tower,,2,2,2,2,2,2,4,4,4,4,4,4,9,9,9,9,9,9
,,R2,RMSE,MAE,MASE,WAPE,Correlation,R2,RMSE,MAE,MASE,WAPE,Correlation,R2,RMSE,MAE,MASE,WAPE,Correlation
anchor_year,model,,,,,,,,,,,,,,,,,,
2018,DLinear,-6.761647058823529,40.57812745098039,33.73795098039216,0.6456450980392157,2.622879411764706,0.025529411764705856,-25.928,119.83791221374045,86.19749999999999,3.3300450381679387,4.468358396946564,-0.04999236641221375,,,,,,
2018,LSTM,-3.790509803921568,33.05123529411765,26.46080392156863,0.507893137254902,2.0544813725490196,0.3194117647058824,-0.6784236641221375,54.38996946564885,33.47034732824427,1.0258625954198473,1.2254862595419849,0.07867938931297709,,,,,,
2019,DLinear,,,,,,,-1.221812227074236,63.573807860262,45.0134847161572,1.3811096069868996,1.383229694323144,0.3641441048034935,-0.3508974358974359,83.36505128205128,58.84145641025641,1.1864723076923076,1.0929492307692308,0.28248717948717955
2019,LSTM,,,,,,,-0.11882532751091704,56.0975807860262,33.14648908296943,0.8421366812227075,0.8433113537117903,0.3260524017467249,-0.25004615384615386,86.20895384615385,52.444051282051284,1.006045641025641,0.9259235897435897,0.13357948717948714
2020,DLinear,,,,,,,-1.1387414448669202,72.65828517110265,49.13856653992395,1.5441847908745245,1.3922912547528516,0.13847908745247148,-1.3421535433070868,61.817681102362215,43.845275590551175,1.195301968503937,1.3649708661417321,0.2768976377952756
2020,LSTM,,,,,,,-0.5824676806083651,70.13100380228137,40.930395437262355,1.2309562737642588,1.0853920152091254,0.17486692015209127,-6.314224409448819,75.78327165354331,53.73543700787401,1.6344641732283465,1.9251775590551183,0.22048818897637798
2021,DLinear,,,,,,,-1.819859237536657,63.89770967741935,48.19542815249267,1.5476199413489737,1.3121129032258063,0.46018768328445747,-1.2225418994413408,71.77628491620112,49.58285474860335,0.9910329608938548,1.2477078212290504,0.2907709497206704
2021,LSTM,,,,,,,-0.34946920821114374,67.09466275659825,42.995495601173026,1.1352692082111437,0.9975428152492669,0.291841642228739,-0.3678715083798883,77.82799441340782,50.572871508379876,0.8817972067039106,0.9039039106145251,0.1518826815642458
2022,DLinear,,,,,,,-0.6599596412556054,51.14598206278027,39.85081614349776,1.5291313901345291,1.6266892376681616,0.3006860986547085,-1.378321033210332,49.40283763837639,41.07503690036901,1.6329376383763836,1.6744350553505538,0.2993837638376384
2022,LSTM,,,,,,,-0.4641345291479821,51.412170403587446,35.79174439461884,1.2942793721973094,1.3710932735426007,0.2674304932735426,-1.985848708487085,56.25389667896679,41.5520147601476,1.633652767527675,1.6752579335793358,0.21165682656826568
