anchor_year,eval_tower,model,bin,date,feature,lime_weight
2019,4,XGB,8-30,2020-01-15,fx_TA_mean,0.400798956253866
2019,4,XGB,8-30,2020-01-15,fx_TS_lag21,0.30969854440882627
2019,4,XGB,8-30,2020-01-15,fx_TA_min,0.305046777603615
2019,4,XGB,8-30,2020-01-15,fx_WS_mean,0.2979560893706393
2019,4,XGB,8-30,2020-01-15,fx_TS_lag28,0.25397790417075555
2019,4,XGB,8-30,2020-01-15,fx_TS_roll14,0.23253328285084238
2019,4,XGB,8-30,2020-01-15,fx_SWC_lag28,-0.20948036303367232
2019,4,XGB,8-30,2020-01-15,fx_TS_lag14,0.20903023143653485
2019,4,XGB,8-30,2020-01-15,fx_days_since_grazing,-0.20562602072579086
2019,4,XGB,8-30,2020-01-15,fx_SWC_lag14,-0.19738941566197815
2019,4,XGB,8-30,2020-01-15,fx_SWC_lag21,-0.1678566526759047
2019,4,XGB,8-30,2020-01-15,is_t9,0.16636058285092473
2019,4,XGB,8-30,2020-01-15,fx_is_growing,0.16546015131125774
2019,4,XGB,8-30,2020-01-15,fx_DOY_cos,-0.1590256221048946
2019,4,XGB,8-30,2020-01-15,fx_is_winter,-0.1443197537483693
2019,4,XGB,8-30,2020-01-15,ar_ch4_dlag1,-0.13600184880848884
2019,4,XGB,8-30,2020-01-15,fx_SWC_roll14,0.11694250404916567
2019,4,XGB,8-30,2020-01-15,is_t4,-0.1090382982388532
2019,4,XGB,8-30,2020-01-15,fx_grazing_active,0.10499675130109762
2019,4,XGB,8-30,2020-01-15,fx_TS_lag7,-0.08338361812303591
2019,4,XGB,8-30,2020-01-15,fx_DOY_sin,-0.0766631177764202
2019,4,XGB,8-30,2020-01-15,ar_ch4_dlag7,0.06789023998541012
2019,4,XGB,8-30,2020-01-15,fx_SWC_roll7,-0.06153141895014429
2019,4,XGB,8-30,2020-01-15,fx_RN_mean,0.059668433550770936
2019,4,XGB,8-30,2020-01-15,fx_SWC_mean,-0.05798284657958462
2019,4,XGB,8-30,2020-01-15,fx_TS_mean,-0.056670910375887666
2019,4,XGB,8-30,2020-01-15,fx_TS_roll7,-0.052404517250700056
2019,4,XGB,8-30,2020-01-15,fx_SHF_mean,-0.04623976227774589
2019,4,XGB,8-30,2020-01-15,is_t2,-0.034460372187952816
2019,4,XGB,8-30,2020-01-15,fx_SWC_lag7,-0.009889908683278142
2019,4,XGB,8-30,2020-01-15,ar_ch4_dlag3,-0.007740719369407463
2019,4,XGB,8-30,2020-01-15,fx_wd_cos,-0.000694318875657169
2019,4,XGB,8-30,2020-01-15,ar_ch4_dlag14,0.0
2019,4,LightGBM,8-30,2020-01-15,fx_lsu_dens,13.280962955113363
2019,4,LightGBM,8-30,2020-01-15,ar_ch4_drm7,3.3241408004562496
2019,4,LightGBM,8-30,2020-01-15,fx_wd_sin,1.9098064103240682
2019,4,LightGBM,8-30,2020-01-15,ar_ch4_dlag2,-1.8257898983768377
2019,4,LightGBM,8-30,2020-01-15,fx_USTAR_mean,1.532355916291959
2019,4,LightGBM,8-30,2020-01-15,fx_PRECIP_sum,1.428286926943191
2019,4,LightGBM,8-30,2020-01-15,fx_TA_mean,1.1902904839248105
2019,4,LightGBM,8-30,2020-01-15,ar_fc_dlag1,-1.0022290488825327
2019,4,LightGBM,8-30,2020-01-15,fx_SWC_lag14,-0.9981810237339952
2019,4,LightGBM,8-30,2020-01-15,fx_VPD_mean,0.8966908565791749
2019,4,LightGBM,8-30,2020-01-15,fx_DOY_cos,-0.7859923389818468
2019,4,LightGBM,8-30,2020-01-15,fx_SWIN_mean,-0.6808742567222987
2019,4,LightGBM,8-30,2020-01-15,fx_TS_lag21,0.6780547883697651
2019,4,LightGBM,8-30,2020-01-15,fx_TS_lag28,-0.6592341711311552
2019,4,LightGBM,8-30,2020-01-15,fx_days_since_grazing,-0.5453449463395739
2019,4,LightGBM,8-30,2020-01-15,fx_PPFD_mean,-0.47892820470748454
2019,4,LightGBM,8-30,2020-01-15,fx_is_growing,0.4519704925241841
2019,4,LightGBM,8-30,2020-01-15,fx_TA_max,0.4479023366366406
2019,4,LightGBM,8-30,2020-01-15,fx_WS_mean,0.4112230780670874
2019,4,LightGBM,8-30,2020-01-15,ar_ch4_dlag3,-0.39658889843805656
2019,4,LightGBM,8-30,2020-01-15,fx_SWC_roll7,-0.39428201634877175
2019,4,LightGBM,8-30,2020-01-15,is_t9,0.3283708437358646
2019,4,LightGBM,8-30,2020-01-15,fx_TA_min,0.261416230412502
2019,4,LightGBM,8-30,2020-01-15,fx_SWC_lag21,-0.2396436576870481
2019,4,LightGBM,8-30,2020-01-15,fx_SWC_lag28,-0.2271427458798957
2019,4,LightGBM,8-30,2020-01-15,fx_TS_lag7,-0.2191890827576229
2019,4,LightGBM,8-30,2020-01-15,fx_is_winter,-0.21020402331219445
2019,4,LightGBM,8-30,2020-01-15,is_t4,-0.16196794149587315
2019,4,LightGBM,8-30,2020-01-15,fx_TS_mean,0.15170398644934252
2019,4,LightGBM,8-30,2020-01-15,fx_RN_mean,0.10933667115168824
2019,4,LightGBM,8-30,2020-01-15,fx_DOY_sin,0.10207140872248378
2019,4,LightGBM,8-30,2020-01-15,fx_TS_roll7,0.08664920928439028
2019,4,LightGBM,8-30,2020-01-15,fx_wd_cos,-0.08247414642209887
2019,4,LightGBM,8-30,2020-01-15,fx_SWC_mean,0.07808761685831492
2019,4,LightGBM,8-30,2020-01-15,fx_SWC_lag7,-0.06440660602825896
2019,4,LightGBM,8-30,2020-01-15,ar_ch4_dlag7,0.06353746431187857
2019,4,LightGBM,8-30,2020-01-15,fx_SWC_roll14,-0.05906007312475828
2019,4,LightGBM,8-30,2020-01-15,fx_TS_roll14,0.05396786879357382
2019,4,LightGBM,8-30,2020-01-15,is_t2,0.046408317607521676
2019,4,LightGBM,8-30,2020-01-15,fx_SHF_mean,0.030397808638176795
2019,4,LightGBM,8-30,2020-01-15,fx_grazing_active,-0.016217478951669185
2019,4,LightGBM,8-30,2020-01-15,fx_TS_lag14,0.01448800412920262
2019,4,LightGBM,8-30,2020-01-15,ar_ch4_dlag1,-0.005188080727551902
2019,4,LightGBM,8-30,2020-01-15,ar_ch4_dlag14,0.0
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_lsu_dens,11.89281305928131
2019,4,Ensemble_unweighted,8-30,2020-01-15,ar_ch4_drm7,2.894212920993681
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_USTAR_mean,1.4196126256654458
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_wd_sin,1.3375934948664787
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_PRECIP_sum,1.119874261112331
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_VPD_mean,0.8847555729359982
2019,4,Ensemble_unweighted,8-30,2020-01-15,ar_ch4_dlag2,-0.6808247586007177
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_SWIN_mean,-0.6695750288801624
2019,4,Ensemble_unweighted,8-30,2020-01-15,ar_fc_dlag1,-0.6130198260755269
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_TA_mean,0.5999875339839884
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_DOY_cos,-0.567623541730302
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_TA_max,0.43514725577426205
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_SWC_lag14,-0.41895781464253706
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_TS_lag21,0.36630906849429634
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_WS_mean,0.3467248686792973
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_PPFD_mean,-0.34390200183056097
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_is_growing,0.294427943137527
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_days_since_grazing,-0.2772681315268127
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_TA_min,0.2651092628040129
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_SWC_lag28,-0.22600497841568867
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_SWC_lag21,-0.20942976069566932
2019,4,Ensemble_unweighted,8-30,2020-01-15,is_t9,0.20346591411971415
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_SWC_roll7,-0.20248777602085224
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_TS_roll14,0.17019718850308643
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_is_winter,-0.16182652824093902
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_grazing_active,0.13100562807192145
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_TS_lag7,-0.12365311287160835
2019,4,Ensemble_unweighted,8-30,2020-01-15,is_t4,-0.12227442947365735
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_SWC_lag7,-0.11316213375267246
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_RN_mean,0.10138826944136294
2019,4,Ensemble_unweighted,8-30,2020-01-15,ar_ch4_dlag7,0.09180042287544814
2019,4,Ensemble_unweighted,8-30,2020-01-15,ar_ch4_dlag1,-0.08776561041053574
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_TS_lag14,0.08637327893954655
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_TS_mean,0.07155394669795288
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_SWC_mean,-0.06312508994475313
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_TS_lag28,-0.059927219433333755
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_SWC_roll14,0.03503206129845979
2019,4,Ensemble_unweighted,8-30,2020-01-15,ar_ch4_dlag3,-0.03448551282056205
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_TS_roll7,0.027716515802476586
2019,4,Ensemble_unweighted,8-30,2020-01-15,is_t2,-0.021864603968326575
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_wd_cos,-0.01631381240789828
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_DOY_sin,0.008930139443051191
2019,4,Ensemble_unweighted,8-30,2020-01-15,fx_SHF_mean,0.004717554536926302
2019,4,Ensemble_unweighted,8-30,2020-01-15,ar_ch4_dlag14,0.0
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_lsu_dens,11.888332937249865
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,ar_ch4_drm7,2.8931369961910156
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_USTAR_mean,1.4211408030402082
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_wd_sin,1.3464386682295124
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_PRECIP_sum,1.1172917608178274
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_VPD_mean,0.8854522714579437
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,ar_ch4_dlag2,-0.6957933187075753
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_SWIN_mean,-0.6759946525213748
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,ar_fc_dlag1,-0.620212907698025
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_TA_mean,0.6052184732051864
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_DOY_cos,-0.5633184014893104
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_TA_max,0.44106784900644136
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_SWC_lag14,-0.4236039170809645
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_TS_lag21,0.3699768014026946
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_PPFD_mean,-0.34739848426780856
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_WS_mean,0.34679325687462914
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_is_growing,0.2944115230863591
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_days_since_grazing,-0.2799942687404768
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_TA_min,0.2657974458691637
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_SWC_lag28,-0.225714320259456
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_SWC_lag21,-0.20911285442135805
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,is_t9,0.20466669659145761
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_SWC_roll7,-0.20276685451752072
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_TS_roll14,0.16959792708107216
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_is_winter,-0.162233199525391
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_grazing_active,0.1282907955639746
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_TS_lag7,-0.12435002607330724
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,is_t4,-0.1226291040856772
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_SWC_lag7,-0.11049935704119254
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_RN_mean,0.10073133469210145
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,ar_ch4_dlag7,0.0909267719188802
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_TS_lag14,0.08756969497076124
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,ar_ch4_dlag1,-0.0874134231885983
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_TS_mean,0.07037897590616533
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_TS_lag28,-0.06315711068156937
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_SWC_mean,-0.060890091541243904
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,ar_ch4_dlag3,-0.03947256099674959
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_SWC_roll14,0.03513287835036682
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_TS_roll7,0.02711642339420402
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,is_t2,-0.021065046251942235
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_wd_cos,-0.017025015482847742
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_DOY_sin,0.008746304342879027
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,fx_SHF_mean,0.0041571279675772805
2019,4,Ensemble_MASEweighted,8-30,2020-01-15,ar_ch4_dlag14,0.0
2019,4,RF,31-90,2020-02-17,fx_lsu_dens,11.717492034717186
2019,4,RF,31-90,2020-02-17,ar_ch4_drm7,2.916510167169301
2019,4,RF,31-90,2020-02-17,fx_USTAR_mean,1.5632807632095556
2019,4,RF,31-90,2020-02-17,fx_PRECIP_sum,1.2602171525548158
2019,4,RF,31-90,2020-02-17,fx_VPD_mean,0.8877664011060225
2019,4,RF,31-90,2020-02-17,fx_DOY_cos,-0.7660123314239279
2019,4,RF,31-90,2020-02-17,fx_wd_sin,0.719079608588272
2019,4,RF,31-90,2020-02-17,fx_WS_mean,0.4999032288220424
2019,4,RF,31-90,2020-02-17,ar_ch4_dlag2,0.3658338865966579
2019,4,RF,31-90,2020-02-17,fx_SWIN_mean,-0.3371375770810729
2019,4,RF,31-90,2020-02-17,ar_ch4_dlag3,0.30299808587395793
2019,4,RF,31-90,2020-02-17,fx_grazing_active,0.2693306442835228
2019,4,RF,31-90,2020-02-17,fx_is_growing,0.2608318269457937
2019,4,RF,31-90,2020-02-17,fx_SWC_mean,-0.24125987126134177
2019,4,RF,31-90,2020-02-17,fx_SWC_lag21,-0.23874747964032245
2019,4,RF,31-90,2020-02-17,fx_SWC_lag7,-0.23583882544286192
2019,4,RF,31-90,2020-02-17,fx_SWC_lag28,-0.22081219386635656
2019,4,RF,31-90,2020-02-17,fx_TA_mean,0.21229219184825873
2019,4,RF,31-90,2020-02-17,fx_TA_min,0.21064399288679106
2019,4,RF,31-90,2020-02-17,fx_TS_roll14,0.2081847636762786
2019,4,RF,31-90,2020-02-17,fx_TS_lag28,0.17985880211740538
2019,4,RF,31-90,2020-02-17,ar_fc_dlag1,-0.14497091321859773
2019,4,RF,31-90,2020-02-17,ar_ch4_dlag1,-0.14030528017063262
2019,4,RF,31-90,2020-02-17,fx_SWC_roll7,-0.1396200727109061
2019,4,RF,31-90,2020-02-17,fx_PPFD_mean,-0.1311054493231617
2019,4,RF,31-90,2020-02-17,is_t9,0.12556859258470318
2019,4,RF,31-90,2020-02-17,ar_ch4_dlag7,0.11818928333103523
2019,4,RF,31-90,2020-02-17,fx_TA_max,0.11015919945876426
2019,4,RF,31-90,2020-02-17,fx_RN_mean,0.10589373292261689
2019,4,RF,31-90,2020-02-17,fx_is_winter,-0.10117312453673927
2019,4,RF,31-90,2020-02-17,fx_days_since_grazing,-0.09530683121223683
2019,4,RF,31-90,2020-02-17,fx_TS_mean,0.09004561646357195
2019,4,RF,31-90,2020-02-17,fx_TS_lag21,0.07641201205533975
2019,4,RF,31-90,2020-02-17,is_t2,-0.07111943350915315
2019,4,RF,31-90,2020-02-17,fx_SWC_lag14,-0.06614316486356708
2019,4,RF,31-90,2020-02-17,fx_TS_lag7,-0.06552478143869445
2019,4,RF,31-90,2020-02-17,is_t4,-0.06551968300010177
2019,4,RF,31-90,2020-02-17,fx_SWC_roll14,0.04954280894869025
2019,4,RF,31-90,2020-02-17,fx_SHF_mean,0.03870514215440792
2019,4,RF,31-90,2020-02-17,fx_TS_lag14,0.03840200221878268
2019,4,RF,31-90,2020-02-17,fx_DOY_sin,0.03236929577536146
2019,4,RF,31-90,2020-02-17,fx_wd_cos,0.01915991097608587
2019,4,RF,31-90,2020-02-17,fx_TS_roll7,0.002975864711066191
2019,4,RF,31-90,2020-02-17,ar_ch4_dlag14,0.0
2019,4,XGB,31-90,2020-02-17,fx_lsu_dens,10.4561916334971
2019,4,XGB,31-90,2020-02-17,ar_ch4_drm7,2.4810613681598643
2019,4,XGB,31-90,2020-02-17,fx_USTAR_mean,1.6349707149905097
2019,4,XGB,31-90,2020-02-17,fx_wd_sin,1.3407765322820275
2019,4,XGB,31-90,2020-02-17,fx_SWIN_mean,-1.0013584220932188
2019,4,XGB,31-90,2020-02-17,fx_VPD_mean,0.9510965675326029
2019,4,XGB,31-90,2020-02-17,fx_PRECIP_sum,0.8014273283624337
2019,4,XGB,31-90,2020-02-17,fx_TA_max,0.7409103969806893
2019,4,XGB,31-90,2020-02-17,ar_fc_dlag1,-0.6915136855202647
2019,4,XGB,31-90,2020-02-17,ar_ch4_dlag2,-0.5411104925329295
2019,4,XGB,31-90,2020-02-17,fx_WS_mean,0.4714967774907751
2019,4,XGB,31-90,2020-02-17,fx_PPFD_mean,-0.43638421094559704
2019,4,XGB,31-90,2020-02-17,fx_TA_mean,0.38777146210971075
2019,4,XGB,31-90,2020-02-17,fx_TS_lag21,0.28856401496636597
2019,4,XGB,31-90,2020-02-17,fx_TA_min,0.2678924939252702
2019,4,XGB,31-90,2020-02-17,fx_SWC_lag14,-0.222937542760531
2019,4,XGB,31-90,2020-02-17,fx_TS_roll14,0.21687151522482073
2019,4,XGB,31-90,2020-02-17,fx_TS_lag14,0.21178535815300914
2019,4,XGB,31-90,2020-02-17,fx_TS_lag28,0.20721204131256893
2019,4,XGB,31-90,2020-02-17,fx_days_since_grazing,-0.20428335012138754
2019,4,XGB,31-90,2020-02-17,is_t9,0.18323592941850497
2019,4,XGB,31-90,2020-02-17,fx_SWC_lag21,-0.18144834486431055
2019,4,XGB,31-90,2020-02-17,fx_SWC_lag28,-0.18021573325406529
2019,4,XGB,31-90,2020-02-17,fx_DOY_cos,-0.170695395337151
2019,4,XGB,31-90,2020-02-17,fx_is_growing,0.1701999997619674
2019,4,XGB,31-90,2020-02-17,ar_ch4_dlag1,-0.16319824232581098
2019,4,XGB,31-90,2020-02-17,fx_SWC_roll14,0.14157350118919662
2019,4,XGB,31-90,2020-02-17,fx_is_winter,-0.10121879208456314
2019,4,XGB,31-90,2020-02-17,fx_TS_roll7,-0.09792806212813132
2019,4,XGB,31-90,2020-02-17,fx_grazing_active,0.09283627360659642
2019,4,XGB,31-90,2020-02-17,fx_SWC_mean,-0.09054072480111308
2019,4,XGB,31-90,2020-02-17,fx_TS_mean,-0.07909012951366029
2019,4,XGB,31-90,2020-02-17,fx_TS_lag7,-0.07851273946518672
2019,4,XGB,31-90,2020-02-17,is_t4,-0.07558376131395703
2019,4,XGB,31-90,2020-02-17,fx_SWC_roll7,-0.0719751743970184
2019,4,XGB,31-90,2020-02-17,ar_ch4_dlag7,0.068192399867243
2019,4,XGB,31-90,2020-02-17,fx_SHF_mean,-0.052780881031839214
2019,4,XGB,31-90,2020-02-17,fx_DOY_sin,-0.04047644184564619
2019,4,XGB,31-90,2020-02-17,fx_wd_cos,-0.013617112801695736
2019,4,XGB,31-90,2020-02-17,fx_SWC_lag7,0.01293104307494214
2019,4,XGB,31-90,2020-02-17,ar_ch4_dlag3,-0.009781885200602077
2019,4,XGB,31-90,2020-02-17,fx_RN_mean,-0.007276273085246389
2019,4,XGB,31-90,2020-02-17,is_t2,-0.00505981885634977
2019,4,XGB,31-90,2020-02-17,ar_ch4_dlag14,0.0
2019,4,LightGBM,31-90,2020-02-17,fx_lsu_dens,13.151743370392305
2019,4,LightGBM,31-90,2020-02-17,ar_ch4_drm7,3.3573364161586814
2019,4,LightGBM,31-90,2020-02-17,fx_wd_sin,1.9888448909047192
2019,4,LightGBM,31-90,2020-02-17,fx_USTAR_mean,1.8095631375114543
2019,4,LightGBM,31-90,2020-02-17,ar_ch4_dlag2,-1.7984432585112256
2019,4,LightGBM,31-90,2020-02-17,fx_PRECIP_sum,1.536987880132183
2019,4,LightGBM,31-90,2020-02-17,fx_TA_mean,1.1740820085179986
2019,4,LightGBM,31-90,2020-02-17,ar_fc_dlag1,-0.9921271913301668
2019,4,LightGBM,31-90,2020-02-17,fx_SWC_lag14,-0.991730803808845
2019,4,LightGBM,31-90,2020-02-17,fx_VPD_mean,0.9471827231805638
2019,4,LightGBM,31-90,2020-02-17,fx_DOY_cos,-0.7853122348994949
2019,4,LightGBM,31-90,2020-02-17,fx_WS_mean,0.7072096775287035
2019,4,LightGBM,31-90,2020-02-17,fx_SWIN_mean,-0.702178106182059
2019,4,LightGBM,31-90,2020-02-17,fx_TS_lag28,-0.6994251571281039
2019,4,LightGBM,31-90,2020-02-17,fx_TS_lag21,0.6329039678569424
2019,4,LightGBM,31-90,2020-02-17,fx_days_since_grazing,-0.5388731849388331
2019,4,LightGBM,31-90,2020-02-17,fx_PPFD_mean,-0.48695798595652545
2019,4,LightGBM,31-90,2020-02-17,fx_is_growing,0.4666640196823561
2019,4,LightGBM,31-90,2020-02-17,fx_TA_max,0.4635454104188617
2019,4,LightGBM,31-90,2020-02-17,fx_SWC_roll7,-0.3992467974429197
2019,4,LightGBM,31-90,2020-02-17,ar_ch4_dlag3,-0.39264135315606874
2019,4,LightGBM,31-90,2020-02-17,is_t9,0.36763543801103565
2019,4,LightGBM,31-90,2020-02-17,fx_SWC_lag21,-0.27001533086879964
2019,4,LightGBM,31-90,2020-02-17,fx_TS_lag7,-0.2443562078510703
2019,4,LightGBM,31-90,2020-02-17,fx_TA_min,0.19627776784275255
2019,4,LightGBM,31-90,2020-02-17,fx_SWC_lag28,-0.17658980403651964
2019,4,LightGBM,31-90,2020-02-17,fx_is_winter,-0.15313437215177889
2019,4,LightGBM,31-90,2020-02-17,fx_DOY_sin,0.14339866600200518
2019,4,LightGBM,31-90,2020-02-17,is_t4,-0.1273338354629243
2019,4,LightGBM,31-90,2020-02-17,is_t2,0.09868725431948774
2019,4,LightGBM,31-90,2020-02-17,fx_wd_cos,-0.09616880561553227
2019,4,LightGBM,31-90,2020-02-17,fx_TS_mean,0.09190877597915822
2019,4,LightGBM,31-90,2020-02-17,ar_ch4_dlag7,0.06971892706029494
2019,4,LightGBM,31-90,2020-02-17,fx_SHF_mean,0.06872894028955762
2019,4,LightGBM,31-90,2020-02-17,fx_SWC_mean,0.04972249740820232
2019,4,LightGBM,31-90,2020-02-17,fx_SWC_roll14,-0.04705407597032602
2019,4,LightGBM,31-90,2020-02-17,fx_TS_roll7,0.046328277348258146
2019,4,LightGBM,31-90,2020-02-17,fx_SWC_lag7,-0.04377416211862631
2019,4,LightGBM,31-90,2020-02-17,fx_grazing_active,-0.03759485869112974
2019,4,LightGBM,31-90,2020-02-17,fx_RN_mean,0.035339075424511736
2019,4,LightGBM,31-90,2020-02-17,fx_TS_roll14,0.027729449305000934
2019,4,LightGBM,31-90,2020-02-17,ar_ch4_dlag1,-0.024254533524104522
2019,4,LightGBM,31-90,2020-02-17,fx_TS_lag14,0.01690813919427827
2019,4,LightGBM,31-90,2020-02-17,ar_ch4_dlag14,0.0
2019,4,Ensemble_unweighted,31-90,2020-02-17,fx_lsu_dens,11.775142446760894
2019,4,Ensemble_unweighted,31-90,2020-02-17,ar_ch4_drm7,2.918302670860717
2019,4,Ensemble_unweighted,31-90,2020-02-17,fx_USTAR_mean,1.6692715564200735
2019,4,Ensemble_unweighted,31-90,2020-02-17,fx_wd_sin,1.349567022326869
2019,4,Ensemble_unweighted,31-90,2020-02-17,fx_PRECIP_sum,1.1995441309424772
2019,4,Ensemble_unweighted,31-90,2020-02-17,fx_VPD_mean,0.9286819088755838
2019,4,Ensemble_unweighted,31-90,2020-02-17,fx_SWIN_mean,-0.6802247185320112
2019,4,Ensemble_unweighted,31-90,2020-02-17,ar_ch4_dlag2,-0.6579066248077539
2019,4,Ensemble_unweighted,31-90,2020-02-17,ar_fc_dlag1,-0.6095372722383942
2019,4,Ensemble_unweighted,31-90,2020-02-17,fx_TA_mean,0.5913818857503529
2019,4,Ensemble_unweighted,31-90,2020-02-17,fx_DOY_cos,-0.5740066517996384
2019,4,Ensemble_unweighted,31-90,2020-02-17,fx_WS_mean,0.5595365642393959
2019,4,Ensemble_unweighted,31-90,2020-02-17,fx_TA_max,0.43820501161421693
2019,4,Ensemble_unweighted,31-90,2020-02-17,fx_SWC_lag14,-0.42693716848854185
2019,4,Ensemble_unweighted,31-90,2020-02-17,fx_PPFD_mean,-0.35148255009936036
2019,4,Ensemble_unweighted,31-90,2020-02-17,fx_TS_lag21,0.3326266683364467
2019,4,Ensemble_unweighted,31-90,2020-02-17,fx_is_growing,0.2992319526958602
2019,4,Ensemble_unweighted,31-90,2020-02-17,fx_days_since_grazing,-0.2794877946673424
2019,4,Ensemble_unweighted,31-90,2020-02-17,fx_SWC_lag21,-0.23007038066215812
2019,4,Ensemble_unweighted,31-90,2020-02-17,is_t9,0.22547998806638242
2019,4,Ensemble_unweighted,31-90,2020-02-17,fx_TA_min,0.22493808478552313
2019,4,Ensemble_unweighted,31-90,2020-02-17,fx_SWC_roll7,-0.20361401249028055
2019,4,Ensemble_unweighted,31-90,2020-02-17,fx_SWC_lag28,-0.19253924116499585
2019,4,Ensemble_unweighted,31-90,2020-02-17,fx_TS_roll14,0.1509285795275033
2019,4,Ensemble_unweighted,31-90,2020-02-17,fx_TS_lag7,-0.12946458362795296
2019,4,Ensemble_unweighted,31-90,2020-02-17,fx_is_winter,-0.11850875523580316
2019,4,Ensemble_unweighted,31-90,2020-02-17,ar_ch4_dlag1,-0.10925268529763218
2019,4,Ensemble_unweighted,31-90,2020-02-17,fx_grazing_active,0.10819068381821087
2019,4,Ensemble_unweighted,31-90,2020-02-17,fx_TS_lag28,-0.10411810684710264
2019,4,Ensemble_unweighted,31-90,2020-02-17,fx_SWC_mean,-0.09402603946852321
2019,4,Ensemble_unweighted,31-90,2020-02-17,is_t4,-0.08947909875367717
2019,4,Ensemble_unweighted,31-90,2020-02-17,fx_TS_lag14,0.08903183429436348
