anchor_year,eval_tower,model,conformal_picp,conformal_mpiw,conformal_pinball,raw_picp,shift_score,z_fx_lsu_dens,z_fx_TA_mean,z_fx_PRECIP_sum,z_fx_SWIN_mean
2018,2,Ensemble_MASEweighted,,,,0.6274509803921569,0.5438910329008921,0.0,-0.08315650851975388,0.03127051322799435,-2.0611371098558204
2018,2,Ensemble_unweighted,,,,0.6274509803921569,0.5438910329008921,0.0,-0.08315650851975388,0.03127051322799435,-2.0611371098558204
2018,2,LightGBM,,,,0.35294117647058826,0.5438910329008921,0.0,-0.08315650851975388,0.03127051322799435,-2.0611371098558204
2018,2,RF,,,,0.23529411764705882,0.5438910329008921,0.0,-0.08315650851975388,0.03127051322799435,-2.0611371098558204
2018,2,SARIMAX,,,,0.8921568627450981,0.5438910329008921,0.0,-0.08315650851975388,0.03127051322799435,-2.0611371098558204
2018,2,TFT,,,,0.7647058823529411,0.5438910329008921,0.0,-0.08315650851975388,0.03127051322799435,-2.0611371098558204
2018,2,TabPFN,,,,0.8137254901960784,0.5438910329008921,0.0,-0.08315650851975388,0.03127051322799435,-2.0611371098558204
2018,2,XGB,,,,0.3333333333333333,0.5438910329008921,0.0,-0.08315650851975388,0.03127051322799435,-2.0611371098558204
2018,4,Ensemble_MASEweighted,0.9274809160305344,139.59817541450929,9.298845159229554,0.767175572519084,0.5878987279047889,0.031013170708081354,-0.08315650851975388,0.17628812253549977,-2.0611371098558204
2018,4,Ensemble_unweighted,0.9274809160305344,139.5626264128543,9.310216068017898,0.767175572519084,0.5878987279047889,0.031013170708081354,-0.08315650851975388,0.17628812253549977,-2.0611371098558204
2018,4,LightGBM,0.9274809160305344,147.04560571036296,9.230530072320525,0.4618320610687023,0.5878987279047889,0.031013170708081354,-0.08315650851975388,0.17628812253549977,-2.0611371098558204
2018,4,RF,0.9198473282442748,143.75082761409138,9.082112337527501,0.3511450381679389,0.5878987279047889,0.031013170708081354,-0.08315650851975388,0.17628812253549977,-2.0611371098558204
2018,4,SARIMAX,0.8969465648854962,154.2723650007505,10.617520203964355,0.9045801526717557,0.5878987279047889,0.031013170708081354,-0.08315650851975388,0.17628812253549977,-2.0611371098558204
2018,4,TFT,0.9122137404580153,168.55733661871957,10.285657512994325,0.8931297709923665,0.5878987279047889,0.031013170708081354,-0.08315650851975388,0.17628812253549977,-2.0611371098558204
2018,4,TabPFN,0.9045801526717557,156.77735505929732,9.743041512506622,0.8015267175572519,0.5878987279047889,0.031013170708081354,-0.08315650851975388,0.17628812253549977,-2.0611371098558204
2018,4,XGB,0.9198473282442748,148.30446974305838,9.251127396957218,0.45038167938931295,0.5878987279047889,0.031013170708081354,-0.08315650851975388,0.17628812253549977,-2.0611371098558204
2019,4,Ensemble_MASEweighted,0.8646288209606987,136.94043367334996,9.517173123781706,0.7336244541484717,0.8360883124793567,0.4241683552722734,0.71403577617595,1.2023208367279838,1.0038282817412196
2019,4,Ensemble_unweighted,0.8558951965065502,136.8129814809488,9.510262701667102,0.7336244541484717,0.8360883124793567,0.4241683552722734,0.71403577617595,1.2023208367279838,1.0038282817412196
2019,4,LightGBM,0.8820960698689956,135.8142267154629,9.921935219731763,0.5938864628820961,0.8360883124793567,0.4241683552722734,0.71403577617595,1.2023208367279838,1.0038282817412196
2019,4,RF,0.8602620087336245,135.29217621560954,9.711215448278358,0.4847161572052402,0.8360883124793567,0.4241683552722734,0.71403577617595,1.2023208367279838,1.0038282817412196
2019,4,SARIMAX,0.8558951965065502,147.52366729159206,9.865591930177661,0.8122270742358079,0.8360883124793567,0.4241683552722734,0.71403577617595,1.2023208367279838,1.0038282817412196
2019,4,TFT,0.8951965065502183,156.65020951904114,12.067571024917651,0.834061135371179,0.8360883124793567,0.4241683552722734,0.71403577617595,1.2023208367279838,1.0038282817412196
2019,4,TabPFN,0.8733624454148472,138.02612773996998,11.439131984186869,0.8820960698689956,0.8360883124793567,0.4241683552722734,0.71403577617595,1.2023208367279838,1.0038282817412196
2019,4,XGB,0.8777292576419214,135.43524230932928,9.888012286768157,0.5851528384279476,0.8360883124793567,0.4241683552722734,0.71403577617595,1.2023208367279838,1.0038282817412196
2019,9,Ensemble_MASEweighted,0.8564102564102564,142.33939284735007,13.338344562447112,0.8102564102564103,1.281100548760402,1.6951002924793737,0.71403577617595,1.7114378446450635,1.0038282817412196
2019,9,Ensemble_unweighted,0.8564102564102564,142.00464159505626,13.333187442110653,0.8205128205128205,1.281100548760402,1.6951002924793737,0.71403577617595,1.7114378446450635,1.0038282817412196
2019,9,LightGBM,0.8615384615384616,151.1326550022137,13.782021507282325,0.48205128205128206,1.281100548760402,1.6951002924793737,0.71403577617595,1.7114378446450635,1.0038282817412196
2019,9,RF,0.8307692307692308,138.83129291520362,13.763533411552038,0.3846153846153845,1.281100548760402,1.6951002924793737,0.71403577617595,1.7114378446450635,1.0038282817412196
2019,9,SARIMAX,0.8769230769230769,157.25141629730038,13.130335045230765,0.9435897435897436,1.281100548760402,1.6951002924793737,0.71403577617595,1.7114378446450635,1.0038282817412196
2019,9,TFT,0.7743589743589744,145.04809999573686,16.634325110391725,0.717948717948718,1.281100548760402,1.6951002924793737,0.71403577617595,1.7114378446450635,1.0038282817412196
2019,9,TabPFN,0.7692307692307693,157.9405193354986,18.735799469176918,0.0,1.281100548760402,1.6951002924793737,0.71403577617595,1.7114378446450635,1.0038282817412196
2019,9,XGB,0.8769230769230769,151.39989588181177,13.679644170051493,0.47692307692307695,1.281100548760402,1.6951002924793737,0.71403577617595,1.7114378446450635,1.0038282817412196
2020,4,Ensemble_MASEweighted,0.8935361216730038,138.54838369392252,10.600169731235313,0.714828897338403,1.9910149939335873,-0.10290131469016324,-6.086184499870035,1.5099039372686567,-0.26507022390549373
2020,4,Ensemble_unweighted,0.8897338403041825,138.3468359026535,10.603525984135187,0.7186311787072244,1.9910149939335873,-0.10290131469016324,-6.086184499870035,1.5099039372686567,-0.26507022390549373
2020,4,LightGBM,0.8821292775665399,138.554643963745,10.73456782477377,0.5209125475285171,1.9910149939335873,-0.10290131469016324,-6.086184499870035,1.5099039372686567,-0.26507022390549373
2020,4,RF,0.8935361216730038,140.2135835572871,10.597492926355654,0.42585551330798477,1.9910149939335873,-0.10290131469016324,-6.086184499870035,1.5099039372686567,-0.26507022390549373
2020,4,SARIMAX,0.9125475285171103,156.47536858486598,10.995847807945335,0.8631178707224335,1.9910149939335873,-0.10290131469016324,-6.086184499870035,1.5099039372686567,-0.26507022390549373
2020,4,TFT,0.9277566539923955,160.28589971368808,10.70373954696488,0.7908745247148289,1.9910149939335873,-0.10290131469016324,-6.086184499870035,1.5099039372686567,-0.26507022390549373
2020,4,TabPFN,0.8859315589353612,145.61251168049134,10.72177298576358,0.8631178707224335,1.9910149939335873,-0.10290131469016324,-6.086184499870035,1.5099039372686567,-0.26507022390549373
2020,4,XGB,0.8745247148288974,134.23280752007147,10.794952686742214,0.5247148288973384,1.9910149939335873,-0.10290131469016324,-6.086184499870035,1.5099039372686567,-0.26507022390549373
2020,9,Ensemble_MASEweighted,0.889763779527559,142.27631519574146,11.009321880204457,0.6614173228346457,1.9344073340649226,-0.9745815513695513,-6.086184499870035,0.4117930611146096,-0.26507022390549373
2020,9,Ensemble_unweighted,0.889763779527559,141.9928192111525,11.003971305630593,0.6692913385826772,1.9344073340649226,-0.9745815513695513,-6.086184499870035,0.4117930611146096,-0.26507022390549373
2020,9,LightGBM,0.8779527559055118,153.2841534962872,11.162050552006939,0.468503937007874,1.9344073340649226,-0.9745815513695513,-6.086184499870035,0.4117930611146096,-0.26507022390549373
2020,9,RF,0.8700787401574803,145.57943622046224,11.152379231571363,0.3779527559055118,1.9344073340649226,-0.9745815513695513,-6.086184499870035,0.4117930611146096,-0.26507022390549373
2020,9,SARIMAX,0.889763779527559,156.9725408841274,11.251886181671962,0.8464566929133859,1.9344073340649226,-0.9745815513695513,-6.086184499870035,0.4117930611146096,-0.26507022390549373
2020,9,TFT,0.9409448818897638,174.464653467283,11.117934354627835,0.8661417322834646,1.9344073340649226,-0.9745815513695513,-6.086184499870035,0.4117930611146096,-0.26507022390549373
2020,9,TabPFN,0.9212598425196851,190.90206743404923,12.063383716389222,0.9015748031496063,1.9344073340649226,-0.9745815513695513,-6.086184499870035,0.4117930611146096,-0.26507022390549373
2020,9,XGB,0.8858267716535433,152.7140039642984,11.322494596046592,0.44881889763779526,1.9344073340649226,-0.9745815513695513,-6.086184499870035,0.4117930611146096,-0.26507022390549373
2021,4,Ensemble_MASEweighted,0.841642228739003,124.22245100897811,12.21950479530817,0.6275659824046921,1.8758464653661275,2.178369032780013,0.40571833833109866,-2.665033310225088,2.254265180128311
2021,4,Ensemble_unweighted,0.841642228739003,124.51014087153024,12.219582084243081,0.6304985337243402,1.8758464653661275,2.178369032780013,0.40571833833109866,-2.665033310225088,2.254265180128311
2021,4,LightGBM,0.8504398826979472,125.3150106652941,12.145679390672887,0.49266862170087977,1.8758464653661275,2.178369032780013,0.40571833833109866,-2.665033310225088,2.254265180128311
2021,4,RF,0.8123167155425219,125.66626594872587,12.26313268514851,0.3548387096774194,1.8758464653661275,2.178369032780013,0.40571833833109866,-2.665033310225088,2.254265180128311
2021,4,SARIMAX,0.844574780058651,138.1345259428332,12.579608222419097,0.7390029325513197,1.8758464653661275,2.178369032780013,0.40571833833109866,-2.665033310225088,2.254265180128311
2021,4,TFT,0.8064516129032258,130.12867621134953,13.940513861515358,0.7771260997067448,1.8758464653661275,2.178369032780013,0.40571833833109866,-2.665033310225088,2.254265180128311
