Datetime,RF_tuned,XGB_tuned,LightGBM_tuned,SARIMAX,Ensemble_4model_tuned,anchor_year
2020-06-27,73.05325183769159,80.92811584472656,62.97494692588781,97.18053445542176,78.53421226593193,2019
2020-06-28,72.2817106717697,71.74711608886719,52.341439210891004,97.69486482452692,73.5162826990137,2019
2020-06-29,70.75393587291138,68.8687744140625,52.5831779261866,98.21026497400247,72.60403829679073,2019
2020-06-30,72.2570373953604,66.4494400024414,53.63739577688218,94.80886268624364,71.78818396523191,2019
2020-07-01,72.51399978157346,66.08563995361328,56.04109369101874,94.40400579583125,72.26118480550919,2019
2020-07-02,71.16577056553872,65.00244140625,54.22531854655348,94.83990492796022,71.3083588615756,2019
2020-07-03,70.59817759409245,65.03414154052734,61.26743603374326,97.37815402432935,73.5694772981731,2019
2020-07-04,72.19783850307263,65.18986511230469,55.451580307910135,99.79732865789848,73.15915314529647,2019
2020-07-05,70.95745793296531,72.06181335449219,76.84220554710458,100.15957135412756,80.00526204717241,2019
2020-07-06,51.00517702378306,42.00510787963867,30.495065028945415,13.425138034939561,34.232621991826676,2019
2020-07-07,46.27286042434009,27.333847045898438,17.152767728584237,13.231839515077287,25.99782867847501,2019
2020-07-08,44.12431381915062,27.678773880004883,12.806342224022352,15.05454043955822,24.91599259068402,2019
2020-07-09,41.782498177236114,27.240474700927734,7.571502593668301,13.91136686234282,22.62646058354374,2019
2020-07-10,37.370445238635604,26.63475799560547,12.391736193643034,11.561543081078348,21.989620627240612,2019
2020-07-11,33.111109933577644,22.06346893310547,9.873525261439452,8.157653346903476,18.30143936875651,2019
2020-07-12,30.59715044538344,17.2938175201416,3.824043661667139,6.250874603489692,14.491471557670469,2019
2020-07-13,25.9362402551911,17.51682472229004,8.052200234705833,12.760866503760763,16.066532928986934,2019
2020-07-14,25.06720717033366,19.139320373535156,11.573952418603143,13.916727952208486,17.424301978670112,2019
2020-07-15,18.22423193569615,17.19799041748047,11.660147629554237,2.0007758414238204,12.270786456038671,2019
2020-07-16,17.203870870738786,15.640402793884277,7.946865322171247,0.3448190874137733,10.283989518552021,2019
2020-07-17,16.937485958938588,14.156932830810547,9.470657412447613,-0.7103923699305001,9.963670958066562,2019
2020-07-18,15.458476706390272,12.319497108459473,10.206908955435388,-0.0005425357722392832,9.496085058628223,2019
2020-07-19,14.179973275941359,12.162711143493652,8.177950706366623,0.6237328334625794,8.786091989816054,2019
2020-07-20,13.211635194632489,10.721944808959961,6.823015585344077,-2.47686646269921,7.069932281559329,2019
2020-07-21,12.674542839380084,9.426619529724121,5.814476614602731,-2.8630197340484607,6.263154812414619,2019
2020-07-22,11.977257131316312,9.600208282470703,6.657905938760178,-3.5088904159874836,6.1816202341399284,2019
2020-07-23,11.192322547755579,10.049920082092285,7.208885541306223,1.113062020609508,7.391047547940899,2019
2020-07-24,10.773884329816305,9.834441184997559,10.093468546176819,1.2847310015229407,7.996631265628405,2019
2020-07-25,14.161269455873024,13.767772674560547,14.819780602662227,2.4784119975642724,11.306808682665018,2019
2020-07-26,12.74951535399435,13.648466110229492,14.170403949568243,2.7996419549959644,10.842006842197012,2019
2020-07-27,14.315468466288756,14.524221420288086,10.234593768086665,4.505399564960696,10.89492080490605,2019
2020-07-28,12.860477699180352,13.526254653930664,10.734650004910069,1.8411487139772014,9.740632767999571,2019
2020-07-29,12.04932386729638,13.080419540405273,13.20774239617371,-2.0656690932661936,9.067954177652293,2019
2020-07-30,11.773594779437763,11.391945838928223,11.100972009735347,-2.147667765737764,8.029711215590893,2019
2020-07-31,11.522810424814075,14.916003227233887,14.947317959490174,1.5196308415743758,10.726440613278127,2019
2020-08-01,11.855542864914028,13.578153610229492,9.473301531807314,3.2065862255824307,9.528396058133318,2019
2020-08-02,10.793272702684257,10.83415412902832,7.592304549789728,0.5835541427645339,7.450821381066709,2019
2020-08-03,10.333911852532632,10.199553489685059,7.7005864132147,-0.7231205740141773,6.877732795354553,2019
2020-08-04,12.726498562096584,13.18263053894043,13.182452066723123,2.5663143059362206,10.41447386842409,2019
2020-08-05,13.01290006799125,14.136775016784668,13.763687798461726,3.1936057650080727,11.02674216206143,2019
2020-08-06,12.12003399777689,13.232068061828613,14.442769394405554,-0.06805337591402782,9.931704519524258,2019
2020-08-07,11.531711725280234,11.537663459777832,12.526993902664428,-2.104689381717117,8.372919926501345,2019
2020-08-08,11.648185321560586,11.848047256469727,13.830571358628163,-0.11661962367380951,9.302546078246166,2019
2020-08-09,11.952975804966266,15.698527336120605,19.37628854138952,-0.6652230768987435,11.590642151394412,2019
2020-08-10,12.072731523197971,14.891767501831055,18.284417419441997,-0.06535975687256101,11.295889171899615,2019
2020-08-11,11.392961331047172,16.688861846923828,20.076685428073475,-1.342514667656241,11.70399848459706,2019
2020-08-12,11.497220742875763,16.839014053344727,16.30312687458544,-1.6761176320566182,10.740811009687327,2019
2020-08-13,17.830593794853538,28.94880485534668,34.6339062159861,1.4248862864946616,20.709547788170248,2019
2020-08-14,14.945598478103811,21.829139709472656,23.09095279196305,0.9386559285059128,15.201086727011358,2019
2020-08-15,14.797169958702925,19.15678596496582,22.343250997031312,1.5067868837184335,14.450998451104622,2019
2020-08-16,13.5940754464643,16.23912811279297,14.842598124590637,1.7157851091468643,11.597896698248693,2019
2020-08-17,12.145088332376305,15.63949203491211,13.865132499443458,0.11852864485883785,10.442060377897679,2019
2020-08-18,12.643481491030279,18.343931198120117,21.208626924073464,1.2908088828805386,13.3717121240261,2019
2020-08-19,23.084034464888603,33.60319519042969,39.50624510194063,6.16239108489091,25.588966460537456,2019
2020-08-20,26.600149716316324,37.164764404296875,50.95945828326021,7.413575635173878,30.534487009761826,2019
2020-08-21,29.09904333574578,37.35124206542969,52.4268401575187,14.581433101631564,33.364639665081434,2019
2020-08-22,25.455944705999368,26.57004737854004,39.88050695879537,6.480866690227348,24.59684143339053,2019
2020-08-23,23.85563987658583,25.140972137451172,25.95175887261273,5.483559723000143,20.107982652412467,2019
2020-08-24,23.27527424176582,25.76987648010254,25.183219557350885,2.2815557237776556,19.127481500749226,2019
2020-08-25,35.29028492147064,43.956661224365234,57.07267979452578,11.95888015790549,37.069626524566786,2019
2020-08-26,24.406507880078106,34.021392822265625,33.320311763722025,4.898468469170787,24.161670233809133,2019
2020-08-27,23.03796775925776,25.81098747253418,25.372943657871865,2.591926105383836,19.20345624876191,2019
2020-08-28,21.9212799900089,23.44692611694336,16.74555271595182,1.003321858878822,15.779270170445724,2019
2020-08-29,16.55243873874382,20.647693634033203,18.546701923952778,-0.30511164699976856,13.860430662432508,2019
2020-08-30,16.027519137595558,17.029022216796875,17.235812213883467,-0.9653444341004898,12.331752283543853,2019
2020-08-31,15.22649292400204,16.848966598510742,17.786247746246474,-0.7247316259037966,12.284243910713865,2019
2020-09-01,14.550473106261359,15.565641403198242,11.722345126626628,0.3375411157541084,10.544000187960084,2019
2020-09-02,13.643726513395556,14.510965347290039,1.0299228208744153,2.320305331837943,7.876230003349488,2019
2020-09-03,14.511282764146284,14.875936508178711,1.4201825095141893,3.1464942413239942,8.488474005790794,2019
2020-09-04,12.653576732503103,11.466378211975098,-6.069059924222857,1.0181829601417043,4.767269495099263,2019
2020-09-05,12.065455077388968,10.730982780456543,-5.435649566678336,0.49181256784567395,4.463150214753212,2019
2020-09-06,11.899996933985323,9.792876243591309,-1.8825072741546722,0.5531934463146939,5.090889837434163,2019
2020-09-07,11.267831117840055,9.625958442687988,5.791505088095444,1.998681154776742,7.1709939508500575,2019
2020-09-08,11.007343276708825,9.453408241271973,6.741242610028973,3.12459134675934,7.581646368692278,2019
2020-09-09,10.504936404801155,9.188321113586426,2.1586714551610404,2.9803036746098197,6.208058162039611,2019
2020-09-10,10.71458725954946,9.172566413879395,5.595490273293079,0.13956808131970533,6.40555300701041,2019
2020-09-11,11.229540155150419,9.34144115447998,8.055542841224806,4.190508352630545,8.204258125871437,2019
2020-09-12,11.428387511398602,10.911776542663574,7.552112525586004,3.8955360572008644,8.446953159212262,2019
2020-09-13,11.75841128838389,18.258901596069336,25.853996750280654,2.624715587259317,14.624006305498298,2019
2020-09-14,15.21008526554253,24.96784210205078,32.776083819319915,14.807513084732815,21.94038106791151,2019
2020-09-15,16.410028609902454,24.9215030670166,33.881726187771605,16.426468961420422,22.90993170652777,2019
2020-09-16,18.694752729327288,28.719144821166992,38.89732990598646,15.657449396590334,25.49216921326777,2019
2020-09-17,20.24943855912707,32.228233337402344,41.22132423960916,17.78535245005555,27.871087146548533,2019
2020-09-18,21.61954886705682,32.23491287231445,45.31181005777832,18.329063416665676,29.373833803453817,2019
2020-09-19,22.407826116816707,30.399822235107422,53.20517796127304,18.773990329117396,31.19670416057864,2019
2020-09-20,22.603926236652242,30.00650978088379,48.04894467358511,16.634204120795953,29.323396202979275,2019
2020-09-21,19.58984984067364,29.889328002929688,41.47440839735663,2.743889845556607,23.424369021629143,2019
2020-09-22,15.921570622198214,20.34103775024414,21.02663292693172,2.9605763169285524,15.062454404075657,2019
2020-09-23,16.219857962534142,17.196292877197266,14.839282800563566,4.943555460491087,13.299747275196516,2019
2020-09-24,19.57057857470225,21.692214965820312,22.676585533023175,6.19513459005306,17.5336284158997,2019
2020-09-25,17.250583126551867,20.170185089111328,22.734445740083373,5.135323885827123,16.322634460393424,2019
2020-09-26,14.735949565278721,14.918037414550781,17.362179401868616,1.2564512030304371,12.06815439618214,2019
2020-09-27,13.606007344109278,12.262990951538086,13.505709882753516,2.5307864366021082,10.476373653750747,2019
2020-09-28,12.754409966516546,11.07308292388916,8.251166515430423,5.908002634250209,9.496665510021586,2019
2020-09-29,11.351556049740324,10.339255332946777,9.418866432093298,3.4642419277002485,8.643479935620162,2019
2020-09-30,18.33299140997144,16.292978286743164,20.449010416541963,9.587771436412055,16.165687887417157,2019
2020-10-01,15.140533751363638,12.961905479431152,10.258336390994442,-4.285610385474451,8.518791309078695,2019
2020-10-02,20.146901524085656,18.286359786987305,17.31118863991431,1.951391559598001,14.423960377646319,2019
2020-10-03,23.235304819503998,18.385751724243164,21.22304159115845,2.9771623572729755,16.455315123044645,2019
2020-10-04,28.9756695896524,24.059593200683594,25.073117161631377,6.364251035630023,21.118157746899346,2019
2020-10-05,22.582160418695835,21.48725700378418,15.386833228302173,3.1744991356929155,15.657687446618777,2019
2020-10-06,31.80199973147793,31.023021697998047,27.329942595940253,6.2775027051456505,24.10811668264047,2019
2020-10-07,18.42411742977249,21.217823028564453,20.461877161857988,-0.588885332677858,14.878733071879267,2019
2020-10-08,22.98247271730303,21.743911743164062,23.461496704442425,3.7112561416116243,17.974784326630285,2019
2020-10-09,38.526340342669975,39.997493743896484,45.85290370931529,67.49531142329258,47.96801230479358,2019
2020-10-10,41.450882286676034,38.30318832397461,50.48419614261141,68.69847378102385,49.73418513357147,2019
2020-10-11,43.09837676395224,42.239742279052734,60.10789979352995,67.83925180430364,53.321317660209644,2019
2020-10-12,45.83850334242754,42.529808044433594,47.91327374942438,68.77690486373945,51.26462250000624,2019
2020-10-13,47.74730811512615,38.47089767456055,51.540023717705246,68.23756984715598,51.49894983863698,2019
2020-10-14,51.36553182116487,41.878849029541016,66.10205178219846,68.97940477584991,57.08145935218856,2019
2020-10-15,50.24690656690057,39.75579071044922,49.81796825902863,67.37971242885693,51.80009449130884,2019
2020-10-16,49.79934474617759,39.803768157958984,55.409880844876525,66.67993274221098,52.92323162280602,2019
2020-10-17,49.05523313845419,41.69402313232422,53.89131417575746,69.71338949863001,53.588489986291464,2019
2020-10-18,50.40941856190898,42.31325912475586,59.21933897573923,68.64198544057645,55.14600052574512,2019
2020-10-19,51.558623265492365,43.14229965209961,73.24380490524258,73.25247621843059,60.29930101031629,2019
2020-10-20,56.891243439816506,45.30451202392578,58.834428891513106,73.56999314386127,58.65004437477916,2019
2020-10-21,51.751406109618365,45.65385437011719,45.47700914311407,69.76207280692977,53.161085607444846,2019
2020-10-22,47.19176947562717,41.2783088684082,34.94217342995448,68.929342066833,48.08539846020571,2019
2020-10-23,44.45226830864072,37.08369827270508,33.61466204789019,69.47567239160524,46.15657525521031,2019
2020-10-24,47.92562972991166,41.73302459716797,41.14066171805024,77.35724635914788,52.039140601069434,2019
2020-10-25,45.93946751289779,38.853240966796875,36.36679081776266,71.47901098619086,48.15962757091205,2019
2020-10-26,47.47072643044244,38.66069412231445,34.18733847310559,72.25415146373626,48.143227622399685,2019
2020-10-27,46.36219809849574,38.14101791381836,34.78887287692452,73.48927724257669,48.195341532953826,2019
2020-10-28,46.67521892920406,38.346839904785156,35.01534622500903,74.57167284240452,48.65226947535069,2019
2020-10-29,47.43045276768629,40.65034866333008,36.59042063066459,76.43909541793835,50.27757936990483,2019
2020-10-30,49.06974584736022,38.62101745605469,41.1424270522591,74.09983871046846,50.73325726653562,2019
2020-10-31,51.16813903654633,46.0776481628418,40.125812226276764,77.66628309039108,53.75947062901399,2019
2020-11-01,52.41628685598677,58.009544372558594,64.99584558787403,78.86474310502919,63.571604980362146,2019
2020-11-02,50.62284137318648,52.47258377075195,59.95795102655301,81.37736610508898,61.10768556889511,2019
2020-11-03,32.84281808460578,35.134307861328125,26.007428534624772,4.049847383972139,24.5086004661327,2019
2020-11-04,34.294688588479126,33.75748825073242,32.13457883538308,22.42268207986875,30.652359438615843,2019
2020-11-05,35.07307726521036,33.23910903930664,31.94655734271205,22.489308964488266,30.68701315292933,2019
2020-11-06,33.60982651099334,34.35001754760742,39.33271774582837,27.808871544894668,33.77535833733095,2019
2020-11-07,31.643774722775497,32.82785415649414,35.62186210575038,27.346234534507243,31.859931379881818,2019
2020-11-08,16.832410991426638,21.517885208129883,15.735049009455787,1.3578211651162437,13.860791593532138,2019
2020-11-09,17.363568527715184,20.00493621826172,14.190332073841477,2.1329252629557445,13.422940520693531,2019
2020-11-10,13.248576413266727,16.065391540527344,3.9492389503819165,1.8435893624870303,8.776699066665755,2019
2020-11-11,23.903031445915854,22.97889518737793,11.455103753882973,8.216843150738178,16.638468384478735,2019
2020-11-12,19.63778772492509,22.060712814331055,5.001533893663266,5.884075710106405,13.146027535756453,2019
2020-11-13,16.95951345483283,19.76155662536621,10.087499946298232,5.182417067277434,12.997746773443676,2019
2020-11-14,25.471914280289855,23.325733184814453,14.124307789938543,10.679309736703022,18.400316247936466,2019
2020-11-15,28.906727227281618,31.938940048217773,14.216243179503605,11.235618635051399,21.5743822725136,2019
2020-11-16,23.84255715447183,22.481740951538086,13.389120421327322,9.688377525821618,17.350449013289715,2019
2020-11-17,17.95493808467559,21.57675552368164,5.919696724593356,6.744487881672523,13.048969553655777,2019
2020-11-18,21.38348603117998,21.204275131225586,4.09026737328691,8.236384348782305,13.728603221118696,2019
2020-11-19,19.650415512160208,20.092191696166992,7.3675540099824675,7.468229333157204,13.644597637866719,2019
2020-11-20,15.375750591158464,17.51132583618164,9.018335544918347,6.019866272788702,11.981319561261788,2019
2020-11-21,17.02041292036459,19.201684951782227,6.9231183252657456,7.827505879908355,12.743180519330231,2019
2020-11-22,13.002149709514242,14.935546875,7.200961410658553,2.8366166649430884,9.49381866502897,2019
2020-11-23,12.00063212950674,12.203936576843262,6.778558556746639,4.276126307548331,8.814813392661243,2019
2020-11-24,16.366760579981406,15.576821327209473,3.8728348579850973,6.713037676065657,10.632363610310406,2019
2020-11-25,14.206976662708863,14.065757751464844,-3.117925116651512,4.775115114352062,7.482481102968563,2019
2020-11-26,12.214007891502245,11.698974609375,7.018046823486226,2.6879654737922056,8.404748699538919,2019
2020-11-27,11.830349040568134,11.67934513092041,6.438388976422753,4.409120518966601,8.589300916719475,2019
2020-11-28,13.891812662411713,11.810511589050293,10.238654358172923,5.934451724501075,10.468857583534,2019
2020-11-29,11.828119626461515,10.16909408569336,8.286055890861707,4.0831802962532855,8.591612474817467,2019
2020-11-30,13.240531119654902,11.119338989257812,9.08588629224993,7.165604320255648,10.152840180354573,2019
2020-12-01,10.612052902332517,9.178116798400879,2.7991452078102355,1.9065203996851565,6.123958827057196,2019
2020-12-02,10.136800592952815,8.650359153747559,1.6301352036648222,3.9199095119941347,6.084301115589833,2019
2020-12-03,16.17812841780999,12.74039077758789,8.173292910029755,6.864856590557915,10.989167173996387,2019
2020-12-04,20.2000871648325,15.356407165527344,10.774583046944022,9.49258071591279,13.955914523304163,2019
