date,RF,XGB,LightGBM,SARIMAX,Ensemble_unweighted,Ensemble_MASEweighted,y_true,y_gapfilled,persistence,tower,anchor_year,variant,TabPFN,TabICLv2,TFT,DLinear,LSTM,y_true_tft
2020-04-29,23.87060226982441,12.119159698486328,10.331106746402469,20.23413993863156,16.638752163336193,16.490481260985305,,25.04357083333333,18.800075,2,2019,A_removal,1.2861882448196411,-0.9109211,30.23721515015663,26.794957200533872,-8.743290696885197,
2020-04-30,24.704792137526194,11.461458206176758,10.255701925548154,20.172741393783028,16.648673415758534,16.49021671242413,,8.606349999999999,18.800075,2,2019,A_removal,0.4926907420158386,-0.81147647,30.08471232502805,16.476373567599012,-9.147135626107229,
2020-05-01,23.692794107609156,11.574295043945312,10.54531648874836,20.11031024623129,16.48067897163353,16.331105829057968,,4.000220833333334,18.800075,2,2019,A_removal,0.1298088133335113,-1.3817012,27.246757960366796,19.730654291282463,-8.307811565556221,
2020-05-02,22.400283927909737,10.829696655273438,9.964759828918185,20.04686499567272,15.810401351943518,15.658808317813204,,6.374183333333334,18.800075,2,2019,A_removal,0.0379665754735469,-1.3856351,25.04071201001514,17.36643923631891,-7.50679916322315,
2020-05-03,23.238556207556314,10.720152854919434,11.214713755617526,19.982424442304332,16.2889618150994,16.13971112491643,,11.170866666666669,18.800075,2,2019,A_removal,1.913623809814453,-0.03274989,22.841947603725657,13.428053298210216,-3.219786984086568,
2020-05-04,23.994115835465323,10.732723236083984,10.067600124886578,19.917007681252837,16.177861719422182,16.018299074741755,,9.670116666666669,18.800075,2,2019,A_removal,1.3788009881973269,0.4687767,36.88011000739459,14.664497229554854,-5.852411809407386,
2020-05-05,24.247413737210053,10.411993980407717,11.150098168398388,19.850634096916323,16.41503499573312,16.258302283025373,,10.479679166666664,18.800075,2,2019,A_removal,1.4030547142028809,0.30839658,26.604493716652243,14.341055897354636,-4.941467600126089,
2020-05-06,22.33919126145918,9.889962196350098,10.10126849047428,19.783323357220304,15.528436326375964,15.37229265985518,,3.951079166666666,18.800075,2,2019,A_removal,0.0822431594133377,-0.47429872,25.611739118820736,7.931656642987036,-5.830370294987915,
2020-05-07,20.62286612533093,10.357824325561523,9.964759828918185,19.71509540778964,15.165136421900067,15.022379632878703,,6.459733333333333,18.800075,2,2019,A_removal,1.9023680686950684,1.7357743,45.55956597667159,11.568609934130563,0.6832452053204179,
2020-05-08,21.24704529537506,10.235342979431152,10.10126849047428,19.64597046603821,15.307406807829675,15.161537139978355,,4.653641666666666,18.800075,2,2019,A_removal,1.311731219291687,1.6859608,47.84933633493438,9.205156516245552,0.1078743533416854,
2020-05-09,20.97146303195933,10.037341117858888,10.067600124886578,19.57596901517811,15.163093322470727,15.017491520554408,,0.2463875000000002,18.800075,2,2019,A_removal,2.708336114883423,2.657314,49.82873228602375,-0.6767497201290098,-3.161400279595909,
2020-05-10,20.25724050821847,10.357824325561523,10.059491146179203,19.505111798149976,15.044916944527293,14.906627013798406,,5.552416666666667,18.800075,2,2019,A_removal,2.01320743560791,1.5641043,43.79730948433007,5.1720386835750105,-3.419477064157036,
2020-05-11,22.03298032484888,10.093082427978516,9.964759828918185,19.43341981147644,15.381060598305504,15.230665417194857,,3.971179166666667,18.800075,2,2019,A_removal,-0.5572562217712402,-0.79128313,33.44909955628367,-0.2222033984890004,-7.871199827364762,
2020-05-12,22.02111401001838,9.795960426330566,9.878148840291455,19.36091429904039,15.264034393920198,15.111295597465316,,3.590991666666667,18.800075,2,2019,A_removal,-1.059990406036377,-0.7888212,31.57317338094032,2.3845815757749733,-10.789990087436308,
2020-05-13,19.934153314883737,10.357824325561523,9.964759828918185,19.28761674578997,14.886088553788351,14.750974670362336,,5.269395833333333,18.800075,2,2019,A_removal,0.7758054733276367,1.2109187,29.726862059727097,4.770255427134543,-8.930344823872474,
2020-05-14,20.0102607335496,9.795960426330566,9.878148840291455,19.21354887137208,14.724479717885924,14.584279932425996,,5.4684375,18.800075,2,2019,A_removal,-1.6176331043243408,0.5980859,30.37306638306174,6.843157431230338,-10.72847476167044,
2020-05-15,19.390975815699328,9.795960426330566,9.878148840291455,19.13873262369644,14.550954426504449,14.414877690540797,,4.083333333333333,18.800075,2,2019,A_removal,-0.2742239534854889,2.6652858,29.906530867940432,0.0694215296307447,-11.128143818634271,
2020-05-16,17.62332477747163,10.093082427978516,9.964759828918185,19.06319017243189,14.186089301700056,14.063609289631827,,5.852141666666667,18.800075,2,2019,A_removal,0.7729490995407104,4.8126774,24.459645382622767,-1.847806123405462,-9.10216292637051,
2020-05-17,17.242699904176614,10.093082427978516,9.964759828918185,18.9869439024371,14.071871515877604,13.952194385809737,,6.937354166666666,18.800075,2,2019,A_removal,1.9510821104049685,6.3459234,37.21508519406643,-0.911038477659531,-8.953085599920087,
2020-05-18,16.64351337640902,9.795960426330566,9.878148840291455,18.91001640712738,13.806909762539606,13.688208354706488,,4.512433333333333,18.800075,2,2019,A_removal,1.2579901218414309,7.951027,41.72397206257688,-1.2453577601172583,-9.240856381788944,
2020-05-19,16.050527518233558,10.424564361572266,10.067600124886578,18.83243048177983,13.843780621618055,13.735577533433815,,6.919404166666666,18.800075,2,2019,A_removal,2.295761585235596,9.545572,43.70314874814403,0.0720987496201814,-7.110291556718948,
2020-05-20,16.270188496833484,16.2533016204834,10.574628884412467,18.75420911677857,15.463082029626982,15.407208455632208,,5.618591666666667,18.800075,2,2019,A_removal,1.977153182029724,10.950799,47.38287898391127,-0.5269698491320014,-7.594518743992921,
2020-05-21,15.491961807489902,13.111693382263184,10.067600124886578,18.675375490802207,14.336657701360467,14.25595713578832,,4.467554166666667,18.800075,2,2019,A_removal,2.052331924438477,10.833542,46.239956637251,6.630585179193531,-6.855093891631441,
2020-05-22,14.70739933269305,11.204675674438477,10.067600124886578,18.59595296395548,13.643907023993396,13.55197906608928,,3.481879166666667,18.800075,2,2019,A_removal,-0.1337368786334991,6.9311247,45.59834024194515,14.299154367820393,-8.9950708438746,
2020-05-23,14.475294565263823,11.212579727172852,10.038069745926588,18.51596507084718,13.560477277302612,13.470449035506412,,9.059491666666666,18.800075,2,2019,A_removal,-0.1943357437849044,4.89124,41.51485447356413,22.17824070153938,-8.171944702916335,
2020-05-24,13.18752194577452,10.53129768371582,9.82706271833984,18.435435513616312,12.995329465361625,12.906132758842167,,4.559025,18.800075,2,2019,A_removal,-0.0888728722929954,4.811182,43.55703182832645,32.62353349612022,-7.9517134021543825,
2020-05-25,13.350064844038153,9.981637954711914,11.335354821416937,18.35438815490865,13.255361443768914,13.170190317160928,,1.9010541666666665,18.800075,2,2019,A_removal,1.2304227352142334,4.8980117,44.435679125718025,50.33214546101272,-7.652137245568156,
2020-05-26,12.023148921019423,9.863137245178224,11.335354821416937,18.272847010805734,12.87362199960508,12.79557185976069,,4.945004166666666,18.800075,2,2019,A_removal,0.7142073512077332,5.398472,45.01264467575038,54.53217507456975,-6.785630620317534,
2020-05-27,12.259041346893053,18.32070541381836,15.408336861431486,18.19083624370836,16.044729966462814,16.062520911006644,,8.334091666666668,18.800075,2,2019,A_removal,1.5490994453430176,6.748425,46.29144343024609,58.08505446587333,-4.967990298218865,
2020-05-28,11.851428609631238,12.67677402496338,12.409456680071024,18.10838015517675,13.761509867460596,13.716299134767684,,31.19536666666667,18.800075,2,2019,A_removal,-0.0646033883094787,5.8509536,46.174607390684514,72.48463729695504,-5.301058788750197,
2020-05-29,12.05514703770668,9.125303268432615,8.874861415195136,18.02550317872949,12.020203725015982,11.923315009592708,,2.5065416666666667,18.800075,2,2019,A_removal,-0.1522366255521774,5.46095,47.78930143495086,83.81244586856883,-6.168583118717834,
2020-05-30,12.172680370488736,9.30206298828125,8.960883653274518,17.94222987260333,12.094464221161958,11.9996793465711,,6.592245833333333,18.800075,2,2019,A_removal,-0.689888060092926,4.8208637,46.70294472045589,79.8019046660238,-6.048096728978635,
2020-05-31,11.956782584521962,12.8486328125,8.312643506177011,17.85858491247606,12.744160953918758,12.677833456728312,,7.036866666666668,18.800075,2,2019,A_removal,-0.0340795814990997,4.5182333,46.1260116542046,76.06625207338129,-5.7750596850773945,
2020-06-01,11.946050988275838,13.091681480407717,7.54935017561837,17.774593084154574,12.590418932114124,12.52246460165975,,3.711045833333333,18.800075,2,2019,A_removal,0.1533330082893371,5.456241,45.85367088209637,71.21428574248239,-5.378243484239647,
2020-06-02,11.27923826136296,15.17392921447754,12.45663248361626,17.6902792762303,14.150019808921764,14.133359781792263,,5.402487499999999,18.800075,2,2019,A_removal,1.5572922229766846,6.5100307,46.67820507279339,62.96388491838297,-3.770293011785725,
2020-06-03,12.410346873849884,10.12317180633545,9.65270497429531,17.60566847270416,12.4479730317962,12.36596398298758,,17.781908333333334,18.800075,2,2019,A_removal,0.4752500057220459,5.8915353,42.070817634946025,54.89274293143035,-4.520101735179196,
2020-06-04,12.066536702539706,3.962805986404419,3.744566113230886,17.52078574558329,9.323673636939574,9.156712829535298,,12.707929166666666,18.800075,2,2019,A_removal,-0.6133190393447876,3.8306475,32.83143467090213,52.30274023624179,-7.909665782749471,
2020-06-05,11.789408865872296,7.566020488739014,6.032057283598231,17.435656247451657,10.7057857214153,10.585475760870176,,12.509625,18.800075,2,2019,A_removal,-1.726477861404419,3.3616426,31.693611465775238,56.92744817945368,-6.7448075294914815,
2020-06-06,12.338074820653912,8.082998275756836,6.139804593844338,17.350305204016802,10.977795723567972,10.860239230172697,,13.244066666666669,18.800075,2,2019,A_removal,-0.4599193036556244,3.4482515,29.714365752173308,64.8226306622937,-4.821017322489752,
2020-06-07,11.939721437248672,7.978071212768555,5.957391439348328,17.264757906634923,10.784985499000118,10.668437576980452,,12.860183333333334,18.800075,2,2019,A_removal,-0.4635150730609894,3.8086765,36.39701771208581,59.125266871726126,-4.739321897061018,
2020-06-08,11.504599819436391,7.4294753074646,5.957391439348328,17.179039704816493,10.517626567766452,10.399576807669566,,12.611258333333334,18.800075,2,2019,A_removal,0.3152876794338226,4.0620565,41.94981717465134,60.92536327767084,0.3653717027978018,
