date,DLinear,LSTM,y_true_dl,y_gapfilled,persistence,tower,anchor_year
2019-01-25,-4.477880628987805,-20.335785627267796,4.6800995,5.937991666666666,54.91721666666666,2,2018
2019-01-26,-55.9853024498716,-8.398589026945501,-0.15960024,8.154216666666667,54.91721666666666,2,2018
2019-01-27,17.61427058632694,-10.284469016854473,5.2462254,14.440466666666666,54.91721666666666,2,2018
2019-01-28,8.71351428667117,5.84082588538331,2.2563894,5.128345833333333,54.91721666666666,2,2018
2019-01-29,-7.424429623542892,28.691487622090847,10.049873,9.319275,54.91721666666666,2,2018
2019-01-30,12.595234218323867,39.38527403990679,15.474248,13.059829166666669,54.91721666666666,2,2018
2019-01-31,71.91510846474966,33.13965419829668,0.4904963,6.3016125,54.91721666666666,2,2018
2019-02-01,47.826669027257594,11.56759478874369,8.408468,7.477216666666667,54.91721666666666,2,2018
2019-02-02,29.368746036527,8.643343910661542,2.5245368,4.454875,54.91721666666666,2,2018
2019-02-03,42.06442460806238,36.89894584590246,37.99871,30.64916666666667,54.91721666666666,2,2018
2019-02-04,51.19539932994212,2.0902799674536254,2.751413,42.05817916666667,54.91721666666666,2,2018
2019-02-05,53.49037356650069,38.44955383144139,13.844364,14.795058333333335,54.91721666666666,2,2018
2019-02-06,55.03752229295219,32.28236048124114,4.8027997,9.7471375,54.91721666666666,2,2018
2019-02-07,0.8745672943614409,-2.0159824402485356,8.550349,81.27637916666667,54.91721666666666,2,2018
2019-02-08,-25.320302697395164,-5.678055186366237,10.040721,99.99124166666668,54.91721666666666,2,2018
2019-02-09,-23.361668327152074,-24.30574010236478,4.5580416,42.32086666666667,54.91721666666666,2,2018
2019-02-10,-9.379092535952168,-23.93047313132456,-13.936747,6.174041666666668,54.91721666666666,2,2018
2019-02-11,-0.2947355701903689,0.9945121388959706,3.574883,11.252024999999998,54.91721666666666,2,2018
2019-02-12,28.60683122579576,44.75644235870186,7.3720593,11.42425,54.91721666666666,2,2018
2019-02-13,35.80649282104537,65.7409778470028,17.66862,15.229354166666669,54.91721666666666,2,2018
2019-02-14,24.37754822434829,55.24655222061301,,9.924945833333334,54.91721666666666,2,2018
2019-02-15,43.632732000531064,41.641063794001184,,17.54305,54.91721666666666,2,2018
2019-02-16,54.557434402424406,26.693961089134007,,20.577075,54.91721666666666,2,2018
2019-02-17,29.921920682615337,23.049249835132514,,26.980966666666664,54.91721666666666,2,2018
2019-02-18,8.541314943076031,4.558844410093343,,19.49338333333333,54.91721666666666,2,2018
2019-02-19,25.683766671598733,40.97646844957012,-8.054775,9.620433333333333,54.91721666666666,2,2018
2019-02-20,28.70699207415987,34.805053933994145,,28.917179166666667,54.91721666666666,2,2018
2019-02-21,-7.374529022880779,65.25545434315654,14.482375,24.851904166666667,54.91721666666666,2,2018
2019-02-22,-36.58447525844167,86.80336413577652,,18.7001375,54.91721666666666,2,2018
2019-02-23,-0.7928245620842063,92.5111331076032,,20.1319375,54.91721666666666,2,2018
2019-02-24,-12.302382082610166,85.70696905550949,16.34152,19.9438875,54.91721666666666,2,2018
2019-02-25,-23.00415530666851,68.41970740653824,34.227753,28.408058333333333,54.91721666666666,2,2018
2019-02-26,21.931471948631497,64.57949858393476,,14.693295833333332,54.91721666666666,2,2018
2019-02-27,-4.834814123435535,56.81970462119011,,23.190841666666667,54.91721666666666,2,2018
2019-02-28,-24.785911512821258,7.5876162177150945,,44.40732916666667,54.91721666666666,2,2018
2019-03-01,-50.54033489938956,13.529936421127786,,18.09773333333333,54.91721666666666,2,2018
2019-03-02,-41.73033919489899,-9.729300119407526,,39.84482083333334,54.91721666666666,2,2018
2019-03-03,-35.328124174330696,-11.817472194566562,,66.66335,54.91721666666666,2,2018
2019-03-04,1.3366813553366228,-22.672267563898913,,23.234841666666668,54.91721666666666,2,2018
2019-03-05,-33.797623185502744,9.818835772378407,,39.91052916666667,54.91721666666666,2,2018
2019-03-06,-59.88922163767347,-14.325169985020239,,36.213725,54.91721666666666,2,2018
2019-03-07,-45.211606635789394,-22.537415264336687,,27.88972083333333,54.91721666666666,2,2018
2019-03-08,-41.7470568165445,-13.430432920340536,,26.92539583333333,54.91721666666666,2,2018
2019-03-09,-61.20890469057122,-19.38494021538918,,13.137116666666666,54.91721666666666,2,2018
2019-03-10,-60.90736024924263,-12.243706775970168,,52.637575,54.91721666666666,2,2018
2019-03-11,-23.50080230142612,-25.4444030845043,,13.2311125,54.91721666666666,2,2018
2019-03-12,-23.76252648613945,-14.481914732830319,,89.4043125,54.91721666666666,2,2018
2019-03-13,-61.1835623579218,-21.722703927252496,,17.736741666666667,54.91721666666666,2,2018
2019-03-14,-54.87835999575236,-8.736974279269816,,53.478033333333336,54.91721666666666,2,2018
2019-03-15,-25.053557090030154,-6.506180846691677,,85.62972916666666,54.91721666666666,2,2018
2019-03-16,-29.04719372613272,-31.721583658352756,,40.35592916666666,54.91721666666666,2,2018
2019-03-17,-9.253069485994729,-28.79861796447949,,8.507304166666666,54.91721666666666,2,2018
2019-03-18,-7.625242212913236,-22.581858093331903,,8.097033333333334,54.91721666666666,2,2018
2019-03-19,-0.8383616725941465,-14.860672495992276,,12.7325125,54.91721666666666,2,2018
2019-03-20,-21.360653558806007,-4.301551310143168,13.634844,12.9369625,54.91721666666666,2,2018
2019-03-21,-12.50150041056986,10.256672805917106,,16.528679166666667,54.91721666666666,2,2018
2019-03-22,-25.8825793112228,13.329028380410364,1.7614278,5.266008333333333,54.91721666666666,2,2018
2019-03-23,-17.195115864567924,21.49427921168558,21.583323,16.152620833333334,54.91721666666666,2,2018
2019-03-24,-17.406953084525867,6.746193843843912,13.304293,15.0424,54.91721666666666,2,2018
2019-03-25,-27.992394979331948,6.667160128462683,8.565365,13.5013625,54.91721666666666,2,2018
2019-03-26,-4.644412548850141,32.98978024298793,-0.3992032,4.749524999999999,54.91721666666666,2,2018
2019-03-27,4.346865717603123,21.790151115816343,-19.567667,3.706458333333334,54.91721666666666,2,2018
2019-03-28,-14.146825960956903,19.00699778257672,-26.284096,0.2363583333333333,54.91721666666666,2,2018
2019-03-29,-12.520467956825087,29.615552965404675,-22.02776,0.6702375000000002,54.91721666666666,2,2018
2019-03-30,7.759311032761389,10.016588805177207,,7.1489375,54.91721666666666,2,2018
2019-03-31,42.572691099838494,28.367734549927206,-2.0187473,4.924445833333333,54.91721666666666,2,2018
2019-04-01,25.230030170818054,30.38031256717653,0.55291975,1.9180625,54.91721666666666,2,2018
2019-04-02,-7.359563615249499,4.411926037567355,-3.8272083,6.617925,54.91721666666666,2,2018
2019-04-03,19.70642093727315,1.6905774515612393,,3.7984041666666655,54.91721666666666,2,2018
2019-04-04,15.216880463329517,20.806000001760594,-0.69559747,9.8619125,54.91721666666666,2,2018
2019-04-05,-5.147996811154371,32.46259904409516,,22.8458875,54.91721666666666,2,2018
2019-04-06,-3.793306976715485,12.53426978384232,-27.285988,-2.1833208333333336,54.91721666666666,2,2018
2019-04-07,24.119389829243687,17.143150008959537,5.034526,8.030408333333334,54.91721666666666,2,2018
2019-04-08,18.786029618577686,26.010411834354443,25.848192,15.295083333333332,54.91721666666666,2,2018
2019-04-09,1.6508287834562907,14.726638935756228,-15.60354,5.416708333333333,54.91721666666666,2,2018
2019-04-10,11.341966553621205,11.574630916614069,-5.835709,1.216225,54.91721666666666,2,2018
2019-04-11,22.977421844211563,20.979654978398685,-55.110897,-20.350804166666663,54.91721666666666,2,2018
2019-04-12,24.789662824337597,25.546637601735426,-4.6340547,-1.6518833333333334,54.91721666666666,2,2018
2019-04-13,15.522490109350656,19.136063344222293,-13.61225,-2.1952833333333333,54.91721666666666,2,2018
2019-04-14,22.809678033138994,20.246953393338572,-1.4538512,2.5130625,54.91721666666666,2,2018
2019-04-15,16.773928858063755,29.83728985364536,-4.8090696,1.0223625,54.91721666666666,2,2018
2019-04-16,25.648984882518562,26.61867810034647,-4.989372,4.844654166666667,54.91721666666666,2,2018
2019-04-17,44.58753779106928,29.262909668110467,-18.024601,-0.5310374999999999,54.91721666666666,2,2018
2019-04-18,43.73005402356375,26.315973754702043,1.7191621,2.2203375000000007,54.91721666666666,2,2018
2019-04-19,43.6312652883139,29.421471400491725,,1.0130458333333332,54.91721666666666,2,2018
2019-04-20,34.70740677981047,23.71943760580939,,0.7513708333333332,54.91721666666666,2,2018
2019-04-21,14.883579699725487,38.59265159335172,,4.930691666666666,54.91721666666666,2,2018
2019-04-22,35.272689684949,45.968342091375916,,6.885437499999999,54.91721666666666,2,2018
2019-04-23,52.8245288321159,58.44685521240035,,9.979708333333331,54.91721666666666,2,2018
2019-04-24,38.6288527950976,65.06776290503285,,9.6188125,54.91721666666666,2,2018
2019-04-25,12.132061670089115,47.095917376859234,18.283579,10.098175,54.91721666666666,2,2018
2019-04-26,15.607922473962844,19.846419087135928,7.773194,24.762879166666668,54.91721666666666,2,2018
2019-04-27,-8.088355104056063,4.359615290391503,-2.075666,1.6339125,54.91721666666666,2,2018
2019-04-28,20.228260269706198,9.950427385744888,,8.177708333333333,54.91721666666666,2,2018
2019-04-29,10.896892262587926,56.819167707362794,,11.046304166666667,54.91721666666666,2,2018
2019-04-30,30.492383953943317,50.17446876647091,,8.127679166666667,54.91721666666666,2,2018
2019-05-01,36.91200606169093,16.41149838871729,,6.554654166666666,54.91721666666666,2,2018
2019-05-02,-0.23188767609235583,3.9939445887093825,,10.502058333333332,54.91721666666666,2,2018
2019-05-03,-6.238221643628094,5.983525649266085,13.855149,12.1173875,54.91721666666666,2,2018
2019-05-04,19.176112854519374,10.390229694340405,-93.03085,-13.958904166666663,54.91721666666666,2,2018
2019-05-05,44.96891961403173,16.624119673311952,-11.823987,-0.4078499999999998,54.91721666666666,2,2018
2019-05-06,35.14075802615855,21.60457665221179,,-2.196466666666667,54.91721666666666,2,2018
2019-05-07,17.484838559688114,36.95543088502467,,3.8469625,54.91721666666666,2,2018
2019-05-08,15.665113171258099,77.54776404437871,,27.71636666666667,54.91721666666666,2,2018
2019-05-09,9.934079638069306,1.673174625602769,7.1413045,34.2124625,54.91721666666666,2,2018
2019-05-10,7.681775562631628,39.0230195589815,,1.8526791666666664,54.91721666666666,2,2018
2019-05-11,33.301387557357884,4.876782620282711,-7.749908,-0.5256708333333332,54.91721666666666,2,2018
2019-05-12,50.15234109883204,37.7504485638205,,2.167658333333333,54.91721666666666,2,2018
2019-05-13,48.76426374677567,29.842771488149026,,-0.8236166666666667,54.91721666666666,2,2018
2019-05-14,55.788223274890015,39.3498462497455,,-0.1332249999999998,54.91721666666666,2,2018
2019-05-15,45.03408305554058,41.086774412538034,,-0.2388749999999999,54.91721666666666,2,2018
2019-05-16,44.03551793583176,46.83349094294954,,-2.620016666666667,54.91721666666666,2,2018
2019-05-17,55.20211620957116,36.13028807929544,,3.638925,54.91721666666666,2,2018
2019-05-18,27.385901966136885,37.586215998729756,,3.905875,54.91721666666666,2,2018
2019-05-19,36.900396791602475,11.938990866762197,,2.4685375,54.91721666666666,2,2018
2019-05-20,56.37048671900061,35.39995061956387,,-10.283783333333334,54.91721666666666,2,2018
2019-05-21,63.11197503031872,36.476968224129735,-31.466192,-17.051791666666666,54.91721666666666,2,2018
2019-05-22,39.7631710364567,38.842799745499235,-40.786606,-14.598395833333331,54.91721666666666,2,2018
2019-05-23,40.698999906053814,37.95298609539162,,-11.893641666666667,54.91721666666666,2,2018
2019-05-24,28.18004439016977,43.43985124765413,-6.711382,-0.2923,54.91721666666666,2,2018
2019-05-25,12.839287972409238,51.54770343405653,-35.86927,-11.866166666666668,54.91721666666666,2,2018
2019-05-26,21.485695408401853,32.911214409656225,,7.888233333333333,54.91721666666666,2,2018
2019-05-27,18.45586170454385,36.09196862466416,-1.2137629,3.1802875,54.91721666666666,2,2018
2019-05-28,41.11376668990124,38.671802918428455,-11.993339,-2.7196125,54.91721666666666,2,2018
2019-05-29,7.073271520516073,33.78926368123638,50.683548,23.431254166666665,54.91721666666666,2,2018
2019-05-30,27.902171030672548,29.609328173984466,9.863842,11.151191666666668,54.91721666666666,2,2018
2019-05-31,46.594156917079545,34.653341261887874,-12.856514,1.0662624999999997,54.91721666666666,2,2018
2019-06-01,47.238734750437516,46.19506801698981,,-3.1812125,54.91721666666666,2,2018
2019-06-02,41.731895977676686,23.873409151089163,,10.066208333333334,54.91721666666666,2,2018
2019-06-03,34.48981051987141,22.699754727803565,,11.539275000000002,54.91721666666666,2,2018
2019-06-04,50.9114043005693,40.709559211324404,,12.3789125,54.91721666666666,2,2018
2019-06-05,51.69088215916304,43.42925273915171,,8.131720833333334,54.91721666666666,2,2018
2019-06-06,44.97511713363849,45.48881156853554,,4.445783333333334,54.91721666666666,2,2018
2019-06-07,31.138923653381426,59.66769157744466,,10.101416666666667,54.91721666666666,2,2018
2019-06-08,18.579137971540263,32.410413576812346,,4.717495833333333,54.91721666666666,2,2018
2019-06-09,8.404817812265037,43.01918522965957,,4.612291666666667,54.91721666666666,2,2018
2019-06-10,2.3659877745139966,24.928845376529353,,6.626245833333333,54.91721666666666,2,2018
2019-06-11,10.770182303829188,8.356683061523881,,11.218516666666666,54.91721666666666,2,2018
2019-06-12,15.028479958056096,27.474176138935093,,8.732691666666666,54.91721666666666,2,2018
2019-06-13,29.80498255551379,25.663153015728483,,12.613741666666668,54.91721666666666,2,2018
2019-06-14,20.73123347294029,28.255316725905175,,15.480954166666663,54.91721666666666,2,2018
2019-06-15,7.890503795856148,28.631401851348926,,12.469858333333336,54.91721666666666,2,2018
2019-06-16,31.378290490651978,25.982380671347585,,14.143241666666666,54.91721666666666,2,2018
2019-06-17,44.46139201795131,29.315605629651316,,13.660616666666668,54.91721666666666,2,2018
2019-06-18,52.01820016869124,43.709208131157084,,13.921104166666666,54.91721666666666,2,2018
2019-06-19,48.06319746531881,40.017927272833276,,12.794720833333336,54.91721666666666,2,2018
2019-06-20,35.803137535746714,24.42355492139609,,12.993379166666664,54.91721666666666,2,2018
2019-06-21,15.761000867352095,27.1513298545687,,1.8671583333333333,54.91721666666666,2,2018
2019-06-22,-2.90174026034947,21.21608455613614,,-1.9733875,54.91721666666666,2,2018
2019-06-23,7.601255533417316,38.28281566848983,,0.7511875,54.91721666666666,2,2018
2019-06-24,17.2681520704009,40.344459513236416,,5.4050208333333325,54.91721666666666,2,2018
2019-06-25,13.543245066091913,44.32777376794775,,1.4599624999999998,54.91721666666666,2,2018
2019-06-26,12.639658297947335,40.10398859364318,,-2.103641666666667,54.91721666666666,2,2018
2019-06-27,17.6972263293801,30.678200028770163,,-4.566995833333333,54.91721666666666,2,2018
2019-06-28,23.896742744229073,30.110850857640628,,-5.084816666666667,54.91721666666666,2,2018
2019-06-29,34.22244106977371,33.71671043052646,,-4.8725,54.91721666666666,2,2018
2019-06-30,44.45299570838506,16.70989464008062,,-0.2305166666666666,54.91721666666666,2,2018
2019-07-01,62.64855874025125,28.988425683678713,,-0.8709125000000001,54.91721666666666,2,2018
2019-07-02,67.14595690544547,37.39334291605036,,-1.9165583333333331,54.91721666666666,2,2018
2019-07-03,67.69304652815754,40.11543764182761,,-3.719808333333333,54.91721666666666,2,2018
2019-07-04,53.89935531691981,34.40048638225534,,-8.476245833333333,54.91721666666666,2,2018
2019-07-05,50.81632112297211,34.60496021258149,,-0.035975,54.91721666666666,2,2018
2019-07-06,51.92759638645339,28.824701056113497,,2.0550333333333333,54.91721666666666,2,2018
2019-07-07,49.20458933329178,31.06909119218534,,5.015858333333333,54.91721666666666,2,2018
2019-07-08,31.162408945983657,32.38832085118446,,6.1541125,54.91721666666666,2,2018
2019-07-09,27.11895011568265,34.18810372602837,,4.664124999999999,54.91721666666666,2,2018
2019-07-10,36.93580327565951,31.70810557559929,,3.9650541666666665,54.91721666666666,2,2018
2019-07-11,27.53623442880928,27.46385290529969,,6.6094125,54.91721666666666,2,2018
2019-07-12,33.66554467339347,24.611628164908097,,7.349529166666667,54.91721666666666,2,2018
2019-07-13,40.34788553480121,25.665430212151648,,7.313695833333333,54.91721666666666,2,2018
2019-07-14,55.02260631548279,34.42059593569883,,3.901837500000001,54.91721666666666,2,2018
2019-07-15,41.46483589221282,31.665382575339834,,4.982741666666667,54.91721666666666,2,2018
2019-07-16,49.43525944492603,28.916455367981314,,3.984945833333333,54.91721666666666,2,2018
2019-07-17,54.00419498577912,26.518376631694252,,4.479716666666667,54.91721666666666,2,2018
2019-07-18,46.632848802413264,25.1937505626085,,4.8070208333333335,54.91721666666666,2,2018
2019-07-19,38.20255344313705,26.747522930751927,,5.1438,54.91721666666666,2,2018
2019-07-20,36.859438789019805,28.76004640437435,,2.8929,54.91721666666666,2,2018
2019-07-21,40.659002382651124,31.725008986473938,,3.996841666666666,54.91721666666666,2,2018
2019-07-22,34.639894127246066,30.602139793299273,,4.3937625,54.91721666666666,2,2018
2019-07-23,31.438608497930318,33.42122033178401,,4.0053875,54.91721666666666,2,2018
2019-07-24,25.68107613675295,28.552727783007583,,4.681304166666666,54.91721666666666,2,2018
2019-07-25,18.093422712755682,31.26165064901005,,2.72705,54.91721666666666,2,2018
2019-07-26,15.258631905234779,25.015617468977325,,4.112504166666667,54.91721666666666,2,2018
2019-07-27,14.590741784841157,27.05764265292254,,5.751929166666667,54.91721666666666,2,2018
2019-07-28,9.927457700865716,29.63592160107595,,3.659641666666667,54.91721666666666,2,2018
2019-07-29,25.697381272220014,28.487824275970695,,2.903216666666667,54.91721666666666,2,2018
2019-07-30,23.97212715007288,22.968266185089533,,2.8506541666666667,54.91721666666666,2,2018
2019-07-31,14.983559872325486,25.94200049031241,,3.6849166666666666,54.91721666666666,2,2018
2019-08-01,6.852207905169962,34.1483874432019,,5.04695,54.91721666666666,2,2018
2019-08-02,14.728167861797829,33.74329022171122,,4.4739375,54.91721666666666,2,2018
2019-08-03,14.587102702233778,27.062304428534333,,1.4431375,54.91721666666666,2,2018
2019-08-04,11.536983882633194,29.04722371347924,,6.690908333333334,54.91721666666666,2,2018
2019-08-05,-11.754999287903502,29.272328670681134,,5.634570833333334,54.91721666666666,2,2018
2019-08-06,-12.416715751527136,28.31452724188415,,4.293670833333333,54.91721666666666,2,2018
2019-08-07,-32.05001810774411,29.750021755090245,,5.460404166666667,54.91721666666666,2,2018
2019-08-08,-36.950428905188346,31.588124936809606,,4.3430583333333335,54.91721666666666,2,2018
2019-08-09,-17.301060041872006,27.523758852521667,,5.747604166666666,54.91721666666666,2,2018
2019-08-10,-37.305214744326804,22.175203554420477,,8.301591666666667,54.91721666666666,2,2018
2019-08-11,-38.022872515291965,29.94546861516409,,7.458470833333333,54.91721666666666,2,2018
2019-08-12,-27.866631011602294,29.690356140724305,,7.8191625,54.91721666666666,2,2018
2019-08-13,-4.041402072656638,28.906882961459985,,11.037429166666668,54.91721666666666,2,2018
2019-08-14,-8.982209243775287,26.200954881472114,,4.20815,54.91721666666666,2,2018
2019-08-15,-13.255463783191772,28.265040831888825,,5.6885375,54.91721666666666,2,2018
2019-08-16,-16.78744316119446,26.51413756919095,,8.870291666666667,54.91721666666666,2,2018
2019-08-17,-29.296137657267536,30.894374319310998,,1.8225333333333331,54.91721666666666,2,2018
2019-08-18,-46.79663079765942,27.090544391362926,,3.711225,54.91721666666666,2,2018
2019-08-19,-26.10098562924577,27.51958115159863,,5.5758875,54.91721666666666,2,2018
2019-08-20,-21.699362663915053,39.95497881392316,,1.7308416666666666,54.91721666666666,2,2018
2019-08-21,-23.716904151212475,31.063394792150746,,-0.3601124999999999,54.91721666666666,2,2018
2019-08-22,-20.655963535136834,25.474183637471356,,-4.319154166666666,54.91721666666666,2,2018
2019-08-23,-17.84598496439139,34.07727533738404,,-5.7891875,54.91721666666666,2,2018
2019-08-24,-25.574516906479403,34.96654355122263,,-6.6931,54.91721666666666,2,2018
2019-08-25,-25.265445444638317,36.93065103352768,,-5.204954166666667,54.91721666666666,2,2018
2019-08-26,-19.48640158835724,39.774193962555955,,-5.075591666666667,54.91721666666666,2,2018
2019-08-27,-21.468851069696484,43.924169678243516,,1.1494666666666666,54.91721666666666,2,2018
2019-08-28,10.537794067947516,38.926831020695374,,4.7672875,54.91721666666666,2,2018
2019-08-29,-26.584514881733412,44.874304318484064,,4.2124041666666665,54.91721666666666,2,2018
2019-08-30,-25.229944361478374,45.66125976742842,,3.9421458333333335,54.91721666666666,2,2018
2019-08-31,-28.279778531526063,35.88353441567841,,6.4596625,54.91721666666666,2,2018
2019-09-01,-2.832913021152308,41.92660990776403,,3.763541666666667,54.91721666666666,2,2018
2019-09-02,2.2047227236244,39.39689524141363,,4.578504166666667,54.91721666666666,2,2018
2019-09-03,-6.0847767852455945,39.282190420160475,,3.96295,54.91721666666666,2,2018
2019-09-04,1.1358449031295095,12.489049708163748,,-2.4123625,54.91721666666666,2,2018
2019-09-05,7.799242081118791,13.894272508439144,,-6.056729166666667,54.91721666666666,2,2018
2019-09-06,-4.0186232904716235,12.172505769437066,,-4.445429166666667,54.91721666666666,2,2018
2019-09-07,-12.361585780635778,21.500304577969928,,-4.15815,54.91721666666666,2,2018
2019-09-08,-1.2056720920600128,24.486675533628613,,-0.2180958333333333,54.91721666666666,2,2018
2019-09-09,8.539699088129055,42.81618578174812,,2.6314541666666664,54.91721666666666,2,2018
2019-09-10,20.463670563415917,26.682857199838566,,2.1952541666666665,54.91721666666666,2,2018
2019-09-11,3.478125509095662,14.513105749899296,,4.053533333333333,54.91721666666666,2,2018
2019-09-12,1.92175720520936,17.126434091802366,,2.7376375,54.91721666666666,2,2018
2019-09-13,1.5548456360152159,24.726914642807515,,4.9136125,54.91721666666666,2,2018
2019-09-14,-8.268741105151548,27.50942879291938,,1.0968666666666669,54.91721666666666,2,2018
2019-09-15,-8.96624159699968,23.83704730131717,,3.097504166666667,54.91721666666666,2,2018
2019-09-16,-1.957399175978935,26.83624879296042,,5.239145833333334,54.91721666666666,2,2018
2019-09-17,-6.549982788070793,30.25395075016138,,6.218354166666667,54.91721666666666,2,2018
2019-09-18,-2.1164552099789944,32.00940819264454,,4.224854166666667,54.91721666666666,2,2018
2019-09-19,-21.989296130666844,33.96171528910594,,3.5535416666666664,54.91721666666666,2,2018
2019-09-20,-23.18000395980107,26.1035962119401,,4.323458333333334,54.91721666666666,2,2018
2019-09-21,-19.37928131409808,25.972590516440732,,5.242208333333333,54.91721666666666,2,2018
2019-09-22,-7.896262677036702,32.874469050007576,,7.277695833333333,54.91721666666666,2,2018
2019-09-23,-7.894875223527379,27.111374517252443,,6.030774999999999,54.91721666666666,2,2018
2019-09-24,-5.976903127139849,39.068756094627304,,6.37175,54.91721666666666,2,2018
2019-09-25,-4.913660345099288,29.475516677615275,,3.6670625,54.91721666666666,2,2018
2019-09-26,-25.57278514632526,17.693231008709517,,2.3128333333333333,54.91721666666666,2,2018
2019-09-27,-18.139637624702573,16.348660721549322,,3.0113416666666666,54.91721666666666,2,2018
2019-09-28,-25.8412829677045,30.859296588442675,,3.3091791666666666,54.91721666666666,2,2018
2019-09-29,-20.27578081972206,16.0406307020844,,4.1025833333333335,54.91721666666666,2,2018
2019-09-30,-43.884921544788085,26.38834846025827,,6.375733333333333,54.91721666666666,2,2018
2019-10-01,-45.175028315998134,20.139715509383905,,5.546145833333333,54.91721666666666,2,2018
2019-10-02,-36.26746088093296,23.436981729408217,,5.321583333333334,54.91721666666666,2,2018
2019-10-03,-41.41779739479625,20.703607978158516,,2.8302666666666667,54.91721666666666,2,2018
2019-10-04,-51.241302320522664,12.45321795426571,,-0.1687625,54.91721666666666,2,2018
2019-10-05,-49.81700459122658,27.668401306990745,,3.4666791666666668,54.91721666666666,2,2018
2019-10-06,-43.88842597281655,19.829740668722252,,3.2179083333333334,54.91721666666666,2,2018
2019-10-07,-22.176619399308947,33.105031565815324,,3.0678208333333337,54.91721666666666,2,2018
2019-10-08,-20.863147501924686,17.83425526055339,,5.761454166666667,54.91721666666666,2,2018
2019-10-09,-26.803964346620887,21.01653840160293,,8.21875,54.91721666666666,2,2018
