date,TabICLv2,y_true,y_gapfilled,persistence,tower,anchor_year
2019-03-20,4.3380632,13.634843732,12.9369625,54.91721666666666,2,2018
2019-03-21,4.2244096,,16.528679166666667,54.91721666666666,2,2018
2019-03-22,3.9113247,1.7614277388846156,5.266008333333333,54.91721666666666,2,2018
2019-03-23,4.683316,21.583323005291664,16.152620833333334,54.91721666666666,2,2018
2019-03-24,3.3366196,13.3042925518,15.0424,54.91721666666666,2,2018
2019-03-25,3.062134,8.5653645699375,13.5013625,54.91721666666666,2,2018
2019-03-26,4.5439277,-0.3992032035833331,4.749524999999999,54.91721666666666,2,2018
2019-03-27,4.558939,-19.56766726491667,3.706458333333334,54.91721666666666,2,2018
2019-03-28,4.820559,-26.284096359214285,0.2363583333333333,54.91721666666666,2,2018
2019-03-29,5.0971885,-22.02776036808333,0.6702375000000002,54.91721666666666,2,2018
2019-03-30,4.513906,,7.1489375,54.91721666666666,2,2018
2019-03-31,4.3316307,-2.0187472686428576,4.924445833333333,54.91721666666666,2,2018
2019-04-01,6.1179323,0.5529197632142859,1.9180625,54.91721666666666,2,2018
2019-04-02,3.7526376,-3.8272083945,6.617925,54.91721666666666,2,2018
2019-04-03,3.8855913,,3.7984041666666655,54.91721666666666,2,2018
2019-04-04,4.6468596,-0.6955974816666683,9.8619125,54.91721666666666,2,2018
2019-04-05,5.4209957,,22.8458875,54.91721666666666,2,2018
2019-04-06,5.8069906,-27.285987418777776,-2.1833208333333336,54.91721666666666,2,2018
2019-04-07,6.186554,5.034525940500002,8.030408333333334,54.91721666666666,2,2018
2019-04-08,8.356708,25.84819127435714,15.295083333333332,54.91721666666666,2,2018
2019-04-09,7.777714,-15.603540653857142,5.416708333333333,54.91721666666666,2,2018
2019-04-10,7.8913684,-5.8357091317666665,1.216225,54.91721666666666,2,2018
2019-04-11,8.210888,-55.11089681636364,-20.350804166666663,54.91721666666666,2,2018
2019-04-12,9.0901,-4.63405446325,-1.6518833333333334,54.91721666666666,2,2018
2019-04-13,7.449617,-13.61224998938889,-2.1952833333333333,54.91721666666666,2,2018
2019-04-14,6.962834,-1.4538512122727274,2.5130625,54.91721666666666,2,2018
2019-04-15,8.704103,-4.80906959021875,1.0223625,54.91721666666666,2,2018
2019-04-16,12.799948,-4.9893718866875005,4.844654166666667,54.91721666666666,2,2018
2019-04-17,11.929312,-18.024601816,-0.5310374999999999,54.91721666666666,2,2018
2019-04-18,10.305987,1.7191621452500008,2.2203375000000007,54.91721666666666,2,2018
2019-04-19,15.757102,,1.0130458333333332,54.91721666666666,2,2018
2019-04-20,16.451897,,0.7513708333333332,54.91721666666666,2,2018
2019-04-21,14.952946,,4.930691666666666,54.91721666666666,2,2018
2019-04-22,11.491852,,6.885437499999999,54.91721666666666,2,2018
2019-04-23,13.492595,,9.979708333333331,54.91721666666666,2,2018
2019-04-24,9.540428,,9.6188125,54.91721666666666,2,2018
2019-04-25,7.6104493,18.28357819981818,10.098175,54.91721666666666,2,2018
2019-04-26,5.918501,7.773193739833334,24.762879166666668,54.91721666666666,2,2018
2019-04-27,5.0950446,-2.075666022214285,1.6339125,54.91721666666666,2,2018
2019-04-28,6.1436653,,8.177708333333333,54.91721666666666,2,2018
2019-04-29,8.007167,,11.046304166666667,54.91721666666666,2,2018
2019-04-30,8.052199,,8.127679166666667,54.91721666666666,2,2018
2019-05-01,8.118677,,6.554654166666666,54.91721666666666,2,2018
2019-05-02,6.574693,,10.502058333333332,54.91721666666666,2,2018
2019-05-03,7.1558313,13.855148937142856,12.1173875,54.91721666666666,2,2018
2019-05-04,7.222309,-93.03084991666668,-13.958904166666663,54.91721666666666,2,2018
2019-05-05,7.812024,-11.8239870715625,-0.4078499999999998,54.91721666666666,2,2018
2019-05-06,8.315964,,-2.196466666666667,54.91721666666666,2,2018
2019-05-07,7.728392,,3.8469625,54.91721666666666,2,2018
2019-05-08,8.0136,,27.71636666666667,54.91721666666666,2,2018
2019-05-09,7.4882164,7.141304566214286,34.2124625,54.91721666666666,2,2018
2019-05-10,9.0236225,,1.8526791666666664,54.91721666666666,2,2018
2019-05-11,8.948568,-7.749907995285715,-0.5256708333333332,54.91721666666666,2,2018
2019-05-12,8.521828,,2.167658333333333,54.91721666666666,2,2018
2019-05-13,8.2173195,,-0.8236166666666667,54.91721666666666,2,2018
2019-05-14,8.708393,,-0.1332249999999998,54.91721666666666,2,2018
2019-05-15,9.006467,,-0.2388749999999999,54.91721666666666,2,2018
2019-05-16,9.087955,,-2.620016666666667,54.91721666666666,2,2018
2019-05-17,10.003624,,3.638925,54.91721666666666,2,2018
2019-05-18,9.872812,,3.905875,54.91721666666666,2,2018
2019-05-19,8.566861,,2.4685375,54.91721666666666,2,2018
2019-05-20,9.227343,,-10.283783333333334,54.91721666666666,2,2018
2019-05-21,10.093688,-31.466192480115385,-17.051791666666666,54.91721666666666,2,2018
2019-05-22,10.616928,-40.78660688308333,-14.598395833333331,54.91721666666666,2,2018
2019-05-23,9.705548,,-11.893641666666667,54.91721666666666,2,2018
2019-05-24,9.536139,-6.7113817912857145,-0.2923,54.91721666666666,2,2018
2019-05-25,9.664804,-35.86926997444445,-11.866166666666668,54.91721666666666,2,2018
2019-05-26,8.315963,,7.888233333333333,54.91721666666666,2,2018
2019-05-27,8.356709,-1.2137628685714288,3.1802875,54.91721666666666,2,2018
2019-05-28,8.56686,-11.99333832103846,-2.7196125,54.91721666666666,2,2018
2019-05-29,9.085812,50.683548236,23.431254166666665,54.91721666666666,2,2018
2019-05-30,9.064367,9.863841947555557,11.151191666666668,54.91721666666666,2,2018
2019-05-31,11.243098,-12.85651442042857,1.0662624999999997,54.91721666666666,2,2018
2019-06-01,9.248787,,-3.1812125,54.91721666666666,2,2018
2019-06-02,8.6526375,,10.066208333333334,54.91721666666666,2,2018
2019-06-03,9.186598,,11.539275000000002,54.91721666666666,2,2018
2019-06-04,8.609749,,12.3789125,54.91721666666666,2,2018
2019-06-05,9.283098,,8.131720833333334,54.91721666666666,2,2018
2019-06-06,9.649793,,4.445783333333334,54.91721666666666,2,2018
2019-06-07,10.029355,,10.101416666666667,54.91721666666666,2,2018
2019-06-08,9.980034,,4.717495833333333,54.91721666666666,2,2018
2019-06-09,10.010056,,4.612291666666667,54.91721666666666,2,2018
2019-06-10,10.767036,,6.626245833333333,54.91721666666666,2,2018
2019-06-11,11.26883,,11.218516666666666,54.91721666666666,2,2018
2019-06-12,11.987213,,8.732691666666666,54.91721666666666,2,2018
2019-06-13,11.421084,,12.613741666666668,54.91721666666666,2,2018
2019-06-14,11.429663,,15.480954166666663,54.91721666666666,2,2018
2019-06-15,11.912157,,12.469858333333336,54.91721666666666,2,2018
2019-06-16,11.290276,,14.143241666666666,54.91721666666666,2,2018
2019-06-17,11.052245,,13.660616666666668,54.91721666666666,2,2018
2019-06-18,11.148743,,13.921104166666666,54.91721666666666,2,2018
2019-06-19,10.951456,,12.794720833333336,54.91721666666666,2,2018
2019-06-20,9.950013,,12.993379166666664,54.91721666666666,2,2018
2019-06-21,9.117977,,1.8671583333333333,54.91721666666666,2,2018
2019-06-22,9.379597,,-1.9733875,54.91721666666666,2,2018
2019-06-23,8.9978895,,0.7511875,54.91721666666666,2,2018
2019-06-24,9.418196,,5.4050208333333325,54.91721666666666,2,2018
2019-06-25,9.696972,,1.4599624999999998,54.91721666666666,2,2018
2019-06-26,9.518984,,-2.103641666666667,54.91721666666666,2,2018
2019-06-27,8.174432,,-4.566995833333333,54.91721666666666,2,2018
2019-06-28,8.27093,,-5.084816666666667,54.91721666666666,2,2018
2019-06-29,8.195876,,-4.8725,54.91721666666666,2,2018
2019-06-30,7.9685674,,-0.2305166666666666,54.91721666666666,2,2018
2019-07-01,8.506817,,-0.8709125000000001,54.91721666666666,2,2018
2019-07-02,8.916401,,-1.9165583333333331,54.91721666666666,2,2018
2019-07-03,8.963578,,-3.719808333333333,54.91721666666666,2,2018
2019-07-04,8.712681,,-8.476245833333333,54.91721666666666,2,2018
2019-07-05,9.105111,,-0.035975,54.91721666666666,2,2018
2019-07-06,9.180164,,2.0550333333333333,54.91721666666666,2,2018
2019-07-07,9.325987,,5.015858333333333,54.91721666666666,2,2018
2019-07-08,9.71627,,6.1541125,54.91721666666666,2,2018
2019-07-09,10.0872555,,4.664124999999999,54.91721666666666,2,2018
2019-07-10,10.492551,,3.9650541666666665,54.91721666666666,2,2018
2019-07-11,10.145155,,6.6094125,54.91721666666666,2,2018
2019-07-12,10.674827,,7.349529166666667,54.91721666666666,2,2018
2019-07-13,10.925723,,7.313695833333333,54.91721666666666,2,2018
2019-07-14,10.874258,,3.901837500000001,54.91721666666666,2,2018
2019-07-15,10.884979,,4.982741666666667,54.91721666666666,2,2018
2019-07-16,11.807081,,3.984945833333333,54.91721666666666,2,2018
2019-07-17,11.742748,,4.479716666666667,54.91721666666666,2,2018
2019-07-18,11.170189,,4.8070208333333335,54.91721666666666,2,2018
2019-07-19,10.546161,,5.1438,54.91721666666666,2,2018
2019-07-20,10.338152,,2.8929,54.91721666666666,2,2018
2019-07-21,9.853514,,3.996841666666666,54.91721666666666,2,2018
2019-07-22,9.651938,,4.3937625,54.91721666666666,2,2018
2019-07-23,10.14301,,4.0053875,54.91721666666666,2,2018
2019-07-24,10.145154,,4.681304166666666,54.91721666666666,2,2018
2019-07-25,9.437496,,2.72705,54.91721666666666,2,2018
2019-07-26,9.038633,,4.112504166666667,54.91721666666666,2,2018
2019-07-27,8.961435,,5.751929166666667,54.91721666666666,2,2018
2019-07-28,9.096534,,3.659641666666667,54.91721666666666,2,2018
2019-07-29,8.832769,,2.903216666666667,54.91721666666666,2,2018
2019-07-30,9.120122,,2.8506541666666667,54.91721666666666,2,2018
2019-07-31,9.223053,,3.6849166666666666,54.91721666666666,2,2018
2019-08-01,9.147999,,5.04695,54.91721666666666,2,2018
2019-08-02,9.72056,,4.4739375,54.91721666666666,2,2018
2019-08-03,9.336708,,1.4431375,54.91721666666666,2,2018
2019-08-04,8.742704,,6.690908333333334,54.91721666666666,2,2018
2019-08-05,9.287386,,5.634570833333334,54.91721666666666,2,2018
2019-08-06,9.557584,,4.293670833333333,54.91721666666666,2,2018
2019-08-07,10.067956,,5.460404166666667,54.91721666666666,2,2018
2019-08-08,9.132988,,4.3430583333333335,54.91721666666666,2,2018
2019-08-09,9.729137,,5.747604166666666,54.91721666666666,2,2018
2019-08-10,9.553294,,8.301591666666667,54.91721666666666,2,2018
2019-08-11,10.147299,,7.458470833333333,54.91721666666666,2,2018
2019-08-12,10.2159195,,7.8191625,54.91721666666666,2,2018
2019-08-13,11.564762,,11.037429166666668,54.91721666666666,2,2018
2019-08-14,11.343886,,4.20815,54.91721666666666,2,2018
2019-08-15,11.020077,,5.6885375,54.91721666666666,2,2018
2019-08-16,10.177321,,8.870291666666667,54.91721666666666,2,2018
2019-08-17,10.383185,,1.8225333333333331,54.91721666666666,2,2018
2019-08-18,9.465373,,3.711225,54.91721666666666,2,2018
2019-08-19,9.090099,,5.5758875,54.91721666666666,2,2018
2019-08-20,9.62406,,1.7308416666666666,54.91721666666666,2,2018
2019-08-21,9.6390705,,-0.3601124999999999,54.91721666666666,2,2018
2019-08-22,8.343842,,-4.319154166666666,54.91721666666666,2,2018
2019-08-23,8.800603,,-5.7891875,54.91721666666666,2,2018
2019-08-24,8.303097,,-6.6931,54.91721666666666,2,2018
2019-08-25,8.330975,,-5.204954166666667,54.91721666666666,2,2018
2019-08-26,7.8227463,,-5.075591666666667,54.91721666666666,2,2018
2019-08-27,7.9771447,,1.1494666666666666,54.91721666666666,2,2018
2019-08-28,5.8305798,,4.7672875,54.91721666666666,2,2018
2019-08-29,5.140077,,4.2124041666666665,54.91721666666666,2,2018
2019-08-30,5.6225715,,3.9421458333333335,54.91721666666666,2,2018
2019-08-31,5.0049787,,6.4596625,54.91721666666666,2,2018
2019-09-01,6.203709,,3.763541666666667,54.91721666666666,2,2018
2019-09-02,6.355963,,4.578504166666667,54.91721666666666,2,2018
2019-09-03,7.8935127,,3.96295,54.91721666666666,2,2018
2019-09-04,7.6018715,,-2.4123625,54.91721666666666,2,2018
2019-09-05,6.5746937,,-6.056729166666667,54.91721666666666,2,2018
2019-09-06,6.2294426,,-4.445429166666667,54.91721666666666,2,2018
2019-09-07,7.271631,,-4.15815,54.91721666666666,2,2018
2019-09-08,7.9342566,,-0.2180958333333333,54.91721666666666,2,2018
2019-09-09,6.621871,,2.6314541666666664,54.91721666666666,2,2018
2019-09-10,8.030756,,2.1952541666666665,54.91721666666666,2,2018
2019-09-11,7.44104,,4.053533333333333,54.91721666666666,2,2018
2019-09-12,7.7283926,,2.7376375,54.91721666666666,2,2018
2019-09-13,8.373863,,4.9136125,54.91721666666666,2,2018
2019-09-14,8.978589,,1.0968666666666669,54.91721666666666,2,2018
2019-09-15,8.324542,,3.097504166666667,54.91721666666666,2,2018
2019-09-16,8.689093,,5.239145833333334,54.91721666666666,2,2018
2019-09-17,10.23522,,6.218354166666667,54.91721666666666,2,2018
2019-09-18,10.027212,,4.224854166666667,54.91721666666666,2,2018
2019-09-19,8.764148,,3.5535416666666664,54.91721666666666,2,2018
2019-09-20,7.8077364,,4.323458333333334,54.91721666666666,2,2018
2019-09-21,7.353119,,5.242208333333333,54.91721666666666,2,2018
2019-09-22,6.5682607,,7.277695833333333,54.91721666666666,2,2018
2019-09-23,5.7362256,,6.030774999999999,54.91721666666666,2,2018
2019-09-24,6.6218715,,6.37175,54.91721666666666,2,2018
2019-09-25,5.6590266,,3.6670625,54.91721666666666,2,2018
2019-09-26,5.5539503,,2.3128333333333333,54.91721666666666,2,2018
2019-09-27,4.9856787,,3.0113416666666666,54.91721666666666,2,2018
2019-09-28,5.062878,,3.3091791666666666,54.91721666666666,2,2018
2019-09-29,4.4538627,,4.1025833333333335,54.91721666666666,2,2018
2019-09-30,4.8334255,,6.375733333333333,54.91721666666666,2,2018
2019-10-01,3.6604269,,5.546145833333333,54.91721666666666,2,2018
2019-10-02,4.7369256,,5.321583333333334,54.91721666666666,2,2018
2019-10-03,2.684716,,2.8302666666666667,54.91721666666666,2,2018
2019-10-04,3.1457665,,-0.1687625,54.91721666666666,2,2018
2019-10-05,3.6625712,,3.4666791666666668,54.91721666666666,2,2018
2019-10-06,3.851281,,3.2179083333333334,54.91721666666666,2,2018
2019-10-07,3.2508428,,3.0678208333333337,54.91721666666666,2,2018
2019-10-08,4.7262044,,5.761454166666667,54.91721666666666,2,2018
2019-10-09,3.6732929,,8.21875,54.91721666666666,2,2018
2019-10-10,3.61325,,6.839483333333334,54.91721666666666,2,2018
2019-10-11,3.6668603,,8.916466666666667,54.91721666666666,2,2018
2019-10-12,4.329487,,8.511183333333333,54.91721666666666,2,2018
2019-10-13,4.3251967,,10.486366666666669,54.91721666666666,2,2018
2019-10-14,5.285897,,5.9949375,54.91721666666666,2,2018
2019-10-15,5.9764004,,4.9393375,54.91721666666666,2,2018
2019-10-16,6.0728993,,5.375341666666667,54.91721666666666,2,2018
2019-10-17,4.743359,,5.976933333333334,54.91721666666666,2,2018
2019-10-18,3.696882,,8.231220833333333,54.91721666666666,2,2018
2019-10-19,3.92848,,7.970991666666666,54.91721666666666,2,2018
2019-10-20,4.0678673,,7.432320833333333,54.91721666666666,2,2018
2019-10-21,4.0957446,,6.611291666666666,54.91721666666666,2,2018
2019-10-22,5.290186,,5.43115,54.91721666666666,2,2018
2019-10-23,4.8698792,,4.891895833333334,54.91721666666666,2,2018
2019-10-24,2.9206016,,6.223612500000001,54.91721666666666,2,2018
2019-10-25,2.2558315,,7.143562500000001,54.91721666666666,2,2018
2019-10-26,2.3115866,,6.8050291666666665,54.91721666666666,2,2018
2019-10-27,2.8391135,,4.593441666666666,54.91721666666666,2,2018
2019-10-28,2.877714,,5.401283333333333,54.91721666666666,2,2018
2019-10-29,2.088567,,7.8813125,54.91721666666666,2,2018
2019-10-30,2.2644098,,8.2284,54.91721666666666,2,2018
2019-10-31,2.0971453,,7.716266666666667,54.91721666666666,2,2018
2019-11-01,2.088567,,8.604325000000001,54.91721666666666,2,2018
2019-11-02,2.2472537,,9.807754166666667,54.91721666666666,2,2018
2019-11-03,1.7068608,,9.8795,54.91721666666666,2,2018
2019-11-04,1.9213016,,9.056391666666666,54.91721666666666,2,2018
2019-11-05,2.4702733,,9.8269625,54.91721666666666,2,2018
2019-11-06,2.6118052,,10.305091666666668,54.91721666666666,2,2018
2019-11-07,1.9684794,,9.263741666666666,54.91721666666666,2,2018
2019-11-08,2.3501866,,9.133466666666669,54.91721666666666,2,2018
2019-11-09,2.0757,,12.387579166666669,54.91721666666666,2,2018
2019-11-10,2.230098,,12.1869375,54.91721666666666,2,2018
2019-11-11,1.9856346,,13.467020833333336,54.91721666666666,2,2018
2019-11-12,2.0027897,,13.188904166666669,54.91721666666666,2,2018
2019-11-13,2.7490485,,13.688870833333333,54.91721666666666,2,2018
2019-11-14,2.5774953,,12.137625,54.91721666666666,2,2018
2019-11-15,2.5817835,,11.539775,54.91721666666666,2,2018
2019-11-16,3.0921562,,10.378279166666667,54.91721666666666,2,2018
2019-11-17,3.806248,,7.7506625,54.91721666666666,2,2018
2019-11-18,2.954913,,10.803570833333334,54.91721666666666,2,2018
2019-11-19,3.1822212,,12.857383333333331,54.91721666666666,2,2018
2019-11-20,2.0714114,,12.504720833333332,54.91721666666666,2,2018
2019-11-21,2.875569,,12.7075,54.91721666666666,2,2018
2019-11-22,2.543184,,14.076158333333332,54.91721666666666,2,2018
2019-11-23,3.2422655,,13.088854166666666,54.91721666666666,2,2018
2019-11-24,2.530317,,9.715108333333331,54.91721666666666,2,2018
2019-11-25,2.4745624,,10.175845833333334,54.91721666666666,2,2018
2019-11-26,2.5002959,,11.227516666666666,54.91721666666666,2,2018
2019-11-27,2.5903604,,11.3680125,54.91721666666666,2,2018
2019-11-28,2.3244536,,10.350808333333331,54.91721666666666,2,2018
2019-11-29,2.3930738,,9.1251,54.91721666666666,2,2018
2019-11-30,2.3544748,,8.2471375,54.91721666666666,2,2018
2019-12-01,2.3030088,,10.0044625,54.91721666666666,2,2018
2019-12-02,2.5732052,,7.851125,54.91721666666666,2,2018
2019-12-03,3.7419145,,7.852870833333333,54.91721666666666,2,2018
2019-12-04,3.7140377,,8.6809625,54.91721666666666,2,2018
2019-12-05,2.89058,,9.317666666666666,54.91721666666666,2,2018
2019-12-06,0.9777565,,9.151508333333334,54.91721666666666,2,2018
2019-12-07,1.711149,,11.65565,54.91721666666666,2,2018
2019-12-08,0.50169516,,17.891920833333334,54.91721666666666,2,2018
2019-12-09,1.7926366,,9.8891,54.91721666666666,2,2018
2019-12-10,2.5088737,,76.55583750000001,54.91721666666666,2,2018
2019-12-11,2.2987206,,21.636733333333336,54.91721666666666,2,2018
2019-12-12,2.0156572,,23.89655,54.91721666666666,2,2018
2019-12-13,1.4666853,,35.23070416666666,54.91721666666666,2,2018
2019-12-14,1.5353067,,47.34299166666667,54.91721666666666,2,2018
2019-12-15,2.007079,,56.63890833333334,54.91721666666666,2,2018
2019-12-16,7.1644096,,18.800075,54.91721666666666,2,2018
2018-12-17,12.964926,12.59912940725,12.910041666666666,20.381275,4,2018
2018-12-18,10.537599,,24.8342375,20.381275,4,2018
2018-12-19,10.714647,,21.72625,20.381275,4,2018
2018-12-20,8.593,,46.9004875,20.381275,4,2018
2018-12-21,8.368999,,78.84383333333334,20.381275,4,2018
2018-12-22,9.221962,,19.304541666666665,20.381275,4,2018
2018-12-23,6.1945295,,23.0039,20.381275,4,2018
2018-12-24,6.9340253,,30.39325,20.381275,4,2018
2018-12-25,6.42929,,30.67190833333333,20.381275,4,2018
2018-12-26,6.785343,,28.280579166666666,20.381275,4,2018
2018-12-27,7.1355276,,40.0120375,20.381275,4,2018
2018-12-28,4.192217,,38.96235833333333,20.381275,4,2018
2018-12-29,5.623278,,11.240341666666666,20.381275,4,2018
2018-12-30,4.406436,,16.560225,20.381275,4,2018
2018-12-31,4.039623,,9.8926,20.381275,4,2018
2019-01-01,4.5111,,19.56337083333333,20.381275,4,2018
2019-01-02,8.366553,,30.676104166666665,20.381275,4,2018
2019-01-03,11.27294,,28.22213333333333,20.381275,4,2018
2019-01-04,3.4517434,,10.9042,20.381275,4,2018
2019-01-05,2.2476172,,8.627804166666666,20.381275,4,2018
2019-01-06,1.9394939,,8.658729166666667,20.381275,4,2018
2019-01-07,2.223163,25.94395420833333,15.466354166666669,20.381275,4,2018
2019-01-08,2.4344475,-0.484730150125,1.8302125,20.381275,4,2018
2019-01-09,3.0712357,2.300177352090909,3.423379166666667,20.381275,4,2018
