date,RF,XGB,LightGBM,SARIMAX,Ensemble_unweighted,Ensemble_MASEweighted,y_true,y_gapfilled,persistence,tower,anchor_year,TFT,y_true_tft,TabPFN
2019-01-30,18.220526280861648,20.293764114379883,18.12369658580094,30.67263498030667,21.827655490337285,21.734228072111105,,8.546975,17.53322916666667,9,2018,10.000734188738647,,0.0
2019-01-31,20.859483889138474,26.409452438354492,24.596986032200338,33.35430898646924,26.305057836540634,26.263659766317097,,23.200716666666665,17.53322916666667,9,2018,10.342476819572425,,0.0
2019-02-01,23.081794367792387,27.499330520629883,23.9640122507294,31.99973603509699,26.636218293562163,26.60002167624236,,18.701629166666667,17.53322916666667,9,2018,5.277656217326353,,0.0
2019-02-02,20.99931420362364,23.57258415222168,18.53363087017739,37.02661992623631,25.033037288064754,24.898132259899786,,9.544954166666669,17.53322916666667,9,2018,7.1641417958252305,,0.0
2019-02-03,20.69257936410947,23.587249755859375,18.15546747674212,39.038730004723654,25.368506650358654,25.215334495507562,,7.868733333333334,17.53322916666667,9,2018,11.553522543826489,,0.0
2019-02-04,19.780781837008632,22.994081497192383,18.227844838065764,55.58989269187584,29.148150216035653,28.848427063692533,,14.78265,17.53322916666667,9,2018,8.631994240856216,,0.0
2019-02-05,21.562513073842638,23.619583129882812,19.39418667257219,50.13715725068074,28.678360031744596,28.42935949340022,,10.997866666666669,17.53322916666667,9,2018,23.451611756940792,,0.0
2019-02-06,19.503235538179602,23.28023338317871,18.392631497235385,48.47949907971835,27.413899874578014,27.182298694011187,,11.429283333333332,17.53322916666667,9,2018,31.685193595325984,,0.0
2019-02-07,27.65960816482302,23.430360794067383,23.667123127261405,64.45085213151961,34.80198605441785,34.415449120017776,,70.87300833333333,17.53322916666667,9,2018,4.278010813265155,,0.0
2019-02-08,47.396243950813954,62.841575622558594,71.56963823997833,75.31463614665947,64.2805234900026,64.30759847441891,,210.25799166666664,17.53322916666667,9,2018,2.4954833416531983,,0.0
2019-02-09,29.591806293303907,28.357162475585938,29.867801093699633,61.271192637845196,37.271990625108664,36.981704351585606,,31.648733333333336,17.53322916666667,9,2018,-0.3868845234314904,,0.0
2019-02-10,39.2678173482832,35.32855224609375,40.022567590477685,58.1711523122055,43.197522374265034,43.00039677138303,,84.97642083333334,17.53322916666667,9,2018,-8.090916621034012,,0.0
2019-02-11,22.663678439611033,13.594406127929688,24.913796655995387,48.08958127907887,27.315365625653744,27.025263482562337,,16.8990875,17.53322916666667,9,2018,6.91647180419784,,0.0
2019-02-12,19.1674454971256,15.2130126953125,20.126787986360128,45.17997881023454,24.92180624725819,24.662621055193657,,15.280604166666668,17.53322916666667,9,2018,21.378925147959876,,0.0
2019-02-13,17.68688386719487,16.08018684387207,17.17369059687148,46.038571906745204,24.244833303670905,23.9762535087025,,13.9164125,17.53322916666667,9,2018,39.74333354635357,,0.0
2019-02-14,16.994932056901,16.232606887817383,17.453754898529333,42.58071818135903,23.315503006151687,23.084457464222325,,17.4900625,17.53322916666667,9,2018,35.482439597173766,,0.0
2019-02-15,18.14265530006405,15.479767799377441,17.216674571729612,43.66563231178353,23.62618249573866,23.371249744415337,,16.032475,17.53322916666667,9,2018,40.97193312760626,,0.0
2019-02-16,17.146973004004558,14.889389038085938,16.49482946998899,53.619687515925044,25.537719757001135,25.1906246978476,,18.236316666666667,17.53322916666667,9,2018,45.12014457670949,,0.0
2019-02-17,20.320670358260287,17.663272857666016,16.488947901537106,62.03599755952257,29.127222169246494,28.711350129218424,,19.844133333333332,17.53322916666667,9,2018,34.90780573123607,,0.0
2019-02-18,16.547016970307443,14.288816452026367,13.168476348572803,53.681976607020694,24.421571594481826,24.052473318661733,,17.501470833333332,17.53322916666667,9,2018,10.304015675220512,,0.0
2019-02-19,17.650293199084697,14.470026969909668,14.404702272692237,50.53201597559025,24.264259604319214,23.92583346919044,,19.1125375,17.53322916666667,9,2018,19.380485500148666,,0.0
2019-02-20,19.268792865980483,16.545862197875977,16.317441200087895,55.89788328382794,27.007494886943075,26.641438882280735,,23.02154583333333,17.53322916666667,9,2018,24.970212428160266,,0.0
2019-02-21,18.532772355338743,15.667800903320312,14.132848746633531,53.763609858758954,25.524257966012886,25.160842356014065,,19.97765833333333,17.53322916666667,9,2018,41.533994278553166,,0.0
2019-02-22,18.336337768210242,17.498031616210938,17.08490023362153,61.57678192606217,28.624012886026218,28.225410567948103,,23.933308333333333,17.53322916666667,9,2018,31.52486819148254,,0.0
2019-02-23,19.371332973321106,16.719188690185547,16.622053859991947,52.40163005481697,26.27855139457889,25.94625756931427,,19.03045,17.53322916666667,9,2018,37.07491109440468,,0.0
2019-02-24,17.32721462472691,15.173635482788086,14.157905457746645,48.392838523466224,23.762898522181963,23.449835930446724,,21.3477,17.53322916666667,9,2018,36.25466803369261,,0.0
2019-02-25,17.644556385844847,14.995033264160156,15.656116474842676,53.619745925903885,25.478863012687892,25.124934498709152,,24.5590375,17.53322916666667,9,2018,28.38378732438457,,0.0
2019-02-26,17.51617584306598,15.60396957397461,16.02515580603113,55.12514951787669,26.0676126852371,25.708422021957666,,26.7619,17.53322916666667,9,2018,16.911869840938266,,0.0
2019-02-27,16.67019464437328,14.473480224609375,15.54575874871632,45.54381407222526,23.05831192248106,22.77643593595039,,26.548604166666667,17.53322916666667,9,2018,18.00902784330583,,0.0
2019-02-28,18.816079689984882,15.878785133361816,17.133467521714838,65.43314805982797,29.315370101222378,28.86627337603918,,34.180729166666666,17.53322916666667,9,2018,7.715096805720009,,0.0
2019-03-01,18.037904428801887,14.373520851135254,16.222464209241263,56.54653389671548,26.29510584647347,25.9110175701441,,25.222154166666662,17.53322916666667,9,2018,12.504738338895436,,0.0
2019-03-02,23.195907554358346,19.63615608215332,19.653074542130717,72.42946502292124,33.7286508003909,33.239994905751246,,28.644391666666667,17.53322916666667,9,2018,3.7049998027755464,,0.0
2019-03-03,26.43898178281953,26.137346267700195,21.654621701104226,77.23079343332384,37.865435796236945,37.38347451917363,,183.99582916666668,17.53322916666667,9,2018,-0.8176422766018732,,0.0
2019-03-04,23.93990752504436,13.58724594116211,19.806873324212294,57.98616705297311,28.83004846084797,28.414674505522385,,74.0156625,17.53322916666667,9,2018,-2.357832752727063,,0.0
2019-03-05,42.24247031117586,34.07744598388672,43.26809009579613,66.90980508116267,46.62445286800535,46.341585328367856,,41.40040833333334,17.53322916666667,9,2018,-1.6953192334985943,,0.0
2019-03-06,27.33237980019877,29.273530960083008,27.034573600062117,75.70966147974954,39.83753646002336,39.422727300852316,,87.2377375,17.53322916666667,9,2018,0.46671271976538264,,0.0
2019-03-07,25.07801857673375,25.996397018432617,24.83531966350174,65.93820356131246,35.461984704995146,35.10551345669118,,25.13857916666667,17.53322916666667,9,2018,-8.867591575527058,,0.0
2019-03-08,19.398634018211673,19.31760025024414,20.85698700290595,62.57223387717753,30.536363787134825,30.160851696487157,,17.827620833333334,17.53322916666667,9,2018,0.280467541964299,,0.0
2019-03-09,20.121075520497367,19.04361915588379,18.690605117337757,64.31154737677376,30.54171179262317,30.131567740252972,,20.53250833333333,17.53322916666667,9,2018,-8.450749057319626,,0.0
2019-03-10,27.536686090670013,37.19511795043945,32.98119053312863,79.39134605440553,44.27608515716091,43.93035699866634,,83.93888749999999,17.53322916666667,9,2018,-8.98154110366022,,0.0
2019-03-11,21.105364743889588,23.739727020263672,23.324699507013985,63.71102718776047,32.97020461473193,32.627464905993165,,30.474925,17.53322916666667,9,2018,-8.515444304540779,,0.0
2019-03-12,46.44416487236481,57.20650863647461,60.272241471727284,81.82205543346663,61.43624260350833,61.29585123647348,,165.57193333333333,17.53322916666667,9,2018,-5.428133989093112,,0.0
2019-03-13,29.189444311750087,47.32527542114258,47.37037767683805,76.32423651176994,50.05233348037517,49.896335352890105,,22.86545,17.53322916666667,9,2018,-6.5215889143391905,,0.0
2019-03-14,35.946942828510004,56.23324966430664,60.546864956016044,102.05267687205999,63.694933580223164,63.42678921269196,,109.54319166666666,17.53322916666667,9,2018,-4.833105827649433,,0.0
2019-03-15,27.818845169404646,45.48815155029297,50.32993481113546,104.16297164978778,56.94997579515521,56.55616498804833,,84.2821125,17.53322916666667,9,2018,-0.578639286649377,,0.0
2019-03-16,33.62694211004916,42.826053619384766,49.40296812388167,76.41178452244436,50.566937093939984,50.35890346847181,,14.439316666666665,17.53322916666667,9,2018,-4.065232082681177,,0.0
2019-03-17,20.485843459220156,23.89158058166504,28.164379279090447,58.82605518475425,32.841964626182474,32.57597740268585,,14.748658333333331,17.53322916666667,9,2018,-17.11712207439041,,0.0
2019-03-18,17.152065725801478,17.500064849853516,22.09383745558547,52.16761142546186,27.22839486417558,26.949598817741073,,8.8924,17.53322916666667,9,2018,-16.87930576437384,,0.0
2019-03-19,16.221299469496234,15.674628257751465,15.741487272025353,48.30048744487582,23.98447561103722,23.692056379704148,,8.367779166666667,17.53322916666667,9,2018,-11.516388336794535,,0.0
2019-03-20,14.381129402160532,14.254859924316406,14.194453389816236,39.07311378819598,20.47588912612229,20.254407469578275,,8.722095833333332,17.53322916666667,9,2018,-11.616514456388359,,0.0
2019-03-21,14.202477054185703,15.092306137084961,15.013401394658104,40.12330695941866,21.107872886336857,20.89006710917716,,6.9886875,17.53322916666667,9,2018,15.910287252517378,,0.0
2019-03-22,15.11956556891033,13.968862533569336,14.952078998868558,51.388882986406145,23.857347521938593,23.524393096282843,,6.990983333333333,17.53322916666667,9,2018,5.2436574839834975,,0.0
2019-03-23,14.433328008096344,15.071671485900879,14.33480250990262,44.34723285725848,22.046758715289585,21.785961682214758,,9.2903125,17.53322916666667,9,2018,8.265765740987376,,0.0
2019-03-24,14.362016695341046,13.218513488769531,13.80129978185409,47.530234097915496,22.22801601597004,21.920340644206487,,10.105375,17.53322916666667,9,2018,-18.368928135372244,,0.0
2019-03-25,14.753625831361173,13.923748016357422,14.341579434769299,53.91161508712454,24.232642092403108,23.8753313755063,,14.019316666666668,17.53322916666667,9,2018,4.945263988666284,,0.0
2019-03-26,15.34303605382371,13.506263732910156,13.524852110434,45.55828600899377,21.983109476540406,21.68829639537458,,16.9340375,17.53322916666667,9,2018,51.30680241561561,,0.0
2019-03-27,16.10194196190408,20.454408645629883,16.256660561797293,49.433676047369545,25.561671804175198,25.303790887555174,,18.5827125,17.53322916666667,9,2018,49.19144124215313,,0.0
2019-03-28,16.791263333219405,14.656858444213867,13.882175678902495,45.60761356963059,22.73447775649159,22.443093991932834,,17.736629166666667,17.53322916666667,9,2018,63.011505180600125,,0.0
2019-03-29,16.630302377422375,14.115279197692871,14.38188095198714,43.84151121876694,22.242243436467334,21.96576465959764,,19.267775,17.53322916666667,9,2018,72.74603847499702,,0.0
2019-03-30,15.360992128972205,12.656121253967285,13.471979738795126,43.9418738177073,21.35774173486048,21.069598836482093,,22.805766666666667,17.53322916666667,9,2018,24.851359015827597,,0.0
2019-03-31,16.108891461134593,13.659785270690918,13.425352769718174,51.68888876070907,23.72072956556319,23.367916562980604,,20.177416666666662,17.53322916666667,9,2018,11.815672856100605,,0.0
2019-04-01,16.77440781686109,14.381103515625,14.189012859644931,55.01411589527994,25.08966002185274,24.714282748819222,,20.84644583333333,17.53322916666667,9,2018,32.84393004419013,,0.0
2019-04-02,16.876768765761973,12.141044616699219,13.599492986165428,60.45839976653784,25.768926533791117,25.32197673657214,,21.8017875,17.53322916666667,9,2018,15.503651594473126,,0.0
2019-04-03,16.809406300490572,13.161567687988281,12.998640599573799,54.64661576642164,24.40405758861857,24.01427916751283,,24.720358333333333,17.53322916666667,9,2018,7.474324391220193,,0.0
2019-04-04,21.225531738009778,16.826305389404297,16.009220272665825,57.98086929761672,28.010481674424156,27.615575179647365,,22.81492916666667,17.53322916666667,9,2018,28.47335870294114,,0.0
2019-04-05,26.453808862028673,19.363693237304688,15.608557050800355,62.46563605478796,30.97292380123042,30.528326448550413,,46.995441666666665,17.53322916666667,9,2018,14.916372170468208,,0.0
2019-04-06,20.23190462761233,16.58905792236328,13.92398058561869,53.93555692542375,26.170125015254513,25.80233959527949,,19.759625,17.53322916666667,9,2018,14.127685613409426,,0.0
2019-04-07,19.01282073279522,15.245433807373047,14.12813026404454,55.899537273776176,26.071480519497246,25.682772824688463,,19.1277875,17.53322916666667,9,2018,34.12285933504677,,0.0
2019-04-08,19.05854851963186,14.854211807250977,14.453014983183921,56.144081827912316,26.127464284494767,25.734902913796972,,18.376054166666663,17.53322916666667,9,2018,77.20842829334197,,0.0
2019-04-09,18.698984772215294,14.377557754516602,13.84973601832743,51.77209385711195,24.674593100542822,24.315225088511603,,16.889520833333332,17.53322916666667,9,2018,24.082967864280135,,0.0
2019-04-10,16.795704683616584,15.145326614379883,14.64899057230939,45.6288569045238,23.054719693707415,22.771834071360395,,14.915266666666668,17.53322916666667,9,2018,20.86480666107616,,0.0
2019-04-11,17.975266141459652,15.240077018737793,14.691974547167524,41.144203868278815,22.262880393910947,22.014301565489653,,15.2385875,17.53322916666667,9,2018,120.07788376366307,,0.0
2019-04-12,18.756886723023733,14.09049129486084,14.465492094276682,43.340544358129414,22.663353617572668,22.37972974037968,,14.321920833333332,17.53322916666667,9,2018,65.33044023753519,,0.0
2019-04-13,20.24102211835615,18.207868576049805,18.60006972467132,51.08097482037706,27.032483809863585,26.731490157205464,,17.787754166666666,17.53322916666667,9,2018,30.681023091062684,,0.0
