anchor_year,eval_tower,model,feature,importance,pvalue
2019,2,Ensemble_MASEweighted,fx_SWC_roll7,4.875087830279809,
2019,2,Ensemble_MASEweighted,fx_TS_roll14,4.866093103905944,
2019,2,Ensemble_MASEweighted,fx_SWC_lag21,4.864549396238485,
2019,2,Ensemble_MASEweighted,fx_TS_roll7,3.5893601634811207,
2019,2,Ensemble_MASEweighted,ar_ch4_dlag7,2.817590571260113,
2019,2,Ensemble_MASEweighted,is_t2,1.7914827893920988,
2019,2,Ensemble_MASEweighted,fx_SWC_roll14,1.2856136872984651,
2019,2,Ensemble_MASEweighted,fx_TA_min,1.0302755733307374,
2019,2,Ensemble_MASEweighted,is_t4,0.5151716716184707,
2019,2,Ensemble_MASEweighted,fx_is_growing,0.38439470227343453,
2019,2,Ensemble_MASEweighted,fx_grazing_active,0.25978065993979066,
2019,2,Ensemble_MASEweighted,fx_is_winter,1.242274058006737e-05,
2019,2,TFT,enc:enc_7,0.49785465002059937,
2019,2,TFT,dec:dec_23,0.34025371074676514,
2019,2,TFT,dec:dec_25,0.2191513031721115,
2019,2,TFT,enc:enc_14,0.07284025102853775,
2019,2,TFT,enc:enc_13,0.06562266498804092,
2019,2,TFT,dec:dec_3,0.041989948600530624,
2019,2,TFT,enc:enc_26,0.041896089911460876,
2019,2,TFT,dec:dec_14,0.040796633809804916,
2019,2,TFT,enc:enc_11,0.03849954903125763,
2019,2,TFT,dec:dec_11,0.033915113657712936,
2019,2,TFT,dec:dec_10,0.032135844230651855,
2019,2,TFT,dec:dec_20,0.02812369167804718,
2019,2,TFT,enc:enc_29,0.027593150734901428,
2019,2,TFT,dec:dec_17,0.027111850678920746,
2019,2,TFT,dec:dec_6,0.021098129451274872,
2019,2,TFT,dec:dec_9,0.020342716947197914,
2019,2,TFT,dec:dec_13,0.019097933545708656,
2019,2,TFT,dec:dec_5,0.018867485225200653,
2019,2,TFT,enc:enc_1,0.018444770947098732,
2019,2,TFT,dec:dec_21,0.017992008477449417,
2019,2,TFT,enc:enc_8,0.016395017504692078,
2019,2,TFT,enc:enc_28,0.01637701317667961,
2019,2,TFT,enc:enc_4,0.01607521064579487,
2019,2,TFT,dec:dec_24,0.0158877894282341,
2019,2,TFT,dec:dec_7,0.01579747535288334,
2019,2,TFT,dec:dec_1,0.015673261135816574,
2019,2,TFT,enc:enc_15,0.01448104903101921,
2019,2,TFT,dec:dec_15,0.013947044499218464,
2019,2,TFT,enc:enc_0,0.013855944387614727,
2019,2,TFT,enc:enc_5,0.013492627069354057,
2019,2,TFT,dec:dec_4,0.013260251842439175,
2019,2,TFT,enc:enc_9,0.013139595277607441,
2019,2,TFT,enc:enc_23,0.012857633642852306,
2019,2,TFT,enc:enc_6,0.011063077487051487,
2019,2,TFT,enc:enc_20,0.010436971671879292,
2019,2,TFT,enc:enc_22,0.010034732520580292,
2019,2,TFT,enc:enc_12,0.009853100404143333,
2019,2,TFT,enc:enc_27,0.009491796605288982,
2019,2,TFT,dec:dec_8,0.009486623108386993,
2019,2,TFT,dec:dec_2,0.009325879625976086,
2019,2,TFT,dec:dec_22,0.008854513987898827,
2019,2,TFT,enc:enc_18,0.008623400703072548,
2019,2,TFT,enc:enc_2,0.008591249585151672,
2019,2,TFT,enc:enc_3,0.008234703913331032,
2019,2,TFT,dec:dec_0,0.008190293796360493,
2019,2,TFT,dec:dec_18,0.008144160732626915,
2019,2,TFT,dec:dec_19,0.007960496470332146,
2019,2,TFT,enc:enc_24,0.007885970175266266,
2019,2,TFT,dec:dec_12,0.007529309950768948,
2019,2,TFT,enc:enc_25,0.00739757064729929,
2019,2,TFT,enc:enc_10,0.007210866082459688,
2019,2,TFT,enc:enc_17,0.006785998586565256,
2019,2,TFT,enc:enc_19,0.005401844624429941,
2019,2,TFT,dec:dec_16,0.005066588521003723,
2019,2,TFT,enc:enc_21,0.0049813250079751015,
2019,2,TFT,enc:enc_16,0.004582176450639963,
2019,2,TabPFN,fx_TA_max,0.17176198959350586,
2019,2,TabPFN,fx_TS_lag28,0.07134675979614258,
2019,2,TabPFN,fx_SWIN_mean,0.05114340782165527,
2019,2,TabPFN,fx_PPFD_mean,0.04432320594787598,
2019,2,TabPFN,fx_RN_mean,0.03658604621887207,
2019,2,TabPFN,fx_is_growing,0.028352975845336914,
2019,2,TabPFN,fx_TS_lag21,0.027022838592529297,
2019,2,TabPFN,fx_is_winter,0.02373194694519043,
2019,2,TabPFN,fx_DOY_cos,0.023318767547607422,
2019,2,TabPFN,fx_TS_lag14,0.021754741668701172,
2019,2,TabPFN,fx_wd_sin,0.021705150604248047,
2019,2,TabPFN,fx_SHF_mean,0.013359308242797852,
2019,2,TabPFN,fx_TS_roll7,0.012976646423339844,
2019,2,TabPFN,fx_wd_cos,0.01265859603881836,
2019,2,TabPFN,fx_TS_lag7,0.012336015701293945,
2019,2,TabPFN,fx_USTAR_mean,0.011886835098266602,
2019,2,TabPFN,fx_PRECIP_sum,0.010505914688110352,
2019,2,TabPFN,fx_SWC_lag28,0.007100343704223633,
2019,2,TabPFN,fx_TS_roll14,0.006904125213623047,
2019,2,TabPFN,fx_SWC_lag21,0.006541013717651367,
2019,2,TabPFN,fx_TA_mean,0.006409168243408203,
2019,2,TabPFN,fx_DOY_sin,0.005154609680175781,
2019,2,TabPFN,fx_SWC_roll14,0.005136251449584961,
2019,2,TabPFN,fx_SWC_lag14,0.005029439926147461,
2019,2,TabPFN,fx_SWC_lag7,0.004990816116333008,
2019,2,TabPFN,fx_SWC_mean,0.0037870407104492188,
2019,2,TabPFN,fx_TA_min,0.0035479068756103516,
2019,2,TabPFN,fx_WS_mean,0.003286123275756836,
2019,2,TabPFN,fx_VPD_mean,0.0006730556488037109,
2019,2,TabPFN,fx_SWC_roll7,0.0003020763397216797,
2019,2,TabPFN,fx_TS_mean,5.817413330078125e-05,
2019,2,TabPFN,fx_lsu_dens,0.0,
2019,2,TabPFN,fx_grazing_active,0.0,
2019,2,TabPFN,fx_days_since_grazing,0.0,
2019,4,SARIMAX,fx_USTAR_mean,24.57250348347375,0.21182630868419539
2019,4,SARIMAX,fx_lsu_dens,23.58138070810917,3.081048708219366e-104
2019,4,SARIMAX,fx_is_growing,8.150946369423556,0.4032613133104166
2019,4,SARIMAX,fx_DOY_cos,7.945054769469348,0.3276506159136018
2019,4,SARIMAX,fx_DOY_sin,5.474278857951332,0.20539514805086612
2019,4,SARIMAX,fx_VPD_mean,0.9349586057053946,0.25404437933371005
2019,4,SARIMAX,fx_WS_mean,0.44142627722688504,0.7696945885806148
2019,4,SARIMAX,fx_PPFD_mean,0.01259666007690496,0.15894673195422804
2019,4,Ensemble_unweighted,fx_lsu_dens,67.78793106514233,
2019,4,Ensemble_unweighted,ar_ch4_dlag1,57.58632474984022,
2019,4,Ensemble_unweighted,ar_ch4_drm7,44.0401119911418,
2019,4,Ensemble_unweighted,fx_USTAR_mean,37.400104488559236,
2019,4,Ensemble_unweighted,ar_ch4_dlag2,37.026658840164174,
2019,4,Ensemble_unweighted,fx_WS_mean,32.36856191046894,
2019,4,Ensemble_unweighted,fx_wd_sin,30.254302215272503,
2019,4,Ensemble_unweighted,fx_TS_lag28,26.521646769892662,
2019,4,Ensemble_unweighted,fx_PRECIP_sum,24.006963069947655,
2019,4,Ensemble_unweighted,fx_VPD_mean,22.48934440771467,
2019,4,Ensemble_unweighted,fx_TS_lag21,19.505322764956187,
2019,4,Ensemble_unweighted,ar_fc_dlag1,17.50235139820919,
2019,4,Ensemble_unweighted,is_t9,16.504671507747968,
2019,4,Ensemble_unweighted,ar_ch4_dlag3,13.010750256364854,
2019,4,Ensemble_unweighted,fx_RN_mean,12.002486508604001,
2019,4,Ensemble_unweighted,fx_SHF_mean,10.754771839346551,
2019,4,Ensemble_unweighted,ar_ch4_dlag14,9.752290106421894,
2019,4,Ensemble_unweighted,fx_TA_max,9.503992478250488,
2019,4,Ensemble_unweighted,fx_SWC_lag14,9.001665246170225,
2019,4,Ensemble_unweighted,fx_days_since_grazing,8.754938920902953,
2019,4,Ensemble_unweighted,fx_DOY_cos,8.74384436775439,
2019,4,Ensemble_unweighted,fx_TS_mean,8.255922932494771,
2019,4,Ensemble_unweighted,fx_TA_mean,7.510518300410936,
2019,4,Ensemble_unweighted,fx_TS_lag14,7.506946622533416,
2019,4,Ensemble_unweighted,fx_SWC_lag7,7.504589589409639,
2019,4,Ensemble_unweighted,fx_SWIN_mean,7.502988195060579,
2019,4,Ensemble_unweighted,fx_DOY_sin,7.371981416114899,
2019,4,Ensemble_unweighted,fx_PPFD_mean,7.006105746644927,
2019,4,Ensemble_unweighted,fx_TS_lag7,7.003812892683528,
2019,4,Ensemble_unweighted,fx_SWC_lag28,6.253965607229587,
2019,4,Ensemble_unweighted,fx_wd_cos,5.253891585667775,
2019,4,Ensemble_unweighted,fx_SWC_mean,5.003637806666522,
2019,4,Ensemble_unweighted,fx_SWC_roll7,4.762394934708837,
2019,4,Ensemble_unweighted,fx_TS_roll14,4.753728647469973,
2019,4,Ensemble_unweighted,fx_SWC_lag21,4.752215886168434,
2019,4,Ensemble_unweighted,fx_TS_roll7,3.5064411789295393,
2019,4,Ensemble_unweighted,ar_ch4_dlag7,2.752572006861945,
2019,4,Ensemble_unweighted,fx_is_growing,2.2880363295437687,
2019,4,Ensemble_unweighted,is_t2,1.7501066736781674,
2019,4,Ensemble_unweighted,fx_SWC_roll14,1.2558952084525237,
2019,4,Ensemble_unweighted,fx_TA_min,1.006464413100378,
2019,4,Ensemble_unweighted,is_t4,0.503243041133562,
2019,4,Ensemble_unweighted,fx_grazing_active,0.25377978281548824,
2019,4,Ensemble_unweighted,fx_is_winter,1.270659563255584e-05,
2019,4,Ensemble_MASEweighted,fx_lsu_dens,69.03837775092651,
2019,4,Ensemble_MASEweighted,ar_ch4_dlag1,58.94573188317013,
2019,4,Ensemble_MASEweighted,ar_ch4_drm7,45.080265697556925,
2019,4,Ensemble_MASEweighted,fx_USTAR_mean,37.92081211580273,
2019,4,Ensemble_MASEweighted,ar_ch4_dlag2,37.90156084199092,
2019,4,Ensemble_MASEweighted,fx_WS_mean,33.12723849483824,
2019,4,Ensemble_MASEweighted,fx_wd_sin,30.969584027597953,
2019,4,Ensemble_MASEweighted,fx_TS_lag28,27.14850994115836,
2019,4,Ensemble_MASEweighted,fx_PRECIP_sum,24.574516172405893,
2019,4,Ensemble_MASEweighted,fx_VPD_mean,23.007195056582567,
2019,4,Ensemble_MASEweighted,fx_TS_lag21,19.966420317131295,
2019,4,Ensemble_MASEweighted,ar_fc_dlag1,17.91616514207383,
2019,4,Ensemble_MASEweighted,is_t9,16.89494918001079,
2019,4,Ensemble_MASEweighted,ar_ch4_dlag3,13.318213685403993,
2019,4,Ensemble_MASEweighted,fx_RN_mean,12.286250125539649,
2019,4,Ensemble_MASEweighted,fx_SHF_mean,11.009054987000635,
2019,4,Ensemble_MASEweighted,ar_ch4_dlag14,9.982854317304463,
2019,4,Ensemble_MASEweighted,fx_TA_max,9.728684393884773,
2019,4,Ensemble_MASEweighted,fx_SWC_lag14,9.214489164757085,
2019,4,Ensemble_MASEweighted,fx_days_since_grazing,8.96190940766599,
2019,4,Ensemble_MASEweighted,fx_DOY_cos,8.83304235968435,
2019,4,Ensemble_MASEweighted,fx_TS_mean,8.451131405215392,
2019,4,Ensemble_MASEweighted,fx_TA_mean,7.688151056815499,
2019,4,Ensemble_MASEweighted,fx_TS_lag14,7.684393503893676,
2019,4,Ensemble_MASEweighted,fx_SWC_lag7,7.68204212280234,
2019,4,Ensemble_MASEweighted,fx_SWIN_mean,7.680364460747729,
2019,4,Ensemble_MASEweighted,fx_DOY_sin,7.4653037740685955,
2019,4,Ensemble_MASEweighted,fx_PPFD_mean,7.1715515500180365,
2019,4,Ensemble_MASEweighted,fx_TS_lag7,7.169401176786165,
2019,4,Ensemble_MASEweighted,fx_SWC_lag28,6.401819723400375,
2019,4,Ensemble_MASEweighted,fx_wd_cos,5.3781076392319624,
2019,4,Ensemble_MASEweighted,fx_SWC_mean,5.121931385119492,
2019,4,Ensemble_MASEweighted,fx_SWC_roll7,4.875087830279809,
2019,4,Ensemble_MASEweighted,fx_TS_roll14,4.866093103905944,
2019,4,Ensemble_MASEweighted,fx_SWC_lag21,4.864549396238485,
2019,4,Ensemble_MASEweighted,fx_TS_roll7,3.5893601634811207,
2019,4,Ensemble_MASEweighted,ar_ch4_dlag7,2.817590571260113,
2019,4,Ensemble_MASEweighted,fx_is_growing,2.221549508478499,
2019,4,Ensemble_MASEweighted,is_t2,1.7914827893920988,
2019,4,Ensemble_MASEweighted,fx_SWC_roll14,1.2856136872984651,
2019,4,Ensemble_MASEweighted,fx_TA_min,1.0302755733307374,
2019,4,Ensemble_MASEweighted,is_t4,0.5151716716184707,
2019,4,Ensemble_MASEweighted,fx_grazing_active,0.25978065993979066,
2019,4,Ensemble_MASEweighted,fx_is_winter,1.242274058006737e-05,
2019,4,TFT,enc:enc_12,0.35236823558807373,
2019,4,TFT,dec:dec_0,0.2825937271118164,
2019,4,TFT,dec:dec_14,0.19894751906394958,
2019,4,TFT,enc:enc_13,0.11662473529577255,
2019,4,TFT,enc:enc_29,0.11142382770776749,
2019,4,TFT,dec:dec_18,0.08817628026008606,
2019,4,TFT,dec:dec_13,0.06619154661893845,
2019,4,TFT,dec:dec_23,0.044203534722328186,
2019,4,TFT,dec:dec_8,0.04363689571619034,
2019,4,TFT,enc:enc_22,0.04340310022234917,
2019,4,TFT,enc:enc_25,0.035022836178541183,
2019,4,TFT,enc:enc_20,0.03227955847978592,
2019,4,TFT,enc:enc_11,0.026538947597146034,
2019,4,TFT,enc:enc_15,0.02601274475455284,
2019,4,TFT,dec:dec_10,0.025695424526929855,
2019,4,TFT,enc:enc_6,0.024047205224633217,
2019,4,TFT,dec:dec_3,0.023599576205015182,
2019,4,TFT,enc:enc_8,0.021248148754239082,
2019,4,TFT,dec:dec_17,0.020459288731217384,
2019,4,TFT,dec:dec_16,0.018604259938001633,
2019,4,TFT,dec:dec_20,0.01841750182211399,
2019,4,TFT,dec:dec_2,0.018136432394385338,
2019,4,TFT,dec:dec_24,0.018097275868058205,
2019,4,TFT,enc:enc_26,0.017763348296284676,
2019,4,TFT,enc:enc_28,0.017751215025782585,
2019,4,TFT,dec:dec_1,0.016504118219017982,
2019,4,TFT,enc:enc_5,0.015915390104055405,
2019,4,TFT,enc:enc_24,0.015048153698444366,
2019,4,TFT,enc:enc_2,0.013970836997032166,
2019,4,TFT,dec:dec_4,0.013658924028277397,
2019,4,TFT,enc:enc_10,0.013362514786422253,
2019,4,TFT,enc:enc_19,0.013095651753246784,
2019,4,TFT,dec:dec_15,0.012649868614971638,
2019,4,TFT,enc:enc_1,0.012552308849990368,
2019,4,TFT,dec:dec_12,0.012350493110716343,
2019,4,TFT,enc:enc_7,0.011510264128446579,
2019,4,TFT,dec:dec_9,0.011344727128744125,
2019,4,TFT,dec:dec_19,0.010627002455294132,
2019,4,TFT,enc:enc_4,0.010521994903683662,
2019,4,TFT,dec:dec_25,0.01046744454652071,
2019,4,TFT,dec:dec_7,0.009997694753110409,
2019,4,TFT,dec:dec_6,0.009957540780305862,
2019,4,TFT,enc:enc_9,0.009857725352048874,
2019,4,TFT,enc:enc_21,0.00891619361937046,
2019,4,TFT,dec:dec_21,0.008657724596560001,
2019,4,TFT,enc:enc_27,0.008573009632527828,
2019,4,TFT,enc:enc_17,0.007793737575411797,
2019,4,TFT,enc:enc_23,0.007643651217222214,
2019,4,TFT,dec:dec_11,0.006746113300323486,
2019,4,TFT,enc:enc_3,0.006654163356870413,
2019,4,TFT,enc:enc_16,0.006497620139271021,
2019,4,TFT,dec:dec_22,0.005808040965348482,
2019,4,TFT,enc:enc_18,0.005489963572472334,
2019,4,TFT,enc:enc_0,0.004820357542484999,
2019,4,TFT,dec:dec_5,0.004471087362617254,
2019,4,TFT,enc:enc_14,0.0032926106359809637,
2019,4,TabPFN,fx_lsu_dens,2.343451499938965,
2019,4,TabPFN,fx_grazing_active,1.3777427673339844,
2019,4,TabPFN,fx_is_growing,0.3284111022949219,
2019,4,TabPFN,fx_days_since_grazing,0.32293128967285156,
2019,4,TabPFN,fx_TS_mean,0.2724933624267578,
2019,4,TabPFN,fx_TA_mean,0.26460742950439453,
2019,4,TabPFN,fx_SWC_lag21,0.2629985809326172,
2019,4,TabPFN,fx_RN_mean,0.16182613372802734,
2019,4,TabPFN,fx_VPD_mean,0.1518230438232422,
2019,4,TabPFN,fx_TS_roll7,0.14760780334472656,
2019,4,TabPFN,fx_TS_lag7,0.14353275299072266,
2019,4,TabPFN,fx_TS_lag28,0.12269306182861328,
2019,4,TabPFN,fx_TS_lag21,0.1205282211303711,
2019,4,TabPFN,fx_is_winter,0.11707115173339844,
2019,4,TabPFN,fx_TS_lag14,0.11479377746582031,
2019,4,TabPFN,fx_TA_max,0.10666370391845703,
2019,4,TabPFN,fx_SWC_roll14,0.10553550720214844,
2019,4,TabPFN,fx_TA_min,0.09408760070800781,
2019,4,TabPFN,fx_SWC_mean,0.07993507385253906,
2019,4,TabPFN,fx_PPFD_mean,0.06779098510742188,
2019,4,TabPFN,fx_wd_cos,0.05967903137207031,
2019,4,TabPFN,fx_SWC_roll7,0.05266761779785156,
2019,4,TabPFN,fx_USTAR_mean,0.04946136474609375,
2019,4,TabPFN,fx_PRECIP_sum,0.049317359924316406,
2019,4,TabPFN,fx_WS_mean,0.04634284973144531,
2019,4,TabPFN,fx_SWC_lag7,0.04328727722167969,
2019,4,TabPFN,fx_TS_roll14,0.02685832977294922,
2019,4,TabPFN,fx_SWC_lag14,0.017899513244628906,
2019,4,TabPFN,fx_SHF_mean,0.015101432800292969,
2019,4,TabPFN,fx_DOY_cos,0.014454841613769531,
2019,4,TabPFN,fx_DOY_sin,0.013482093811035156,
2019,4,TabPFN,fx_SWIN_mean,0.008874893188476562,
2019,4,TabPFN,fx_SWC_lag28,0.0038709640502929688,
2019,4,TabPFN,fx_wd_sin,0.0019636154174804688,
2019,9,SARIMAX,fx_lsu_dens,19.751125957985824,1.9445528543419917e-37
2019,9,SARIMAX,fx_USTAR_mean,10.612871629054435,0.4380966928367316
2019,9,SARIMAX,fx_DOY_sin,8.244003607170184,0.6019296371414193
2019,9,SARIMAX,fx_WS_mean,4.828103228582185,2.343492246014284e-12
2019,9,SARIMAX,fx_VPD_mean,4.3385492456201185,6.165710334083728e-05
2019,9,SARIMAX,fx_DOY_cos,4.233964665499244,0.8180991287197513
2019,9,SARIMAX,fx_is_growing,1.4289755591835909,0.8837732942373695
2019,9,SARIMAX,fx_PPFD_mean,0.022468413751106035,0.06459271402402789
2019,9,Ensemble_unweighted,fx_lsu_dens,66.8303673776115,
2019,9,Ensemble_unweighted,ar_ch4_dlag1,57.58632474984022,
2019,9,Ensemble_unweighted,ar_ch4_drm7,44.0401119911418,
2019,9,Ensemble_unweighted,ar_ch4_dlag2,37.026658840164174,
2019,9,Ensemble_unweighted,fx_USTAR_mean,33.91019652495441,
2019,9,Ensemble_unweighted,fx_WS_mean,33.465231148307765,
2019,9,Ensemble_unweighted,fx_wd_sin,30.254302215272503,
2019,9,Ensemble_unweighted,fx_TS_lag28,26.521646769892662,
2019,9,Ensemble_unweighted,fx_PRECIP_sum,24.006963069947655,
2019,9,Ensemble_unweighted,fx_VPD_mean,23.34024206769335,
2019,9,Ensemble_unweighted,fx_TS_lag21,19.505322764956187,
2019,9,Ensemble_unweighted,ar_fc_dlag1,17.50235139820919,
2019,9,Ensemble_unweighted,is_t9,16.504671507747968,
2019,9,Ensemble_unweighted,ar_ch4_dlag3,13.010750256364854,
2019,9,Ensemble_unweighted,fx_RN_mean,12.002486508604001,
2019,9,Ensemble_unweighted,fx_SHF_mean,10.754771839346551,
2019,9,Ensemble_unweighted,ar_ch4_dlag14,9.752290106421894,
2019,9,Ensemble_unweighted,fx_TA_max,9.503992478250488,
2019,9,Ensemble_unweighted,fx_SWC_lag14,9.001665246170225,
2019,9,Ensemble_unweighted,fx_days_since_grazing,8.754938920902953,
2019,9,Ensemble_unweighted,fx_TS_mean,8.255922932494771,
2019,9,Ensemble_unweighted,fx_DOY_sin,8.064412603419612,
2019,9,Ensemble_unweighted,fx_DOY_cos,7.816071841761864,
2019,9,Ensemble_unweighted,fx_TA_mean,7.510518300410936,
2019,9,Ensemble_unweighted,fx_TS_lag14,7.506946622533416,
2019,9,Ensemble_unweighted,fx_SWC_lag7,7.504589589409639,
2019,9,Ensemble_unweighted,fx_SWIN_mean,7.502988195060579,
2019,9,Ensemble_unweighted,fx_PPFD_mean,7.008573685063477,
2019,9,Ensemble_unweighted,fx_TS_lag7,7.003812892683528,
2019,9,Ensemble_unweighted,fx_SWC_lag28,6.253965607229587,
2019,9,Ensemble_unweighted,fx_wd_cos,5.253891585667775,
2019,9,Ensemble_unweighted,fx_SWC_mean,5.003637806666522,
2019,9,Ensemble_unweighted,fx_SWC_roll7,4.762394934708837,
2019,9,Ensemble_unweighted,fx_TS_roll14,4.753728647469973,
2019,9,Ensemble_unweighted,fx_SWC_lag21,4.752215886168434,
2019,9,Ensemble_unweighted,fx_TS_roll7,3.5064411789295393,
2019,9,Ensemble_unweighted,ar_ch4_dlag7,2.752572006861945,
2019,9,Ensemble_unweighted,is_t2,1.7501066736781674,
2019,9,Ensemble_unweighted,fx_SWC_roll14,1.2558952084525237,
2019,9,Ensemble_unweighted,fx_TA_min,1.006464413100378,
2019,9,Ensemble_unweighted,fx_is_growing,0.6075436269837774,
2019,9,Ensemble_unweighted,is_t4,0.503243041133562,
2019,9,Ensemble_unweighted,fx_grazing_active,0.25377978281548824,
2019,9,Ensemble_unweighted,fx_is_winter,1.270659563255584e-05,
2019,9,Ensemble_MASEweighted,fx_lsu_dens,68.11483186434602,
2019,9,Ensemble_MASEweighted,ar_ch4_dlag1,58.94573188317013,
2019,9,Ensemble_MASEweighted,ar_ch4_drm7,45.080265697556925,
2019,9,Ensemble_MASEweighted,ar_ch4_dlag2,37.90156084199092,
2019,9,Ensemble_MASEweighted,fx_USTAR_mean,34.55488441166978,
2019,9,Ensemble_MASEweighted,fx_WS_mean,34.184948156069304,
2019,9,Ensemble_MASEweighted,fx_wd_sin,30.969584027597953,
2019,9,Ensemble_MASEweighted,fx_TS_lag28,27.14850994115836,
2019,9,Ensemble_MASEweighted,fx_PRECIP_sum,24.574516172405893,
2019,9,Ensemble_MASEweighted,fx_VPD_mean,23.82786426533321,
2019,9,Ensemble_MASEweighted,fx_TS_lag21,19.966420317131295,
2019,9,Ensemble_MASEweighted,ar_fc_dlag1,17.91616514207383,
2019,9,Ensemble_MASEweighted,is_t9,16.89494918001079,
2019,9,Ensemble_MASEweighted,ar_ch4_dlag3,13.318213685403993,
2019,9,Ensemble_MASEweighted,fx_RN_mean,12.286250125539649,
2019,9,Ensemble_MASEweighted,fx_SHF_mean,11.009054987000635,
2019,9,Ensemble_MASEweighted,ar_ch4_dlag14,9.982854317304463,
2019,9,Ensemble_MASEweighted,fx_TA_max,9.728684393884773,
2019,9,Ensemble_MASEweighted,fx_SWC_lag14,9.214489164757085,
2019,9,Ensemble_MASEweighted,fx_days_since_grazing,8.96190940766599,
2019,9,Ensemble_MASEweighted,fx_TS_mean,8.451131405215392,
2019,9,Ensemble_MASEweighted,fx_DOY_sin,8.13313608966559,
2019,9,Ensemble_MASEweighted,fx_DOY_cos,7.938229292709943,
2019,9,Ensemble_MASEweighted,fx_TA_mean,7.688151056815499,
2019,9,Ensemble_MASEweighted,fx_TS_lag14,7.684393503893676,
2019,9,Ensemble_MASEweighted,fx_SWC_lag7,7.68204212280234,
2019,9,Ensemble_MASEweighted,fx_SWIN_mean,7.680364460747729,
2019,9,Ensemble_MASEweighted,fx_PPFD_mean,7.173931814019759,
2019,9,Ensemble_MASEweighted,fx_TS_lag7,7.169401176786165,
2019,9,Ensemble_MASEweighted,fx_SWC_lag28,6.401819723400375,
2019,9,Ensemble_MASEweighted,fx_wd_cos,5.3781076392319624,
2019,9,Ensemble_MASEweighted,fx_SWC_mean,5.121931385119492,
2019,9,Ensemble_MASEweighted,fx_SWC_roll7,4.875087830279809,
2019,9,Ensemble_MASEweighted,fx_TS_roll14,4.866093103905944,
2019,9,Ensemble_MASEweighted,fx_SWC_lag21,4.864549396238485,
2019,9,Ensemble_MASEweighted,fx_TS_roll7,3.5893601634811207,
2019,9,Ensemble_MASEweighted,ar_ch4_dlag7,2.817590571260113,
2019,9,Ensemble_MASEweighted,is_t2,1.7914827893920988,
2019,9,Ensemble_MASEweighted,fx_SWC_roll14,1.2856136872984651,
2019,9,Ensemble_MASEweighted,fx_TA_min,1.0302755733307374,
2019,9,Ensemble_MASEweighted,fx_is_growing,0.6007569250840508,
2019,9,Ensemble_MASEweighted,is_t4,0.5151716716184707,
2019,9,Ensemble_MASEweighted,fx_grazing_active,0.25978065993979066,
2019,9,Ensemble_MASEweighted,fx_is_winter,1.242274058006737e-05,
2019,9,TFT,dec:dec_12,0.18983520567417145,
2019,9,TFT,enc:enc_11,0.18258777260780334,
2019,9,TFT,dec:dec_4,0.14738373458385468,
2019,9,TFT,dec:dec_10,0.12182286381721497,
2019,9,TFT,enc:enc_25,0.09115754067897797,
2019,9,TFT,enc:enc_18,0.08170764893293381,
2019,9,TFT,dec:dec_7,0.08149178326129913,
2019,9,TFT,dec:dec_21,0.06587724387645721,
2019,9,TFT,enc:enc_21,0.06439700722694397,
2019,9,TFT,dec:dec_18,0.0631769597530365,
2019,9,TFT,enc:enc_26,0.061275921761989594,
2019,9,TFT,enc:enc_20,0.05920010805130005,
2019,9,TFT,enc:enc_15,0.05745522305369377,
2019,9,TFT,enc:enc_7,0.0466296561062336,
2019,9,TFT,enc:enc_16,0.04561151936650276,
2019,9,TFT,dec:dec_20,0.044288381934165955,
2019,9,TFT,dec:dec_3,0.036436326801776886,
2019,9,TFT,enc:enc_13,0.035036779940128326,
2019,9,TFT,dec:dec_22,0.02598642185330391,
2019,9,TFT,enc:enc_28,0.02425539307296276,
2019,9,TFT,dec:dec_8,0.02364788018167019,
2019,9,TFT,enc:enc_0,0.023513061925768852,
2019,9,TFT,dec:dec_24,0.01952691189944744,
2019,9,TFT,enc:enc_8,0.019492175430059433,
2019,9,TFT,enc:enc_19,0.019303789362311363,
2019,9,TFT,enc:enc_22,0.018960505723953247,
2019,9,TFT,dec:dec_0,0.018216140568256378,
2019,9,TFT,enc:enc_10,0.01796841248869896,
2019,9,TFT,enc:enc_1,0.017935683950781822,
2019,9,TFT,dec:dec_14,0.0170427355915308,
2019,9,TFT,dec:dec_2,0.016919387504458427,
2019,9,TFT,enc:enc_24,0.01649474911391735,
2019,9,TFT,dec:dec_19,0.01635405234992504,
2019,9,TFT,enc:enc_23,0.015620474703609943,
2019,9,TFT,dec:dec_17,0.014032848179340363,
2019,9,TFT,dec:dec_5,0.013647057116031647,
2019,9,TFT,enc:enc_4,0.013104754500091076,
2019,9,TFT,dec:dec_6,0.01265390869230032,
2019,9,TFT,enc:enc_5,0.012309209443628788,
2019,9,TFT,enc:enc_27,0.012012152001261711,
2019,9,TFT,enc:enc_12,0.011531726457178593,
2019,9,TFT,enc:enc_17,0.011047924868762493,
2019,9,TFT,dec:dec_16,0.011000842787325382,
2019,9,TFT,dec:dec_23,0.010510868392884731,
2019,9,TFT,dec:dec_1,0.009864401072263718,
2019,9,TFT,enc:enc_3,0.009699752554297447,
2019,9,TFT,dec:dec_9,0.009644666686654091,
2019,9,TFT,dec:dec_11,0.009487147442996502,
2019,9,TFT,enc:enc_6,0.00902228057384491,
2019,9,TFT,dec:dec_13,0.008114457130432129,
2019,9,TFT,enc:enc_2,0.007934636436402798,
2019,9,TFT,dec:dec_15,0.007142113987356424,
