,RF,XGB,LightGBM,SARIMAX,DLinear,LSTM,Persistence,Climatology,y_true
2022-08-13,116.59521258020045,131.52511596679688,163.94381924686152,84.47807390046009,145.77288425102597,73.44150151769372,10.200595833333333,21.018364952556595,210.14925
2022-08-14,107.84699731279078,137.31260681152344,165.26339547707596,81.99379365723905,149.2207411273921,74.61155848695853,10.200595833333333,19.22222727381971,367.2939
2022-08-15,104.21734189959162,141.73191833496094,160.8406943424642,86.45844834689814,157.49748896242454,108.12748344561987,10.200595833333333,18.679287896535357,405.45938
2022-08-16,111.0901568781637,128.85853576660156,147.79089884596092,84.57721983061124,162.26871161096278,131.75548823212375,10.200595833333333,23.915722211998915,266.15762
2022-08-17,108.704234822622,143.20498657226562,135.46806650522367,86.42041763607845,171.7692234710703,115.19373962108693,10.200595833333333,26.993539076988604,146.0663
2022-08-18,95.79606538702019,112.09284973144531,117.48103065153423,83.95120357242787,126.19214846644718,45.66546160155394,10.200595833333333,33.35032525559003,208.86357
2022-08-19,85.59767445181556,109.5130844116211,117.31225096653611,82.11865255021489,114.66408018824222,26.17361359059521,10.200595833333333,32.06972841567609,163.02567
2022-08-20,78.89625999738446,97.29810333251953,116.52983342848691,84.08881901987101,103.27638271348951,16.40972404782906,10.200595833333333,33.13303206264271,185.53261
2022-08-21,94.10711564164046,108.09503173828125,124.08949267416125,84.63694151128978,130.0179727309678,72.67524073087407,10.200595833333333,37.65980796034271,162.7179
2022-08-22,93.26711158109131,97.52793884277344,101.31613538887333,84.7225647874971,103.33387794001283,90.45199691007292,10.200595833333333,38.56539261879538,161.3254
2022-08-23,89.59194423607923,99.2416000366211,93.42539009014597,80.46655691452514,113.68128787816204,77.98437181951067,10.200595833333333,40.10512093126214,-4.1849575
2022-08-24,88.03345966024008,100.19863891601562,90.00708987354541,76.26706836482664,109.65936775689624,105.14120907337565,10.200595833333333,48.59297984992396,2.4188867
2022-08-25,77.7917827380283,95.25399017333984,82.12717469006792,73.47498660170218,120.99246522178692,33.46559635582514,10.200595833333333,60.11105072837534,-47.387608
2022-08-26,78.62575713301668,88.41629791259766,79.60941413698102,74.33939179574695,114.41026881674952,61.6505703822113,10.200595833333333,59.20689579472758,7.694965
2022-08-27,89.20210846974926,104.11286926269531,108.03800651459265,76.73132039251153,106.74163449213302,54.49956617990938,10.200595833333333,59.20871484563658,52.777367
2022-08-28,98.59675305394063,104.85761260986328,103.55489449135399,79.06704513747859,108.33817339722009,138.87183637629278,10.200595833333333,60.098568504501365,42.44974
2022-08-29,102.96379181722564,102.8888931274414,104.3935012161677,81.54112141008181,116.32798008532336,134.76637981342537,10.200595833333333,61.742073080490634,101.14998
2022-08-30,100.83165026940136,103.71685791015625,104.81505218993209,82.92419275221671,138.95743408627823,84.7036740418198,10.200595833333333,60.10262598641881,178.07376
2022-08-31,103.36022551990763,103.46636962890625,106.24480620774493,83.35669976741868,116.73714972695234,70.81424974632046,10.200595833333333,54.90463226675641,30.819952
2022-09-01,107.31002455228018,116.19940185546875,129.37036440302705,80.52413554311227,105.47559086287947,81.31040930787913,10.200595833333333,50.645377425698186,167.4685
2022-09-02,112.24551657022359,123.59613800048828,137.54898337717748,77.42551022490167,88.75710718030496,116.50424213445149,10.200595833333333,47.361944828781205,57.684025
2022-09-03,105.77022264116918,114.91828918457031,112.29416716270373,76.88619389326601,87.34221165096642,52.27030048906727,10.200595833333333,48.98747922860652,
2022-09-04,108.72687535689373,115.68215942382812,115.14060483335852,78.22348078092446,103.09773683107778,20.71189996179055,10.200595833333333,49.68817940727853,-2.8702512
2022-09-05,102.75244084619126,110.25598907470703,107.40067930464308,74.64678226127111,87.60867386047903,5.243166447313342,10.200595833333333,46.91498959956271,36.003593
2022-09-06,101.55037785402001,107.48380279541016,104.18643594765531,74.23724208153196,66.53410855535913,14.748847213253612,10.200595833333333,48.24095300495494,14.336512
2022-09-07,95.46379357059207,102.498046875,102.24604365624586,74.86532095700161,66.51215053986562,12.452370011712446,10.200595833333333,52.11099601312051,28.832285
