date,RF,XGB,LightGBM,SARIMAX,Ensemble_unweighted,Ensemble_MASEweighted,y_true,y_gapfilled,persistence,tower,anchor_year,variant
2022-01-27,17.462112760126026,19.08462142944336,18.084486212523824,11.232027610333695,16.465812003106727,16.538702940374606,15.168920388888887,10.9477,10.200595833333333,4,2021,A_removal
2022-01-28,16.827552396078417,19.08462142944336,18.084486212523824,11.230670797031486,16.30683270876927,16.383279587474366,0.990911863636364,7.320616666666667,10.200595833333333,4,2021,A_removal
2022-01-29,17.79817358557222,19.14531135559082,18.270049940674124,11.228786409720838,16.6105803228895,16.6832393194128,17.064316350000002,16.3502875,10.200595833333333,4,2021,A_removal
2022-01-30,19.500198122140443,19.08462142944336,18.084486212523824,11.226375006786359,16.973920192723497,17.03547903872417,37.30512145833333,25.09615833333333,10.200595833333333,4,2021,A_removal
2022-01-31,18.93924955823185,19.14531135559082,18.270049940674124,11.223437302778764,16.89451203931889,16.960845864884842,7.07811994736842,7.406641666666666,10.200595833333333,4,2021,A_removal
2022-02-01,18.53229380339241,19.08462142944336,18.084486212523824,11.219974168203148,16.730343903390686,16.797365147014613,,12.33085,10.200595833333333,4,2021,A_removal
2022-02-02,17.39691846821257,19.08462142944336,18.084486212523824,11.215986629261025,16.445503184860193,16.51890068447744,11.700060133333333,11.050975,10.200595833333333,4,2021,A_removal
2022-02-03,18.033839109628527,19.08462142944336,18.084486212523824,11.211475867546236,16.60360565478549,16.67348614323269,9.286113766666666,11.8586375,10.200595833333333,4,2021,A_removal
2022-02-04,18.23518619538342,19.08462142944336,18.084486212523824,11.206443219694828,16.65268426426136,16.721484966678595,3.324165625000001,10.505166666666666,10.200595833333333,4,2021,A_removal
2022-02-05,17.69969836847698,19.08462142944336,18.084486212523824,11.200890176988974,16.517424046858284,16.589264658804982,-0.0167762052631578,2.361825,10.200595833333333,4,2021,A_removal
2022-02-06,19.19977426791309,19.08462142944336,18.270049940674124,11.19481838491507,16.93731600573641,17.001929830183805,25.417486875,32.81733333333333,10.200595833333333,4,2021,A_removal
2022-02-07,17.796996576677135,19.4639892578125,18.484144545644163,11.188229642676147,16.733340005702484,16.81035759868373,25.33663333333333,14.747858333333332,10.200595833333333,4,2021,A_removal
2022-02-08,19.496694515210734,19.52467918395996,18.669708273794463,11.18112590265873,17.21805196890597,17.28725628857749,24.708091666666665,16.5446375,10.200595833333333,4,2021,A_removal
2022-02-09,19.06564440178458,19.4639892578125,18.484144545644163,11.173509269854293,17.046821868773883,17.116885057252922,,8.2458125,10.200595833333333,4,2021,A_removal
2022-02-10,20.33333744001934,19.52467918395996,18.669708273794463,11.16538200123552,17.42327672475232,17.487948390102382,5.6026524375,6.6696375,10.200595833333333,4,2021,A_removal
2022-02-11,20.563283778392748,19.4639892578125,18.669708273794463,11.1567465050875,17.463431953771803,17.526376912418858,2.5936497875,5.092745833333333,10.200595833333333,4,2021,A_removal
2022-02-12,19.313278064599398,19.4639892578125,18.484144545644163,11.147605340294117,17.102254302087545,17.171164568361256,-3.834979884615384,0.995775,10.200595833333333,4,2021,A_removal
2022-02-13,20.40903079972199,19.4639892578125,18.484144545644163,11.137961215579775,17.373781454689606,17.43665781662836,6.697094166666666,25.50815,10.200595833333333,4,2021,A_removal
2022-02-14,19.801794007742313,19.4639892578125,18.484144545644163,11.127816988706769,17.219436199976435,17.28579395075822,11.56634561764706,17.338079166666667,10.200595833333333,4,2021,A_removal
2022-02-15,20.395939447507043,19.52467918395996,18.669708273794463,11.11717566562845,17.42687564272248,17.491625825474664,5.385709722222222,8.575545833333333,10.200595833333333,4,2021,A_removal
2022-02-16,21.172582159357354,19.52381706237793,19.018002223004014,11.106040399598502,17.70511046108445,17.767673612406174,31.324316666666665,21.490825,10.200595833333333,4,2021,A_removal
2022-02-17,19.3114956333617,19.4639892578125,18.484144545644163,11.094414490236574,17.088510981763733,17.15790360866565,17.672103999999997,14.770033333333332,10.200595833333333,4,2021,A_removal
2022-02-18,21.218417658615596,19.52467918395996,18.669708273794463,11.082301382550513,17.623776624730134,17.684243163672985,,15.442475,10.200595833333333,4,2021,A_removal
2022-02-19,20.674599875482865,19.4639892578125,18.484144545644163,11.06970466591555,17.42310958621377,17.48510900838628,,13.9012375,10.200595833333333,4,2021,A_removal
2022-02-20,20.80922631453155,19.52467918395996,18.669708273794463,11.056628073010684,17.515060461324165,17.578040264482283,,45.69099583333334,10.200595833333333,4,2021,A_removal
2022-02-21,19.750155986929624,19.4639892578125,18.484144545644163,11.043075478712609,17.185341317274727,17.252740074244578,,5.764879166666667,10.200595833333333,4,2021,A_removal
2022-02-22,22.535138299567517,19.52467918395996,18.669708273794463,11.029050898947503,17.93964416406736,17.99323002064451,,39.47347916666667,10.200595833333333,4,2021,A_removal
2022-02-23,21.34169304200116,19.4639892578125,18.484144545644163,11.014558489501026,17.576096333739713,17.634859947716688,,12.24395,10.200595833333333,4,2021,A_removal
2022-02-24,22.41865206788454,19.39131736755371,18.669708273794463,10.99960254478687,17.869820063504896,17.923177112651338,9.4069895,13.982145833333334,10.200595833333333,4,2021,A_removal
2022-02-25,23.540002806446928,19.452007293701172,18.669708273794463,10.984187496574227,18.161476467629196,18.20922710408492,10.500707777777778,10.680595833333332,10.200595833333333,4,2021,A_removal
2022-02-26,25.27186622543285,19.423141479492188,18.54782591817384,10.96831791267457,18.55278788394336,18.590039939582216,7.670876166666666,17.331408333333332,10.200595833333333,4,2021,A_removal
2022-02-27,24.191766615055894,19.452007293701172,18.669708273794463,10.9519984955881,18.316370169534906,18.360766718636597,,17.5668875,10.200595833333333,4,2021,A_removal
2022-02-28,24.321545073908148,19.52467918395996,18.669708273794463,10.935234081110302,18.36279165319322,18.40723400894877,8.0302805,10.628904166666668,10.200595833333333,4,2021,A_removal
2022-03-01,24.006518154496167,19.4639892578125,23.35929248923815,10.91802963689899,19.43695738461145,19.510513839038794,67.50545458333333,53.7973375,10.200595833333333,4,2021,A_removal
2022-03-02,23.580935406504114,19.4639892578125,20.0666355746375,10.900390261002288,18.5029876249891,18.559613934205206,,19.386845833333336,10.200595833333333,4,2021,A_removal
2022-03-03,23.041575862344565,19.4639892578125,18.484144545644163,10.882321180347962,17.968007711537297,18.018452268960743,9.091902409090908,11.8292,10.200595833333333,4,2021,A_removal
2022-03-04,23.410508793553667,19.39131736755371,18.927556542089302,10.863827749194574,18.148302613097812,18.19885040197731,4.778118361764706,6.4578750000000005,10.200595833333333,4,2021,A_removal
2022-03-05,25.74091647625342,19.452007293701172,18.991320595330503,10.844915447544894,18.757289953207497,18.795886974508647,8.9544115,12.741366666666666,10.200595833333333,4,2021,A_removal
2022-03-06,25.496563971305164,19.52467918395996,18.547908598885364,10.825589879522063,18.598685408418138,18.636819325265662,-22.932190384615385,-0.5178208333333328,10.200595833333333,4,2021,A_removal
2022-03-07,24.236939026450266,19.4639892578125,18.484144545644163,10.805856771708966,18.247732400403972,18.29218020318992,89.98024909090908,48.98677083333333,10.200595833333333,4,2021,A_removal
2022-03-08,24.759468520667156,19.452007293701172,18.547908598885364,10.785721971451322,18.386276596176252,18.428259419771848,3.884649625,5.039670833333333,10.200595833333333,4,2021,A_removal
2022-03-09,24.40560439376728,19.52467918395996,18.547908598885364,10.765191445124993,18.310845905434398,18.355609029698364,2.0626663076923077,4.3834625,10.200595833333333,4,2021,A_removal
2022-03-10,24.413733096852514,19.52467918395996,18.547908598885364,10.744271276368014,18.307648039016463,18.352551565285616,7.244334431249999,7.338383333333333,10.200595833333333,4,2021,A_removal
2022-03-11,25.21343609179512,19.52467918395996,18.547908598885364,10.722967664277883,18.50224788472958,18.542874436393856,4.153167272727273,17.623679166666665,10.200595833333333,4,2021,A_removal
2022-03-12,24.57263529968772,19.452007293701172,18.547908598885364,10.701286921574631,18.31845952846222,18.36223567428054,-2.2961855041666666,8.036054166666666,10.200595833333333,4,2021,A_removal
2022-03-13,24.325039514798675,19.452007293701172,18.547908598885364,10.67923547273023,18.25104772002886,18.296402484610375,8.640195909090908,14.275916666666667,10.200595833333333,4,2021,A_removal
2022-03-14,24.439447491617297,19.423141479492188,18.42602624326474,10.656819852064881,18.23635876660978,18.280306249022086,30.324233653846157,28.118929166666664,10.200595833333333,4,2021,A_removal
2022-03-15,24.62526059128661,19.452007293701172,18.547908598885364,10.634046701810759,18.314805796420977,18.35888522400672,80.83635220833334,63.41106249999999,10.200595833333333,4,2021,A_removal
2022-03-16,24.175075876249437,19.52467918395996,18.547908598885364,10.610922770143764,18.214646607309632,18.26206729945934,46.03526307692308,42.9059375,10.200595833333333,4,2021,A_removal
2022-03-17,23.910971944500066,19.362451553344727,18.36226219002354,10.587454909183908,18.05578514926306,18.10240399359096,6.508915966666667,8.841866666666666,10.200595833333333,4,2021,A_removal
2022-03-18,24.76364310528393,19.423141479492188,18.42602624326474,10.56365007296487,18.294115225251435,18.337079613458638,24.42792832352941,25.434975,10.200595833333333,4,2021,A_removal
2022-03-19,23.81497417644277,19.423141479492188,18.42602624326474,10.539515315373373,18.05091430364327,18.09939116470995,34.23031566666667,31.9789,10.200595833333333,4,2021,A_removal
2022-03-20,24.468839893886464,19.423141479492188,18.42602624326474,10.51505778805896,18.20826635117559,18.25330872029415,21.801258529411765,21.74110416666667,10.200595833333333,4,2021,A_removal
2022-03-21,24.26406936901176,19.52467918395996,18.547908598885364,10.490284738314816,18.206735472542977,18.25473058163335,28.976811666666663,25.802954166666662,10.200595833333333,4,2021,A_removal
2022-03-22,24.51988897613568,19.423141479492188,18.42602624326474,10.465203506930221,18.208565051455707,18.253765094691175,24.889339166666662,24.458683333333337,10.200595833333333,4,2021,A_removal
2022-03-23,25.816567929621375,19.423141479492188,18.42602624326474,10.439821526015333,18.52638929459841,18.564573074540625,16.314902857142858,26.3159125,10.200595833333333,4,2021,A_removal
2022-03-24,26.08276555310224,19.423141479492188,18.42602624326474,10.414146316798885,18.58651989816451,18.62344504859736,43.361128192307696,34.275933333333334,10.200595833333333,4,2021,A_removal
2022-03-25,26.083249692684834,19.423141479492188,18.42602624326474,10.388185487399486,18.58015072571031,18.617303739316434,61.75800327272727,44.0360125,10.200595833333333,4,2021,A_removal
2022-03-26,26.833183395283516,19.423141479492188,18.42602624326474,10.361946730571166,18.7610744621529,18.79427228327843,40.15357,34.04533333333333,10.200595833333333,4,2021,A_removal
2022-03-27,26.818084008074848,19.423141479492188,18.42602624326474,10.335437821423852,18.750672388063908,18.784189970887162,54.93365940909091,34.59739583333333,10.200595833333333,4,2021,A_removal
2022-03-28,25.404918813759508,19.52467918395996,18.547908598885364,10.308666615119433,18.446543302931065,18.489780011528023,49.178449,40.416925,10.200595833333333,4,2021,A_removal
2022-03-29,23.73956344170463,19.4639892578125,18.484144545644163,10.28164104454411,17.99233457242635,18.04421585607754,17.156621349999998,23.3170625,10.200595833333333,4,2021,A_removal
2022-03-30,22.66249860061615,19.4639892578125,18.484144545644163,10.254369117957701,17.716250380507628,17.774389064453562,2.6961618571428567,28.865375,10.200595833333333,4,2021,A_removal
2022-03-31,25.398423175119618,19.362451553344727,18.36226219002354,10.22685891662063,18.33749895877713,18.379013265436637,1.31796735,5.986225,10.200595833333333,4,2021,A_removal
2022-04-01,26.606163085165928,19.423141479492188,18.42602624326474,16.12398994967424,20.144830189399276,20.128121198685584,3.6311990833333336,6.0177958333333335,10.200595833333333,4,2021,A_removal
2022-04-02,26.425018321167236,19.452007293701172,18.547908598885364,16.09602772262535,20.13024048409478,20.11575890986633,2.0327475,6.600408333333333,10.200595833333333,4,2021,A_removal
2022-04-03,27.668273368636385,19.423141479492188,18.42602624326474,16.067851878560273,20.396323242488396,20.374181162340086,3.88408315625,11.7011,10.200595833333333,4,2021,A_removal
2022-04-04,24.590919290083416,19.52467918395996,18.547908598885364,16.03947076658969,19.67574445987961,19.672629961495026,18.749226923076925,22.47180833333333,10.200595833333333,4,2021,A_removal
2022-04-05,22.554253767592034,19.4639892578125,18.484144545644163,16.0108927966496,19.12832009192457,19.135937647971513,17.705297842105264,18.25055833333333,10.200595833333333,4,2021,A_removal
2022-04-06,23.241192075482914,19.423141479492188,18.42602624326474,15.982126437009248,19.268121558812272,19.27146518799532,42.07925291666667,29.614425,10.200595833333333,4,2021,A_removal
2022-04-07,23.891817118741358,19.423141479492188,18.42602624326474,15.95318021176183,19.42354126331503,19.42350836471874,4.521582588235294,7.734999999999999,10.200595833333333,4,2021,A_removal
2022-04-08,23.264453926009075,19.423141479492188,18.42602624326474,15.924062698298599,19.25942108676615,19.263150487124836,35.640294614285715,30.27715,10.200595833333333,4,2021,A_removal
2022-04-09,25.38624561169026,19.423141479492188,18.42602624326474,15.8947825247672,19.782548964803595,19.774688635551378,0.452108,4.487333333333333,10.200595833333333,4,2021,A_removal
2022-04-10,25.060146029761007,19.423141479492188,18.42602624326474,15.865348367514967,19.693665530008225,19.687887815681677,13.130965394736842,12.148270833333331,10.200595833333333,4,2021,A_removal
2022-04-11,23.683004121119325,19.423141479492188,18.42602624326474,15.835768948517936,19.34198519809855,19.344161247342374,10.726297421052632,14.640425,10.200595833333333,4,2021,A_removal
2022-04-12,49.619562121268274,58.756011962890625,68.49855414713439,94.07137561433679,67.73637596140752,67.53134362687402,20.77396,39.595191666666665,10.200595833333333,4,2021,A_removal
2022-04-13,72.98763827248136,80.38638305664062,70.91725472481224,94.04153200735776,79.583202015323,79.44727241874546,13.791765000000002,77.98419583333333,10.200595833333333,4,2021,A_removal
2022-04-14,71.44892004901996,79.18180084228516,71.02130567377188,94.01156955242614,78.91589902937578,78.77913892618196,36.81040009090909,88.68494166666666,10.200595833333333,4,2021,A_removal
2022-04-15,70.7699092852533,75.55975341796875,73.98435542254595,93.98149712806395,78.57387881345798,78.42770680876193,29.678696111111112,58.304204166666665,10.200595833333333,4,2021,A_removal
2022-04-16,74.84000861970777,75.73861694335938,75.06393632753597,93.95132364537956,79.89847138399567,79.7377484777616,-3.143633,5.549008333333333,10.200595833333333,4,2021,A_removal
2022-04-17,78.00879973674333,76.66770935058594,71.61000962732994,93.92105804542709,80.05189419002159,79.86127444194673,-53.01175692307692,-13.593241666666666,10.200595833333333,4,2021,A_removal
2022-04-18,80.1331568414145,74.49563598632812,76.20757972611321,93.89070929655699,81.18177046260321,80.98815144445145,30.5468905,22.867154166666666,10.200595833333333,4,2021,A_removal
2022-04-19,84.72288779904154,74.49563598632812,77.14905173416099,93.8602863917585,82.55696547782229,82.34354918065907,41.32402838461538,63.068925,10.200595833333333,4,2021,A_removal
2022-04-20,81.59896830904938,75.44317626953125,76.31731716305042,93.82979834599494,81.7973150219065,81.60480553207616,4.063734545454543,26.34145,10.200595833333333,4,2021,A_removal
2022-04-21,84.53083800072305,75.44317626953125,76.16547242239041,93.79925419353222,82.48468522154423,82.27517551956214,39.58415625,39.47795,10.200595833333333,4,2021,A_removal
2022-04-22,85.19065877139002,73.29997253417969,77.64325738635891,93.76866298526193,82.47563791929764,82.25311549903824,268.8559839285714,195.98214166666665,10.200595833333333,4,2021,A_removal
2022-04-23,86.8894705096888,75.08908081054688,73.97093724742327,93.73803378601929,82.42188058841955,82.18374049355953,199.3491728125,141.95790833333334,10.200595833333333,4,2021,A_removal
2022-04-24,76.56870040908582,67.1744155883789,70.20407543893612,93.70737567189705,76.91364177707447,76.6434372841737,36.665991875,51.8337875,10.200595833333333,4,2021,A_removal
2022-04-25,82.59993598140362,73.47477722167969,72.84367844522647,93.67669772755609,80.64877234396647,80.41465946292455,42.27252125,87.36098750000001,10.200595833333333,4,2021,A_removal
2022-04-26,75.37199941455032,72.95780181884766,71.9008501791996,93.64600904353343,78.46916511403275,78.26569540598251,492.1190930769232,327.72143750000004,10.200595833333333,4,2021,A_removal
2022-04-27,82.5116407111712,72.55230712890625,72.85601570302384,93.61531871354842,80.38382056416242,80.1429271880355,422.4831976923077,356.84057916666666,10.200595833333333,4,2021,A_removal
2022-04-28,73.01362879616208,64.2404556274414,65.29431551763012,93.5846358318082,74.03325894326046,73.72987645027287,309.7299706666667,223.93139166666663,10.200595833333333,4,2021,A_removal
2022-04-29,77.6991543674061,75.21770477294922,71.85730143204599,93.55396949031285,79.58203251567853,79.3854594275472,500.6947483333333,356.5640333333333,10.200595833333333,4,2021,A_removal
2022-04-30,75.18532783001163,72.58438873291016,70.74546630510301,93.52332877616115,78.0096279110465,77.79826604896276,154.5347791923077,200.55301666666665,10.200595833333333,4,2021,A_removal
2022-05-01,85.39356085759611,76.00019836425781,75.62257014545541,93.49272276885799,82.62726303404185,82.41721368057785,208.70409,148.13794583333333,10.200595833333333,4,2021,A_removal
2022-05-02,80.95653152109318,67.528076171875,72.84670053299631,93.46216053762389,78.6983671908971,78.42448205177712,44.930906625,82.27299583333334,10.200595833333333,4,2021,A_removal
2022-05-03,85.40828556603635,74.23347473144531,72.76336940395754,93.43165113870752,81.45919521003668,81.21759048416399,14.252436923076925,37.75417916666667,10.200595833333333,4,2021,A_removal
2022-05-04,80.26163955433371,72.8487548828125,73.2803323970855,93.40120361270226,79.9479826117335,79.7266009808539,108.14505076666666,110.97288333333334,10.200595833333333,4,2021,A_removal
2022-05-05,81.6067902784597,75.21770477294922,72.10147459002391,93.37082698186715,80.574199155825,80.35887262354836,31.09225885,31.426641666666665,10.200595833333333,4,2021,A_removal
2022-05-06,86.10341173117101,73.53356170654297,78.82652491150583,93.34053024745349,82.95100714916832,82.73618246712569,52.13769364285714,41.02882916666667,10.200595833333333,4,2021,A_removal
2022-05-07,79.0914590044211,76.2379379272461,74.84248188306046,93.31032238703756,80.8705503004413,80.69473944494801,28.19593189230769,43.5016625,10.200595833333333,4,2021,A_removal
2022-05-08,84.45786389032152,75.07472229003906,72.34820610159005,93.28021235186031,81.29025115845273,81.06004201534569,77.8914425,64.2813125,10.200595833333333,4,2021,A_removal
2022-05-09,80.18969602167014,75.46737670898438,74.0618307640508,93.25020906417502,80.74227813972009,80.54966105054187,36.35713277777778,33.811995833333334,10.200595833333333,4,2021,A_removal
2022-05-10,84.45288844187232,75.33822631835938,72.43841499311856,93.22032141460335,81.3624627919884,81.13560084889647,26.2096211,28.35899583333333,10.200595833333333,4,2021,A_removal
2022-05-11,81.5896629550965,73.1063232421875,73.62592234401103,93.19055825950089,80.37811670019899,80.1554354750991,42.404624000000005,42.386275000000005,10.200595833333333,4,2021,A_removal
2022-05-12,84.06567813816241,72.84195709228516,71.87723294503937,93.16092841833284,80.48644914845494,80.23760452275147,26.347234766666663,30.350391666666667,10.200595833333333,4,2021,A_removal
2022-05-13,78.11184821381461,75.27839660644531,72.34820610159005,93.13144067106062,79.71747289822764,79.52576867802699,58.60040440625001,48.422133333333335,10.200595833333333,4,2021,A_removal
2022-05-14,81.5411797761187,76.09495544433594,74.29786295445761,93.1021037555401,81.25902548261308,81.06694013004697,61.38847631818182,133.3970625,10.200595833333333,4,2021,A_removal
2022-05-15,78.89946571544323,75.07386016845703,72.65092432327377,93.07292636493253,79.92429414302664,79.72875056247544,101.24123625,91.37514583333332,10.200595833333333,4,2021,A_removal
2022-05-16,78.25193727068786,75.45925903320312,72.25556139445646,93.04391714512845,79.75266871086897,79.56195906978769,-0.86016375,31.525475,10.200595833333333,4,2021,A_removal
2022-05-17,76.3127928024363,76.0940933227539,74.99884113855181,93.01508469218572,80.10520298898194,79.94722622152237,24.18950076923077,45.28024166666666,10.200595833333333,4,2021,A_removal
2022-05-18,79.04588827779116,75.33822631835938,72.43841499311856,92.98643754978244,79.95224178476289,79.75765404500385,43.46818708333333,65.6737375,10.200595833333333,4,2021,A_removal
2022-05-19,74.96019496133704,75.27839660644531,72.34820610159005,92.95798420668514,78.88619546901438,78.71363312003714,80.15642723333333,69.98400416666667,10.200595833333333,4,2021,A_removal
2022-05-20,76.80724318132496,75.07386016845703,72.74113321480228,92.92973309423347,79.38799241470444,79.20593846569274,59.739803888888886,60.14535416666666,10.200595833333333,4,2021,A_removal
2022-05-21,74.31620945603358,75.01403045654297,72.09920213896511,92.90169258384174,78.58278365884584,78.41058423530326,33.08268935555556,39.7297,10.200595833333333,4,2021,A_removal
2022-05-22,76.78997538563594,76.04766082763672,72.6233328609575,92.87387098451833,79.58371001468713,79.4098830817809,49.091925,116.3969125,10.200595833333333,4,2021,A_removal
2022-05-23,78.28873802715384,70.85647583007812,73.96005624595843,92.84627654040361,78.9878866608985,78.76942597772212,37.909008125,43.79980416666667,10.200595833333333,4,2021,A_removal
2022-05-24,73.37239134972504,72.84195709228516,71.72678869388949,92.81891742832686,77.69001364105664,77.50303706460235,8.568663888888889,31.983491666666666,10.200595833333333,4,2021,A_removal
