Datetime,RF_tuned,XGB_tuned,LightGBM_tuned,SARIMAX,Ensemble_4model_tuned,anchor_year
2022-11-15,20.406842183779734,19.240144729614258,14.82743764273363,17.006066677037374,17.87012280829125,2021
2022-11-16,21.33389331253256,20.617944717407227,16.34701952091539,18.19387080705853,19.123182089478426,2021
2022-11-17,21.521716954475185,22.489675521850586,19.725368251169563,16.14261920868251,19.96984498404446,2021
2022-11-18,22.59084751166072,24.25920295715332,21.532217426543724,17.32932901057749,21.42789922648381,2021
2022-11-19,24.086693740337367,25.474042892456055,26.546717135524787,20.65415375061665,24.190401879733713,2021
2022-11-20,23.678203480140798,24.640535354614258,22.712892710197703,16.880741206177838,21.978093187782648,2021
2022-11-21,24.13286925924561,24.640535354614258,22.74756996424824,14.822098768337291,21.585768336611352,2021
2022-11-22,24.359123966129168,24.640535354614258,22.74756996424824,15.068746218328265,21.70399387582998,2021
2022-11-23,26.6806741027509,25.079137802124023,23.698051599518593,13.319599843529396,22.19436583698073,2021
2022-11-24,32.36568601383565,27.212631225585938,29.98835689377298,12.269258851074632,25.458983246067298,2021
2022-11-25,25.559326346946182,24.640535354614258,26.925717964981295,16.740250127677548,23.46645744855482,2021
2022-11-26,24.802023072092005,24.640535354614258,23.08334130236582,15.200755028097298,21.931663689292343,2021
2022-11-27,24.631049730424195,24.640535354614258,23.3870023133367,18.419970307932907,22.769639426577015,2021
2022-11-28,24.670550967770634,24.640535354614258,23.08334130236582,16.763129873838814,22.289389374647385,2021
2022-11-29,25.51179611158224,26.141319274902344,28.040326091687025,20.340753151455537,25.008548657406784,2021
2022-11-30,26.58154591344051,26.141319274902344,31.882702754302493,20.61348853779061,26.304764120108985,2021
2022-12-01,26.536741233528712,26.141319274902344,38.08869421343358,19.305218828187485,27.51799338751303,2021
2022-12-02,27.13503813351006,26.141319274902344,40.92508201929972,19.194131998253177,28.348892856491325,2021
2022-12-03,27.286073229615653,24.712678909301758,32.54465579454204,18.213387795969915,25.689198932357343,2021
2022-12-04,27.680128343269452,24.712678909301758,32.28392218647143,18.72622828267093,25.850739430428394,2021
2022-12-05,27.572605333756638,26.141319274902344,40.66434841122911,18.643146101948922,28.255354780459257,2021
2022-12-06,21.29473295966666,18.54840660095215,30.637892072547245,-3.1495381235444313,16.832873377405406,2021
2022-12-07,19.475416750022138,16.77887535095215,24.457588718856464,-3.1823542479913485,14.38238164295985,2021
2022-12-08,19.326099287473557,16.649524688720703,20.55827167785604,-3.0928365200284276,13.360264783505468,2021
2022-12-09,24.30681534668942,26.23739242553711,34.71094127438127,-3.0453013940095914,20.55246191314955,2021
2022-12-10,23.515512255761863,27.57780647277832,31.516992323302905,-3.6286458009216105,19.74541631273037,2021
2022-12-11,23.700562449664368,26.827165603637695,32.03940751057238,-3.6528778472045005,19.728564429167484,2021
2022-12-12,26.650715938802154,30.108003616333008,45.58828519606824,-3.8963651174580605,24.612659908436335,2021
2022-12-13,24.72132034184803,31.792987823486328,49.168694938128226,-4.301610886893684,25.345348054142224,2021
2022-12-14,25.45726957479187,31.261430740356445,54.016979137714976,-4.123259206983324,26.65310506146999,2021
2022-12-15,24.34308590565102,32.735408782958984,44.51448850638383,-4.939462935976568,24.163380064754318,2021
2022-12-16,19.006334722201384,25.8485050201416,45.070970800536465,-5.464426675293797,21.115345966896413,2021
2022-12-17,4.275905772351758,6.73379373550415,6.97634583868633,1.5879958459223573,4.89351029811615,2022
2022-12-18,7.703910955175937,8.388677597045898,8.514084341847136,-3.835253299013921,5.192854898763763,2022
2022-12-19,11.852854308056326,13.806695938110352,16.120118355054476,-9.885282442538013,7.973596539670785,2022
2022-12-20,8.482320146327627,9.571403503417969,11.834171507880443,0.3586741834625826,7.561642335272156,2022
2022-12-21,8.496734002020595,9.665993690490723,10.362003861433395,0.340765627312539,7.216374295314313,2022
2022-12-22,9.244549045005522,9.821748733520508,10.468535720313819,-0.5628567907303328,7.242994177027378,2022
2022-12-23,9.701850939670827,9.686878204345703,9.275676565242874,-3.608277830378814,6.264031969720148,2022
2022-12-24,9.514211372836186,10.185088157653809,9.137561029533574,-1.5159217858795628,6.830234693536001,2022
2022-12-25,9.807508695205936,10.243794441223145,9.029009203728123,-1.1228264658738532,6.9893714685708375,2022
2022-12-26,9.797342940183622,10.243794441223145,9.029009203728123,-0.9926790946365287,7.01936687262459,2022
2022-12-27,10.492401269500427,10.359267234802246,8.870182671323047,-4.655959816125751,6.266472839874992,2022
2022-12-28,14.774882614872892,15.45082950592041,14.813029778287028,-8.108133144699497,9.23265218859521,2022
2022-12-29,12.104314176372645,11.155537605285645,10.394719860501993,-5.5118833563897525,7.035672071442633,2022
2022-12-30,12.118998104441216,13.840588569641113,11.971239187218,-6.232942264678332,7.924470899155501,2022
2022-12-31,13.0533648284769,14.3353910446167,10.840913924276434,-5.672483109481426,8.139296671972152,2022
2023-01-01,11.99904236806909,10.998283386230469,10.283441631664873,-4.81666115140046,7.116026558640993,2022
2023-01-02,11.311455800708954,11.040486335754395,10.529001949083177,2.5598658159477807,8.860202475373578,2022
2023-01-03,12.986888913562563,14.366530418395996,11.653108345287524,-6.177242941687048,8.207321183889759,2022
2023-01-04,16.956151166908622,15.851211547851562,17.805462281857803,-9.11678603702767,10.37400973989758,2022
2023-01-05,14.326974002005286,13.217655181884766,14.52271601083608,-4.11756324608,9.487445487161533,2022
2023-01-06,12.003898062725405,11.362475395202637,11.799457488981298,-4.13693779188058,7.7572232887571895,2022
2023-01-07,16.42887559393617,15.52186107635498,18.507665266954195,-7.844151084763915,10.653562713120357,2022
2023-01-08,14.440901813434655,12.704244613647461,15.080188303447638,-5.659304377810326,9.141507588179856,2022
2023-01-09,12.002578093324463,10.998283386230469,11.922102102182329,-5.094114974101931,7.457212151908833,2022
2023-01-10,15.03127730729562,14.514573097229004,13.47754210410872,-7.283049537028912,8.935085742901109,2022
2023-01-11,16.55358960829958,15.851211547851562,18.362825430236153,-8.910153787755647,10.464368199657912,2022
2023-01-12,19.030294713585285,19.887041091918945,23.694209866832207,-10.623266549140876,12.997069780798888,2022
2023-01-13,15.819464553557866,15.813383102416992,16.913321102562882,-5.484978114020073,10.765297661129416,2022
2023-01-14,17.73529157466433,18.713592529296875,24.40524977609218,-8.154212593429499,13.17498032165597,2022
2023-01-15,15.427334116351034,15.902524948120117,17.174223481283516,-3.2525509803376913,11.312882891354246,2022
2023-01-16,13.019205331012051,14.348128318786621,16.163437605113057,-2.237582198840027,10.323297264017924,2022
2023-01-17,12.552106199830304,11.999342918395996,15.321984502195905,2.9728256053595956,10.71156480644545,2022
2023-01-18,11.44335752351826,11.545903205871582,13.456799795764034,-2.451041611049412,8.498754728526116,2022
2023-01-19,11.52858460248217,11.424421310424805,12.295868614258607,3.0145066423700833,9.565845292383916,2022
2023-01-20,11.610274945631941,10.855610847473145,11.442461207047868,3.8702224895987953,9.444642372437938,2022
2023-01-21,11.240326951089184,10.855610847473145,10.77797824350645,2.752594512931193,8.906627638749992,2022
2023-01-22,11.030005549369598,10.801852226257324,10.65164656228421,1.5268765919536627,8.502595232466199,2022
2023-01-23,11.422880695802736,10.5521821975708,10.430628613176786,4.044419143061795,9.11252766240303,2022
2023-01-24,12.810207057880698,10.475129127502441,10.430628613176786,4.04118848128509,9.439288319961253,2022
2023-01-25,11.454965086254619,10.243794441223145,10.226197980657023,0.6619900362655251,8.146736886100078,2022
