,RF,XGB,LightGBM,SARIMAX,DLinear,LSTM,Persistence,Climatology,y_true
2018-12-17,31.151852813628025,29.14653205871582,30.239038223968073,41.5910077641754,35.59482178870064,4.608879665334371,20.381275,23.722826999420192,12.59913
2018-12-18,57.787901897151244,60.54032897949219,54.324591313424975,42.162560598006195,32.09994273004355,14.733455184630657,20.381275,30.64326506865,
2018-12-19,33.32542441880194,40.16323471069336,37.33829484668752,42.416733618832566,50.95624768432458,1.545494812978177,20.381275,45.476611708475,
2018-12-20,34.42158691372374,32.22610855102539,30.833776811867928,42.34580266146227,37.16836792608444,-9.625374056298824,20.381275,83.05966545195,
2018-12-21,57.5343360737373,53.706050872802734,72.70455717051152,47.352164754128644,41.34932783082911,-12.36414933110018,20.381275,22.11513874460226,
2018-12-22,32.420181425397615,37.56686019897461,42.04049630866615,45.16533157885925,38.60624957521168,0.7134011037956043,20.381275,22.11513874460226,
2018-12-23,40.04165092078602,37.992576599121094,35.30814269321224,45.058238985769336,34.12179870345335,-13.447460758864054,20.381275,22.11513874460226,
2018-12-24,35.8650798179199,35.13285827636719,37.76660307441666,44.13207393209059,77.05677935988888,15.428761999984317,20.381275,22.11513874460226,
2018-12-25,34.87743042719954,33.633819580078125,35.54098557180483,42.22422113964776,54.0882654642071,14.285302587654087,20.381275,22.11513874460226,
2018-12-26,35.307438386681135,32.58867263793945,32.652800780391644,41.58755547359954,64.34029409917866,17.028933949738075,20.381275,22.11513874460226,
2018-12-27,32.522325789158515,30.353500366210938,30.60796344025067,36.77713655094242,85.09720880548684,7.807058864649207,20.381275,22.11513874460226,
2018-12-28,32.10550751635156,29.95804214477539,29.854392201372605,39.29652992233677,82.97143912650881,2.9877748942685685,20.381275,22.11513874460226,
2018-12-29,29.94771910143647,30.074705123901367,28.604346236569015,46.4637575837421,74.7846248132355,5.29140793159786,20.381275,22.11513874460226,
2018-12-30,26.655866687883048,27.68857192993164,27.062152183718545,42.71993079219701,70.12687861187896,2.8226542907523253,20.381275,22.11513874460226,
2018-12-31,29.67227629571271,28.552921295166016,28.91608162627611,44.85368813882893,25.53516426459214,-6.486255377988982,20.381275,22.11513874460226,
2019-01-01,28.905752642465984,29.507230758666992,30.59885199207196,43.93201556949983,33.77410012683549,-4.602945756497775,20.381275,22.11513874460226,
2019-01-02,32.77916805531685,31.053447723388672,32.183397299705845,40.19395581001573,58.036468963588504,12.01333383022984,20.381275,22.11513874460226,
2019-01-03,31.409465300159756,30.319154739379883,30.774433934948277,37.76259500776588,37.24543466192051,4.337784203723913,20.381275,22.11513874460226,
2019-01-04,17.520315107820153,18.08608055114746,20.028717046196995,14.921593596993885,47.5432739777807,5.001856270234384,20.381275,22.11513874460226,
2019-01-05,16.274437634926066,14.430195808410645,15.940218576607501,17.301570163049778,49.08925683420716,4.703625354240103,20.381275,22.11513874460226,
2019-01-06,15.681641151005739,12.288479804992676,13.982936115816937,20.65363817990448,33.63470195686864,-6.021550494735948,20.381275,22.11513874460226,
2019-01-07,16.641090121749198,14.78419303894043,16.371945146586505,22.6460259616521,1.971613489174615,0.8255598455898507,20.381275,22.11513874460226,25.943954
2019-01-08,14.801982313184272,11.538006782531738,13.215592971199591,17.204109561091894,13.05053203042462,11.459446708015093,20.381275,22.11513874460226,-0.48473015
2019-01-09,13.936948794016647,11.99714469909668,13.015614950861258,14.112771210497272,36.077690551956266,11.185647927896298,20.381275,22.11513874460226,2.3001773
2019-01-10,13.841984979778172,11.899068832397461,12.727950094473846,15.580961861652286,28.60329185575631,7.09396571346042,20.381275,22.11513874460226,
2019-01-11,13.28895863007735,9.70539665222168,11.966017346710103,17.574851213361626,27.70641821494155,2.848934091989122,20.381275,22.11513874460226,-0.19009338
2019-01-12,17.278884241448292,12.57933235168457,15.81438523981006,23.675781643106976,35.19582706159173,11.332175972592267,20.381275,22.11513874460226,3.025656
2019-01-13,24.730619427530478,16.315048217773438,19.423131298012088,27.6338292370283,-0.34903715974814986,7.811804160189695,20.381275,22.11513874460226,
2019-01-14,17.32659879453597,10.119836807250977,13.792181568765148,20.9534874538852,2.0948582231367254,1.4012269198219656,20.381275,22.11513874460226,9.564195
2019-01-15,14.47447100663044,9.405771255493164,11.785194266400769,19.331413789142964,2.8284904588308564,10.089201712979047,20.381275,22.11513874460226,7.4438977
2019-01-16,16.295654067674548,10.88036060333252,11.456966060307487,21.22974798698352,-10.728512092441633,4.782074430120474,20.381275,22.11513874460226,0.17734785
2019-01-17,14.877327770546719,9.902338981628418,11.349512574774309,15.932458160737557,4.926761627408496,6.914295597468026,20.381275,22.11513874460226,-4.25374
